Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Assam Medical Services Corporation Limited,Essential Surgical Items 4496 Dt.28.08.2024,2024_HFWD_38703_1,Yes,Open Tender,Item Rate,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Court Fee/IPO, Proof of tender processing fee and EMD, Technical Bids.",31-Aug-2024 11:00 AM,09-Oct-2024 04:00 PM,31-Aug-2024 02:00 PM,09-Oct-2024 02:00 PM,02-Sep-2024 11:00 AM ,07-Sep-2024 01:00 PM ,16-Sep-2024 02:00 PM,09-Oct-2024 02:00 PM,06-Nov-2024 11:15 AM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,Extension Notice (Surgical items) 4,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL",AMSCL,Essential Surgical Items,Supply of essential Surgical Items,Please refer Tender documents. ,NA ,"38,00,00,000",Medicines,NA ,Rate Contract,180.0,60.0,AMSCL,781019.0,AMSCL ,AMSCL ,07-Sep-2024 03:00 PM ,AMSCL,No ,No,AOC,11-Feb-2025,INR 100,60.0,Anirban Talukdar,11-Feb-2025 11:44 AM,LOImerged.pdf (23520.00 KB),As per minutes,1.0,242207.0,Medisafe International,INR,1.0,1,241255,07AADCV3484B1ZG,04-Oct-2024 02:32 PM,Rejected-Technical,As per minutes.,03-Nov-2024 03:53 PM,Finance,OPENED,Anirban Talukdar,11-Nov-2024 10:34 AM,,BOQ Comparative Chart,As per minutes,Internal,As per minutes,Anirban Talukdar,11-Feb-2025 11:32 AM,finsummary_62575.pdf (10581.23 KB),Health and Family Welfare Department||Assam Medical Services Corporation Limited,2024_HFWD_38703_1,Essential Surgical Items 4496 Dt.28.08.2024,Essential Surgical Items,Technical,Technical Bids opened.,Anirban Talukdar,03-Nov-2024 01:50 PM,,As per minutes.,Internal,As per minutes.,Anirban Talukdar,03-Nov-2024 03:53 PM,06-Nov-2024 11:15 AM,techsummary_62575.pdf (22743.07 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,Technical Corrigendum No 1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,241796.0,Adeshwar Meditex Limited,INR,1.0,2,241796,Adeshwar Meditex Limited,07-Oct-2024 01:34 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,241553.0,Johnson and Johnson Private Limited,INR,1.0,3,239744,AEGIS LIFESCIENCES,21-Sep-2024 10:34 AM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,241437.0,AIRWAYS SURGICALS PVT LTS,INR,1.0,4,241437,AIRWAYS SURGICALS PVT LTS,07-Oct-2024 12:43 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,241106.0,SAKSHAM LIFE,INR,1.0,5,239674,Amkay Products Pvt. Ltd.,05-Oct-2024 06:30 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,240826.0,M/S SURU INTERNATIONAL PVT. LTD,INR,1.0,6,240476,apex medical devices,05-Oct-2024 12:35 PM,Accepted-AOC,TA,11-Feb-2025 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,240608.0,iLife Medical Devices Pvt Ltd,INR,1.0,7,240399,BECTON DICKINSON INDIA PVT LTD,03-Oct-2024 06:44 PM,Rejected-Technical,As per minutes.,03-Nov-2024 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,240533.0,SHREE UMIYA SURGICAL PVT. LTD.,INR,1.0,8,241021,BIPSON SURGICAL PVT. LTD.,04-Oct-2024 12:08 PM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,240476.0,apex medical devices,INR,1.0,9,240262,Care Medical Devices Limited,19-Sep-2024 06:29 PM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,240457.0,ELEVATION MEDISOLUTIONS LLP,INR,1.0,10,242753,CHIRON SURGIMED PRIVATE LIMITED,09-Oct-2024 01:28 PM,Rejected-Finance,As per minutes,11-Feb-2025 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
