Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
National Health Mission||State Programme Management Unit - NHM,32049/14/2023-Const-NHM-2024,2024_NHM_38051_4,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,16-Jul-2024 06:00 PM,30-Jul-2024 03:30 PM,16-Jul-2024 06:00 PM,29-Jul-2024 02:00 PM,NA ,NA ,16-Jul-2024 06:00 PM,29-Jul-2024 02:00 PM,05-Oct-2024 04:40 PM,"2,00,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,MD NHM,OO MD NHM Christainbasti Ghy-05,"Construction of BPHU at Sonai BPHC and Udarbond BPHC in Cachar District under PM ABHIM for the FY 2025-26 under NHM, Assam on Turnkey Basis Group no-4 (2 nos. of Scheme in Cachar District)","Construction of BPHU at Sonai BPHC and Udarbond BPHC in Cachar District under PM ABHIM for the FY 2025-26 under NHM, Assam on Turnkey Basis Group no-4 (2 nos. of Scheme in Cachar District)",Please refer Tender documents. ,NA ,"1,00,00,000",Civil Works - Building,NA ,Tender,180.0,NA ,Cachar,788001.0,NA ,NA ,NA ,OO MD NHM,No ,No,AOC,04-Feb-2025,"INR 8,780,000",270.0,Dipankar Saikia,04-Feb-2025 02:24 PM,WOSonai.pdf (133.00 KB),1.0,235665.0,DEBJANI SUKLABAIDYA,INR,"8,780,000",1,235539,Ashok Kumar Das,29-Jul-2024 12:23 AM,Rejected-Technical,not admitted,05-Oct-2024 04:34 PM,Finance,Financial bids opened,Dipankar Saikia,02-Jan-2025 03:24 PM,,BOQ Comparative Chart,OSD,Internal,,Dipankar Saikia,04-Feb-2025 02:22 PM,finsummary_61797.pdf (132.89 KB),National Health Mission||State Programme Management Unit - NHM,2024_NHM_38051_4,32049/14/2023-Const-NHM-2024,"Construction of BPHU at Sonai BPHC and Udarbond BPHC in Cachar District under PM ABHIM for the FY 2025-26 under NHM, Assam on Turnkey Basis Group no-4 (2 nos. of Scheme in Cachar District)",Technical,technical bid opened,Dipankar Saikia,05-Oct-2024 04:27 PM,,osd,Internal,,Dipankar Saikia,05-Oct-2024 04:34 PM,05-Oct-2024 04:40 PM,techsummary_61797.pdf (322.02 KB),AOC
,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,235716,Barbhuiya Engineering Consultancy and Construction,28-Jul-2024 09:47 PM,Rejected-Technical,not admitted,05-Oct-2024 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,235638,BHARAT TRADERS,27-Jul-2024 03:28 PM,Rejected-Technical,not admitted,05-Oct-2024 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,235665,DEBJANI SUKLABAIDYA,29-Jul-2024 11:09 AM,Accepted-AOC,Work Awarded,04-Feb-2025 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,235748,Jaynal Ahmed Barbhuiya,29-Jul-2024 12:51 PM,Rejected-Technical,not admitted,05-Oct-2024 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,235764,MD Rafiqul Islam,29-Jul-2024 01:01 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,05-Oct-2024 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,235210,M/s BARAK CONSTRUCTION,29-Jul-2024 12:41 AM,Rejected-Technical,not admitted,05-Oct-2024 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,235745,PANKAJ DAS,29-Jul-2024 01:22 PM,Rejected-Technical,not admitted,05-Oct-2024 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,235762,SAMIM AKHTER CHOUDHURY,29-Jul-2024 12:59 PM,Rejected-Technical,not admitted,05-Oct-2024 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,235702,SKYLINE ENTERPRISE,28-Jul-2024 10:34 PM,Rejected-Technical,not admitted,05-Oct-2024 04:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,235522,SPECTRUM ENTERPRISE,29-Jul-2024 01:06 PM,Not Admitted-Finance,Not qualified for AOC,02-Jan-2025 03:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,235670,VICTORIA INFRATECH,29-Jul-2024 11:46 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,05-Oct-2024 04:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
