Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TMB/TECH/15th FC (2nd INSTL)/Untied Grant/2020-21/2287,2025_UDD_41983_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,09-Jan-2025 10:00 AM,29-Jan-2025 11:00 AM,09-Jan-2025 10:00 AM,28-Jan-2025 12:30 PM,NA ,NA ,09-Jan-2025 12:00 PM,28-Jan-2025 12:30 PM,07-Feb-2025 04:30 PM,"99,989",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,EXECUTIVE OFFICER,OFFICE OF TINSUKIA MUNICIPAL BOARD,"REPARING OF DRAIN COVER SLAB, RCC CULVERT AND RCC DRAIN ALONG GNB ROAD (FROM TMB OFFICE TO CHIRWAPATTY ROAD ) WARD NO. 11, TINSUKIA","REPARING OF DRAIN COVER SLAB, RCC CULVERT AND RCC DRAIN ALONG GNB ROAD (FROM TMB OFFICE TO CHIRWAPATTY ROAD ) WARD NO. 11, TINSUKIA",Please refer Tender documents. ,NA ,"49,99,450",Civil Works,NA ,Tender,60.0,NA ,TINSUKIA,786125.0,"OFFICE OF TINSUKIA MUNICIPAL BOARD, TINSUKIA ",OFFICE OF TINSUKIA MUNICIPAL BOARD ,10-Jan-2025 02:00 PM ,OFFICE OF TINSUKIA MUNICIPAL BOARD,No ,No,AOC,20-Feb-2025,"INR 4,499,505",60.0,Kapil Saikia,20-Feb-2025 12:16 PM,LOA2.pdf (827.00 KB),1.0,256294.0,KAJAL HORE,INR,"4,499,505",1,255976,Babar Ali Khan,24-Jan-2025 03:22 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,Finance,Accepted,Kapil Saikia,20-Feb-2025 11:52 AM,finance_67551.pdf,BOQ Comparative Chart,CHAIRMAN,Internal,,Kapil Saikia,20-Feb-2025 11:57 AM,finsummary_67551.pdf (896.90 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,2025_UDD_41983_1,TMB/TECH/15th FC (2nd INSTL)/Untied Grant/2020-21/2287,"REPARING OF DRAIN COVER SLAB, RCC CULVERT AND RCC DRAIN ALONG GNB ROAD (FROM TMB OFFICE TO CHIRWAPATTY ROAD ) WARD NO. 11, TINSUKIA",Technical,All bidders have qualified the technical stage,Naba Jyoti Das,07-Feb-2025 04:16 PM,technical_67551.pdf,Chairman,Internal,,Kapil Saikia,07-Feb-2025 04:27 PM,07-Feb-2025 04:30 PM,techsummary_67551.pdf (551.93 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Additional documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,256294,KAJAL HORE,24-Jan-2025 08:43 PM,Accepted-AOC,Successful in lucky draw,20-Feb-2025 12:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,256620,KAUSHAL SHARMA,27-Jan-2025 08:59 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,256482,KISHORE KUMAR DAS,27-Jan-2025 11:31 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,256468,M/S BORGOHAIN ENTERPRISE,27-Jan-2025 10:11 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,256424,RAJANISAIKIA,25-Jan-2025 05:56 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,256488,SATYAM CONSORTIUM,26-Jan-2025 06:16 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,256429,S.B. ENTERPRISE,25-Jan-2025 06:25 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,256748,SRI KESHAB SAIKIA,27-Jan-2025 09:22 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,256387,Sri Trinayan Chetia,25-Jan-2025 02:28 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,256377,SUJIT SEN,27-Jan-2025 12:59 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
