Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TMB/TECH/15th FC (2nd INSTL)/Untied Grant/2020-21/2288,2025_UDD_41989_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical bid,09-Jan-2025 10:00 AM,29-Jan-2025 11:00 AM,09-Jan-2025 10:00 AM,28-Jan-2025 12:30 PM,NA ,NA ,09-Jan-2025 12:00 PM,28-Jan-2025 12:30 PM,07-Feb-2025 04:45 PM,"69,062",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,EXECUTIVE OFFICER,"OFFICE OF TINSUKIA MUNICIPAL BOARD, TINSUKIA","Reparing of drain cover slab, construction of RCC culvert and RCC drain along Chirwapatty road (from Porbotia road to SKF point) ward number 6, Tinsukia",Civil works,Please refer Tender documents. ,NA ,"34,53,100",Civil Works,NA ,Tender,60.0,NA ,TINSUKIA,786125.0,"OFFICE OF TINSUKIA MUNICIPAL BOARD, TINSUKIA ","OFFICE OF TINSUKIA MUNICIPAL BOARD, TINSUKIA ",10-Jan-2025 01:00 PM ,"OFFICE OF TINSUKIA MUNICIPAL BOARD, TINSUKIA",No ,No,AOC,20-Feb-2025,"INR 3,107,790",60.0,Kapil Saikia,20-Feb-2025 12:35 PM,LOA3.pdf (716.00 KB),1.0,256264.0,S. K. Enterprises,INR,"3,107,790",1,255973,Babar Ali Khan,24-Jan-2025 03:31 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 12:30 PM,Finance,Sujit Sen did not qualify the financial evaluation.,Kapil Saikia,20-Feb-2025 12:24 PM,finance_67557.pdf,BOQ Comparative Chart,CHAIRMAN,Internal,,Kapil Saikia,20-Feb-2025 12:30 PM,finsummary_67557.pdf (954.59 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,2025_UDD_41989_1,TMB/TECH/15th FC (2nd INSTL)/Untied Grant/2020-21/2288,"Reparing of drain cover slab, construction of RCC culvert and RCC drain along Chirwapatty road (from Porbotia road to SKF point) ward number 6, Tinsukia",Technical,All the bidders have technically qualified,Kapil Saikia,07-Feb-2025 04:39 PM,technical_67557.pdf,Chairman,Internal,,Kapil Saikia,07-Feb-2025 04:40 PM,07-Feb-2025 04:45 PM,techsummary_67557.pdf (584.57 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Additional documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,256290,KAJAL HORE,24-Jan-2025 09:13 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,256626,KAUSHAL SHARMA,27-Jan-2025 09:01 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,256484,KISHORE KUMAR DAS,27-Jan-2025 11:27 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,256462,M/S BORGOHAIN ENTERPRISE,27-Jan-2025 10:01 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,256428,RAJANISAIKIA,25-Jan-2025 05:52 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,256489,SATYAM CONSORTIUM,26-Jan-2025 06:29 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,256418,S.B. ENTERPRISE,25-Jan-2025 06:04 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,256264,S. K. Enterprises,25-Jan-2025 02:42 PM,Accepted-AOC,Successful in lucky draw,20-Feb-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,256750,SRI KESHAB SAIKIA,27-Jan-2025 09:26 PM,Rejected-Finance,Unsuccessful in lucky draw,20-Feb-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
