Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TMB/TECH/14th FC (GBG)/86/2019-20/2286,2025_UDD_41987_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical bid,09-Jan-2025 10:00 AM,29-Jan-2025 11:00 AM,09-Jan-2025 10:00 AM,28-Jan-2025 12:30 PM,NA ,NA ,09-Jan-2025 12:00 PM,28-Jan-2025 12:30 PM,07-Feb-2025 04:15 PM,"79,792",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,Yes,EXECUTIVE OFFICER,"OFFICE OF TINSUKIA MUNICIPAL BOARD, TINSUKIA","Reparing of drain cover slab, construction of RCC culvert and RCC drain along Chirwapatty road (from Porbotia road to SKF point) ward number 11, Tinsukia",Civil works,Please refer Tender documents. ,NA ,"39,89,600",Civil Works,NA ,Tender,60.0,NA ,TINSUKIA,786125.0,"OFFICE OF TINSUKIA MUNICIPAL BOARD, TINSUKIA ","OFFICE OF TINSUKIA MUNICIPAL BOARD, TINSUKIA ",10-Jan-2025 02:00 PM ,OFFICE OF TINSUKIA MUNICIPAL BOARD,No ,No,AOC,20-Feb-2025,"INR 3,590,640",60.0,Kapil Saikia,20-Feb-2025 11:46 AM,LOA1.pdf (737.00 KB),1.0,256481.0,KISHORE KUMAR DAS,INR,"3,590,640",1,255974,Babar Ali Khan,24-Jan-2025 03:28 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,Finance,All bidder have financially qualified,Kapil Saikia,20-Feb-2025 11:15 AM,finance_67555.pdf,BOQ Comparative Chart,Chairman,Internal,,Kapil Saikia,20-Feb-2025 11:24 AM,finsummary_67555.pdf (866.30 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,2025_UDD_41987_1,TMB/TECH/14th FC (GBG)/86/2019-20/2286,"Reparing of drain cover slab, construction of RCC culvert and RCC drain along Chirwapatty road (from Porbotia road to SKF point) ward number 11, Tinsukia",Technical,All the bidders have qualified the technical stage,Naba Jyoti Das,07-Feb-2025 04:01 PM,technical_67555.pdf,Chairman,Internal,,Naba Jyoti Das,07-Feb-2025 04:09 PM,07-Feb-2025 04:15 PM,techsummary_67555.pdf (569.94 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Additional documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,256291,KAJAL HORE,24-Jan-2025 09:03 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,256616,KAUSHAL SHARMA,27-Jan-2025 08:57 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,256481,KISHORE KUMAR DAS,27-Jan-2025 11:28 PM,Accepted-AOC,Successful in lucky draw,20-Feb-2025 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,256467,M/S BORGOHAIN ENTERPRISE,27-Jan-2025 10:04 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,256054,RAJANISAIKIA,25-Jan-2025 05:48 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,256487,SATYAM CONSORTIUM,26-Jan-2025 06:13 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,256423,S.B. ENTERPRISE,25-Jan-2025 06:16 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,256263,S. K. Enterprises,25-Jan-2025 02:40 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,256746,SRI KESHAB SAIKIA,27-Jan-2025 09:09 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,256390,Sri Trinayan Chetia,25-Jan-2025 02:32 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,256382,SUJIT SEN,27-Jan-2025 12:54 PM,Rejected-Finance,Not successful in lucky draw,20-Feb-2025 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
