Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,CVS/P-6/Tender/2024-25/433,2024_AHVD_37045_1,Yes,Open Tender,Supply,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Pre_Qualification_Documents,09-Mar-2024 11:00 AM,10-Apr-2024 11:00 AM,09-Mar-2024 01:00 PM,09-Apr-2024 03:00 PM,NA ,NA ,03-Apr-2024 11:00 AM,09-Apr-2024 03:00 PM,15-Jun-2024 04:40 PM,"35,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"9,000",Nil,Nil,No,Director,Director AH and Vety Department Assam,Procurement of Veterinary Medicines AID Materials and Surgical Items,Procurement of Veterinary Medicines AID Materials and Surgical Items,Please refer Tender documents. ,NA ,,Medicines,NA ,Rate Contract,180.0,365.0,Chenikuthi,781003.0,"CHENIKUTHI, GUWAHATI-3. ",Central Veterinary Store Director AH and Vety Department Assam  ,14-Mar-2024 03:00 PM ,Chenikuthi,No ,No,AOC,20-Jan-2025,"INR 43,691,000",365.0,Makhan Barman,20-Jan-2025 11:22 AM,AOC.pdf (9759.00 KB),1.0,232294.0,M/s Guwahati Pharma Vet Agency,INR,"9,228,490",1,232252,ASSAM MANUFACTURER REPACKING & DISTRIBUTORS,09-Apr-2024 01:33 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,Finance,Financial bid has opened.,Makhan Barman,19-Jun-2024 12:49 PM,,BOQ Comparative Chart,Director,Internal,Director,Makhan Barman,02-Jul-2024 03:53 PM,finsummary_60412.pdf (2819.81 KB),Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,2024_AHVD_37045_1,CVS/P-6/Tender/2024-25/433,Procurement of Veterinary Medicines AID Materials and Surgical Items,Technical,Technical bid has opened,Makhan Barman,15-Jun-2024 03:54 PM,,Director,Internal,,Makhan Barman,15-Jun-2024 04:39 PM,15-Jun-2024 04:40 PM,techsummary_60412.pdf (3360.74 KB),1.0,2024_AHVD_37045_1,Corrigendum,15-Jun-2024 03:46 PM,Revokation.pdf ,366.71,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,232286.0,M/S. SISIR PHARMACEUTICALS,INR,"291,200",2,232140,Ayurvet Limited,09-Apr-2024 04:47 AM,Rejected-AOC,Not Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,232275.0,INDO CONS AGE SERVICES,INR,"7,576,820",3,232275,INDO CONS AGE SERVICES,09-Apr-2024 02:37 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,232274.0,INDO MARKETING SERVICES,INR,"3,413,510",4,232267,INDOMA MARINE PVT. LTD.,09-Apr-2024 01:22 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5.0,232267.0,INDOMA MARINE PVT. LTD.,INR,"6,727,450",5,232274,INDO MARKETING SERVICES,09-Apr-2024 01:16 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6.0,232254.0,MAINDEOR ENTERPRISE,INR,"35,600",6,232277,JAMES & COMPANY,09-Apr-2024 01:44 PM,Rejected-Finance,Financially Rejected,02-Jul-2024 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7.0,232252.0,ASSAM MANUFACTURER REPACKING & DISTRIBUTORS,INR,"3,042,340",7,232254,MAINDEOR ENTERPRISE,09-Apr-2024 11:59 AM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8.0,232161.0,P.D. Associates,INR,"1,759,970",8,232294,M/s Guwahati Pharma Vet Agency,09-Apr-2024 01:56 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9.0,232093.0,M/S RASHMITA TRADING,INR,"1,503,600",9,232075,M/s Harbans Pharma and Surgicals,09-Apr-2024 01:03 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10.0,232091.0,M/S KAY AND KAY TRADING CO.,INR,"3,303,550",10,232091,M/S KAY AND KAY TRADING CO.,06-Apr-2024 01:54 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11.0,232075.0,M/s Harbans Pharma and Surgicals,INR,"2,182,650",11,231844,MS Mayur Pharmaceuticals,08-Apr-2024 02:02 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12.0,231844.0,MS Mayur Pharmaceuticals,INR,"3,295,680",12,232093,M/S RASHMITA TRADING,06-Apr-2024 02:55 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,232286,M/S. SISIR PHARMACEUTICALS,09-Apr-2024 12:42 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,232310,M/s Town Drugs,09-Apr-2024 02:33 PM,Rejected-Finance,Financially Rejected,02-Jul-2024 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,15,232161,P.D. Associates,08-Apr-2024 07:21 PM,Accepted-AOC,Awarded,20-Jan-2025 11:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,16,232175,SDB AGROCHEM,06-Apr-2024 05:29 PM,Rejected-Finance,Financially Rejected,02-Jul-2024 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
