Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,AIIDC/3667/2023/82/6361 dt 8/7/2024,2024_ICD_37959_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Signed Bid Document,11-Jul-2024 06:00 PM,19-Aug-2024 03:00 PM,11-Jul-2024 06:00 PM,19-Aug-2024 02:00 PM,11-Jul-2024 06:00 PM ,19-Aug-2024 02:00 PM ,18-Jul-2024 10:00 AM,19-Aug-2024 02:00 PM,05-Oct-2024 01:00 PM,"10,38,000",Yes,fixed,,Nil,Nil,1.0,Addendum and Time Extension,Date,,1.0,SBI Bank,"10,000",Nil,Nil,No,MD AIIDC,AIIDC Bamunimaidam Ghy 21,"Construction of RCC drain and Culvert for Setting up of a New Industrial Estate at no two Dhemajibari, Dist Biswanath, (2nd phase) Gr III","Construction of RCC drain and Culvert for Setting up of a New Industrial Estate at no two Dhemajibari, Dist Biswanath, (2nd phase) Gr III",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,180.0,365.0,Borgang Biswanath Charali,784167.0,NA ,NA ,NA ,Bamunimaidam Ghy,No ,No,AOC,03-Jan-2025,"INR 39,201,423.87",365.0,Ritumoni Pachani,07-Jan-2025 12:40 PM,Gr_III.pdf (330.00 KB),"Construction of RCC drain and Culvert for Setting up of a New Industrial Estate at no two Dhemajibari, Dist Biswanath, (2nd phase) Gr III",1.0,235387.0,Dochania and Company Private Limited,INR,"39,201,423.87",1,235145,Dipen Chandra Das,19-Aug-2024 12:36 PM,Rejected-Finance,Ref to Fin Minutes,09-Oct-2024 06:29 PM,Finance,Bid opening summery,Ritumoni Pachani,07-Oct-2024 01:23 PM,finance_61686.pdf,BOQ Comparative Chart,MD AIIDC,Internal,"Jt. Director, O/o the CIC, EE PWD, Sr. FA O/o the CIC and OSD AIIDC",Ritumoni Pachani,09-Oct-2024 06:29 PM,finsummary_61686.pdf (2023.73 KB),Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,2024_ICD_37959_3,AIIDC/3667/2023/82/6361 dt 8/7/2024,"Construction of RCC drain and Culvert for Setting up of a New Industrial Estate at no two Dhemajibari, Dist Biswanath, (2nd phase) Gr III",Technical,Bid opening summery,Ritumoni Pachani,19-Aug-2024 05:51 PM,technical_61686.pdf,MD AIIDC,Internal,"Jt. Director, O/o the CIC, SE PWD, Sr. FA O/o the CIC and OSD AIIDC",Ritumoni Pachani,04-Oct-2024 06:43 PM,05-Oct-2024 01:00 PM,techsummary_61686.pdf (2165.57 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,2.0,Drawing,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,235387,Dochania and Company Private Limited,19-Aug-2024 12:47 PM,Accepted-AOC,Lowest Bidder,07-Jan-2025 12:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,235502,GAJEN BARMAN,19-Aug-2024 11:24 AM,Rejected-Technical,Ref to Tech Minutes,04-Oct-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,235799,Harekrishna Talukdar,10-Aug-2024 03:13 PM,Rejected-Finance,Ref to Fin Minutes,09-Oct-2024 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Justification of Rate Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,235402,MADHU SUDAN BAISHYA,18-Aug-2024 09:36 PM,Rejected-Finance,Ref to Fin Minutes,09-Oct-2024 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,235566,M/S Sadguru Engineers & Allied Services Pvt. Ltd.,19-Aug-2024 12:33 PM,Rejected-Finance,Ref to Fin Minutes,09-Oct-2024 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,235585,M/S T R Infra Developers,14-Aug-2024 08:57 PM,Rejected-Technical,Ref to Tech Minutes,04-Oct-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,237267,North East Contractors Pvt. Ltd.,19-Aug-2024 01:07 PM,Rejected-Technical,Ref to Tech Minutes,04-Oct-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,235064,SAILAJA COMMERCIAL CONSTRUCTION PVT LTD,17-Aug-2024 02:19 PM,Rejected-Finance,Ref to Fin Minutes,09-Oct-2024 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,237076,Sri Giriraj Bhattacharjee,19-Aug-2024 11:50 AM,Rejected-Technical,Ref to Tech Minutes,04-Oct-2024 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
