Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,"CE/DEV/TB/45/2024-25/06 Dtd. Guwahati, 16th August, 2024",2024_PWD_38695_39,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,04-Sep-2024 02:00 PM,20-Sep-2024 02:30 PM,04-Sep-2024 02:00 PM,20-Sep-2024 02:00 PM,04-Sep-2024 02:00 PM ,12-Sep-2024 12:00 PM ,13-Sep-2024 02:30 PM,20-Sep-2024 02:00 PM,07-Dec-2024 02:30 PM,"3,10,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"3,100",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",MMUPPNA_RIDF_XXX_24_25_22 Upgrading of Road from Gerukabari Kirtanpara Road Under Mukhya Mantrir Unnoto Pakipath Nirman Aachani (MMUPPNA) under RIDF-XXX of NABARD for the year 2024-25,MMUPPNA_RIDF_XXX_24_25_22 Upgrading of Road from Gerukabari Kirtanpara Road Under Mukhya Mantrir Unnoto Pakipath Nirman Aachani (MMUPPNA) under RIDF-XXX of NABARD for the year 2024-25,Please refer Tender documents. ,NA ,"1,54,81,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Bongaigaon,783380.0,NA ,NA ,NA ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,AOC,03-Jan-2025,"INR 13,932,900",270.0,BHABANANDA DEKA,03-Jan-2025 12:01 PM,RIDF-XXX-22-A.pdf (526.00 KB),1.0,239608.0,RABIN CHANDRA SARKAR,INR,"13,932,900",1,239713,ANIL KUMAR DAS,19-Sep-2024 04:21 PM,Rejected-Finance,Rejected,03-Jan-2025 11:57 AM,Finance,Admitted,BHABANANDA DEKA,03-Jan-2025 11:52 AM,,BOQ Comparative Chart,"CE (Roads), PWD, Assam",Internal,,BHABANANDA DEKA,03-Jan-2025 11:57 AM,finsummary_62797.pdf (476.05 KB),Public Works Roads Department,2024_PWD_38695_39,"CE/DEV/TB/45/2024-25/06 Dtd. Guwahati, 16th August, 2024",MMUPPNA_RIDF_XXX_24_25_22 Upgrading of Road from Gerukabari Kirtanpara Road Under Mukhya Mantrir Unnoto Pakipath Nirman Aachani (MMUPPNA) under RIDF-XXX of NABARD for the year 2024-25,Technical,Admitted,BHABANANDA DEKA,07-Dec-2024 02:21 PM,technical_62797.pdf,"CE (Roads), PWD, Assam",Internal,,BHABANANDA DEKA,07-Dec-2024 02:25 PM,07-Dec-2024 02:30 PM,techsummary_62797.pdf (321.02 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,240296,ANUPAM RAY,19-Sep-2024 05:56 PM,Rejected-Finance,Rejected,03-Jan-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,239560,Assam Agencies,17-Sep-2024 10:32 PM,Rejected-Finance,Rejected,03-Jan-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,240237,GOBINDA DAS,20-Sep-2024 11:49 AM,Rejected-Finance,Rejected,03-Jan-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,239725,MANOJ KUMAR ROY,19-Sep-2024 08:50 PM,Rejected-Finance,Rejected,03-Jan-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,239383,M/S MOLLAH ENTERPRISE,19-Sep-2024 06:22 PM,Rejected-Finance,Rejected,03-Jan-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,240007,M/S RUSTAM FOUNDATION,20-Sep-2024 04:08 AM,Rejected-Finance,Rejected,03-Jan-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,239608,RABIN CHANDRA SARKAR,17-Sep-2024 05:17 PM,Accepted-AOC,Awarded,03-Jan-2025 12:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,240350,Saiful Islam,20-Sep-2024 01:11 PM,Rejected-Finance,Rejected,03-Jan-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,239929,SOIDUR RAHMAN SHEIKH,19-Sep-2024 10:27 PM,Rejected-Finance,Rejected,03-Jan-2025 11:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
