Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_15_MM_19_20_VolII_23220_23,2024_PHED_37406_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document as per Bid document and EMD if in the form of BG,20-Mar-2024 10:00 AM,26-Apr-2024 03:00 PM,20-Mar-2024 10:00 AM,25-Apr-2024 04:00 PM,NA ,NA ,05-Apr-2024 10:00 AM,25-Apr-2024 04:00 PM,29-Jun-2024 11:00 AM,"2,00,000",Yes,fixed,,Nil,Nil,1.0,Date Corrigendum - 01,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,CHIEF ENGINEER PHE WATER ASSAM,"HENGRABARI, GUWAHATI-36",Empanelment of Manufacturers or their authorized Dealers/Distributors under Rate Contract for Supply of ISI Marked Ferric Alum (Alumino Ferric) Grade-4 to be supplied at diff. Divisional Stores of PHE Deptt. of Assam,Empanelment of Manufacturers or their authorized Dealers/Distributors under Rate Contract for Supply of ISI Marked Ferric Alum (Alumino Ferric) Grade-4 to be supplied at different Divisional Stores of PHE Department at different locations of Assam,Please refer Tender documents. ,NA ,0.0,Supply of Materials,NA ,Rate Contract,180.0,365.0,GUWAHATI,781035.0,NA ,NA ,NA ,O/O THE CHIEF ENGINEER PHE WATER ASSAM,No ,No,AOC,04-Jan-2025,INR 1,365.0,Munmun Das,04-Jan-2025 02:16 PM,AOC_EmpanelmentNotice_NIT_53_2023_24.pdf (1211.00 KB),AOC for Empanelment of Manufacturers or their authorized Dealers/Distributors under Rate Contract for Supply of ISI Marked Ferric Alum (Alumino Ferric) Grade-4,1.0,232665.0,S. B. ENTERPRISE,INR,"169,311",1,232551,Amar Alum and Allied Chemicals Pvt Ltd,25-Apr-2024 02:53 PM,Rejected-AOC,AOC not issued,04-Jan-2025 02:16 PM,Finance,Financial bid has been open,Debarshi Mahanta,11-Jul-2024 11:34 AM,,BOQ Comparative Chart,G. Bhattacharyya,Internal,,Munmun Das,04-Jan-2025 01:47 PM,finsummary_60883.pdf (2172.39 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2024_PHED_37406_1,PHE_15_MM_19_20_VolII_23220_23,Empanelment of Manufacturers or their authorized Dealers/Distributors under Rate Contract for Supply of ISI Marked Ferric Alum (Alumino Ferric) Grade-4 to be supplied at diff. Divisional Stores of PHE Deptt. of Assam,Technical,Opening Summery,Milan Kalita,25-Jun-2024 03:44 PM,technical_60883.pdf,G. Bhattacharjee,Internal,,Munmun Das,25-Jun-2024 06:46 PM,29-Jun-2024 11:00 AM,techsummary_60883.pdf (3296.26 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,2.0,Corrigendum No. 06,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,232545.0,Hemanta Saharia,INR,"164,740",2,232545,Hemanta Saharia,25-Apr-2024 12:39 PM,Accepted-AOC,AOC issued,04-Jan-2025 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,232554,ICS CHEMICAL INDUSTRIES,18-Apr-2024 07:55 PM,Rejected-AOC,AOC not issued,04-Jan-2025 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,232660,JOYDEEP CHEMICAL,25-Apr-2024 12:04 PM,Rejected-Technical,Technically Non Responsive,25-Jun-2024 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,232678,SANTANA ENTERPRISE,25-Apr-2024 01:13 PM,Rejected-AOC,AOC not issued,04-Jan-2025 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,232665,S. B. ENTERPRISE,24-Apr-2024 06:23 PM,Accepted-AOC,AOC issued,04-Jan-2025 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,232311,Shiva Chemicals,20-Apr-2024 03:34 PM,Rejected-AOC,AOC not issued,04-Jan-2025 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,232698,SURYA ENTERPRISES,25-Apr-2024 03:30 PM,Rejected-Technical,Technically Non Responsive,25-Jun-2024 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,232600,THARAD TRADING CO.,25-Apr-2024 10:27 AM,Rejected-Technical,Technically Non Responsive,25-Jun-2024 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,232690,Trade Supply India,25-Apr-2024 02:12 PM,Rejected-Technical,Technically Non Responsive,25-Jun-2024 06:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
