Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,WRD_HIU_NCS4_BATHYMETR IC AND TOPOGRAPHIC,2024_DoWR_37162_1,Yes,Open Tender,Works,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,12-Mar-2024 06:55 PM,09-May-2024 04:00 PM,12-Mar-2024 06:55 PM,09-May-2024 02:00 PM,12-Mar-2024 06:55 PM ,20-Mar-2024 02:00 PM ,10-Apr-2024 10:00 AM,09-May-2024 02:00 PM,09-Jul-2024 04:00 PM,"1,30,000",Yes,fixed,,Nil,Nil,1.0,CORRIGENDUM V,Date,,1.0,SBI Bank,0.0,Nil,Nil,No,Chief Engineer Water Resources Department,"Office of The Chief Engineer Water Resources Department 5th Floor, Assam Water Centre, Kundil Nagar, Basistha, Guwahati- 781029, Assam, India",Bathymetric and Topographic Survey for Buridehing and Beki Rivers covering the river length within the State of Assam under AIRBMP.,Bathymetric and Topographic Survey for Buridehing and Beki Rivers covering the river length within the State of Assam under AIRBMP.,Please refer Tender documents. ,NA ,"1,30,00,000",Consultancy,NA ,Tender,120.0,150.0,Buridehing and Beki,786001.0,Guwahati ,"Office of The Chief Engineer Water Resources Department 5th Floor, Assam Water Centre, Kundil Nagar, Basistha, Guwahati- 781029, Assam, India ",21-Mar-2024 03:00 PM ,Guwahati,No ,No,AOC,03-Jan-2025,"INR 6,768,480",150.0,Jayanta Kumar Barman,03-Jan-2025 02:41 PM,wo_bathymetric.pdf (291.00 KB),Bathymetric and Topographic Survey for Buridehing and Beki Rivers covering the river length within the State of Assam under AIRBMP.,1.0,232479.0,SOFTA GEOTECHNICAL PVT LTD,INR,"6,768,480",1,232508,Garuda Aerospace Private Limited,25-Apr-2024 01:25 PM,Rejected-Technical,Technically Non Responsive,28-Jun-2024 05:20 PM,Finance,All bids are accepted for Financial Evaluation.,Jayanta Kumar Barman,11-Jul-2024 10:30 AM,finance_60571.pdf,BOQ Comparative Chart,"Addl Chief Engineer, EAP",Internal,,Jayanta Kumar Barman,03-Jan-2025 02:33 PM,finsummary_60571.pdf (937.25 KB),Department of Water Resources||Chief Engineer - DoWR,2024_DoWR_37162_1,WRD_HIU_NCS4_BATHYMETR IC AND TOPOGRAPHIC,Bathymetric and Topographic Survey for Buridehing and Beki Rivers covering the river length within the State of Assam under AIRBMP.,Technical,"7 out of 13 bidders had submitted Bid securities, which were approved for technical evaluation.",Jayanta Kumar Barman,27-Jun-2024 12:37 PM,technical_60571.pdf,"Addl. Chief Engineer, EAP",Internal,,Jayanta Kumar Barman,28-Jun-2024 05:20 PM,09-Jul-2024 04:00 PM,techsummary_60571.pdf (371.96 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,2.0,ADDENDUM II,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,232459,GarudaUAV Soft Solutions Pvt Ltd,30-Apr-2024 04:47 PM,Rejected-Technical,Technically Non Responsive,28-Jun-2024 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,LETTER OF BID FINANCIAL PART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,232593,Geoservices Maritime Pvt Ltd,20-Apr-2024 05:22 PM,Not Admitted-Fee/PreQual/Technical,Others-Bid Security not submitted.,27-Jun-2024 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,232888,LOKANATH CONSTRUCTION AND SURVEY ENGINEERING,02-May-2024 10:47 AM,Not Admitted-Fee/PreQual/Technical,Others-Bid Security not submitted.,27-Jun-2024 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,232784,Monarch Surveyors & Engineering Consultants Limited,03-May-2024 02:08 PM,Rejected-AOC,NOT AWARDED,03-Jan-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,232689,Nektor Engineers and Project Consultants,02-May-2024 01:54 PM,Not Admitted-Fee/PreQual/Technical,Others-Bid Security not submitted,27-Jun-2024 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,232451,NISVO MARINE SURVEYS LLP,02-May-2024 12:06 PM,Not Admitted-Fee/PreQual/Technical,Others-Bid Security not submitted.,27-Jun-2024 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,232481,PRECISION SURVEY CONSULTANCY,26-Apr-2024 05:45 PM,Not Admitted-Fee/PreQual/Technical,Others-Bid Security not submitted.,27-Jun-2024 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,232845,RCHOBBYTECH SOLUTIONS PRIVATE LIMITED,02-May-2024 12:48 PM,Not Admitted-Fee/PreQual/Technical,Others-Bid Security not submitted.,27-Jun-2024 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,232479,SOFTA GEOTECHNICAL PVT LTD,24-Apr-2024 08:16 PM,Accepted-AOC,AWARDED,03-Jan-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
