Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,CE/STBR/RIDF-XXX/NIT/28/2024 25/1 Dated 17-08-2024,2024_PWD_38735_16,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,02-Sep-2024 01:35 PM,23-Sep-2024 11:00 AM,02-Sep-2024 01:35 PM,21-Sep-2024 02:00 PM,02-Sep-2024 01:35 PM ,21-Sep-2024 02:00 PM ,06-Sep-2024 10:30 AM,21-Sep-2024 02:00 PM,21-Nov-2024 05:30 PM,"2,82,300",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,823",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3","STBR/RIDF-XXX/GAURIPUR/02 Construction of road from Asharikandi -Gauripur Beparipatty Road ( Geramari Pt-VI , kanaimore to Beguntoli) under Mukhya Mantrir Unnoto Paki Path Nirman Achani under RIDF-XXX for the year 2024-25","STBR/RIDF-XXX/GAURIPUR/02 Construction of road from Asharikandi -Gauripur Beparipatty Road ( Geramari Pt-VI , kanaimore to Beguntoli) under Mukhya Mantrir Unnoto Paki Path Nirman Achani under RIDF-XXX for the year 2024-25",Please refer Tender documents. ,NA ,"1,41,15,000",Civil Works – Roads,NA ,Tender,180.0,365.0,Gauripur,783331.0,NA ,NA ,NA ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,AOC,16-Jan-2025,"INR 12,703,500",365.0,CHANDAN KUMAR DAS,16-Jan-2025 05:32 PM,WO_Gauripur-02.pdf (468.00 KB),1.0,240479.0,Aditya Kumar Ghosh,INR,"12,703,500",1,240479,Aditya Kumar Ghosh,20-Sep-2024 06:39 PM,Accepted-AOC,Work Order Issued,16-Jan-2025 05:32 PM,Finance,Summary,Prafulla Nath,21-Nov-2024 05:48 PM,finance_62667.pdf,BOQ Comparative Chart,CE PWD(Roads),Internal,,CHANDAN KUMAR DAS,16-Jan-2025 05:27 PM,finsummary_62667.pdf (467.89 KB),Public Works Roads Department,2024_PWD_38735_16,CE/STBR/RIDF-XXX/NIT/28/2024 25/1 Dated 17-08-2024,"STBR/RIDF-XXX/GAURIPUR/02 Construction of road from Asharikandi -Gauripur Beparipatty Road ( Geramari Pt-VI , kanaimore to Beguntoli) under Mukhya Mantrir Unnoto Paki Path Nirman Achani under RIDF-XXX for the year 2024-25",Technical,Summary,CHANDAN KUMAR DAS,24-Sep-2024 11:29 AM,technical_62667.pdf,CE PWD(Roads),Internal,,CHANDAN KUMAR DAS,21-Nov-2024 05:29 PM,21-Nov-2024 05:30 PM,techsummary_62667.pdf (296.82 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,239551,Alifur Rahman,17-Sep-2024 11:11 PM,Rejected-Technical,Nin-Responsive,21-Nov-2024 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,240420,ANOWAR UZ ZAMAN AHMED,21-Sep-2024 01:00 PM,Rejected-AOC,L1,16-Jan-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,239726,APURBA BEZBARUAH,19-Sep-2024 05:01 PM,Rejected-AOC,L1,16-Jan-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FORM OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,239897,ARUN KUMAR MAHESWARI,21-Sep-2024 12:33 PM,Rejected-AOC,L2,16-Jan-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,239978,HABIBAR RAHMAN PRODHANI,18-Sep-2024 08:03 PM,Rejected-Technical,Non-Responsive,21-Nov-2024 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,240498,KANGKAN NATH,21-Sep-2024 12:34 PM,Rejected-AOC,L1,16-Jan-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,239835,MANDIP AHMED,19-Sep-2024 06:59 PM,Rejected-AOC,L1,16-Jan-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,240062,Mostafizur Rahman zinnah,20-Sep-2024 12:58 AM,Rejected-Technical,Non-Responsive,21-Nov-2024 05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,239248,MS R.S ENTERPRISE,21-Sep-2024 01:18 PM,Rejected-AOC,L1,16-Jan-2025 05:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
