Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,.MCH/HMS/2022/253/PART1/18,2024_HFWD_38317_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,02-Aug-2024 04:00 PM,27-Aug-2024 04:00 PM,02-Aug-2024 04:00 PM,27-Aug-2024 02:00 PM,NA ,NA ,13-Aug-2024 04:00 PM,27-Aug-2024 02:00 PM,29-Nov-2024 05:00 PM,"30,000",No,fixed,,Nil,Nil,1.0,Addendum notice,BOQ,,1.0,SBI Bank,"2,000",Nil,Nil,No,Superintendent cum Member Secretary,"GMCH, Bhangagarh, Guwahati","Supply of Consumables and Accessories for Surgery, Orthopaedics, Paediatric and Physiotherapy Equipments, HMS, GMCH, Guwahati","Supply of Consumables and Accessories for Surgery, Orthopaedics, Paediatric and Physiotherapy Equipments, HMS, GMCH, Guwahati",Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,365.0,365.0,"GMCH, Bhangagarh, Guwahati",781032.0,"Office of the Superintendent, GMCH ","Office of the Superintendent, GMCH ",07-Aug-2024 01:00 PM ,"Office of the Superintendent, GMCH",No ,No,AOC,04-Jan-2025,"INR 107,589.28",365.0,Lipseeta Deka,04-Jan-2025 05:22 PM,Appls.pdf (2707.00 KB),1.0,237896.0,SRL Associates,INR,"2,061.15",1,237834,AAROGYA PHARMACEUTICALS,26-Aug-2024 10:38 PM,Rejected-Technical,Sample not presented in front of the Technical Committee,29-Nov-2024 04:28 PM,Finance,Financial bid has been opened for evaluation,Kumar Partha Pratim,03-Dec-2024 11:25 AM,,BOQ Comparative Chart,Superintendent cum Member Secretary,Internal,,Lipseeta Deka,04-Jan-2025 05:07 PM,finsummary_62109.pdf (7231.13 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,2024_HFWD_38317_1,.MCH/HMS/2022/253/PART1/18,"Supply of Consumables and Accessories for Surgery, Orthopaedics, Paediatric and Physiotherapy Equipments, HMS, GMCH, Guwahati",Technical,Technical bid has been opened for evaluation,Lipseeta Deka,07-Sep-2024 04:34 PM,,Superintendent cum Member Secretary,Internal,,Lipseeta Deka,29-Nov-2024 04:28 PM,29-Nov-2024 05:00 PM,techsummary_62109.pdf (22405.65 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,237891.0,DRUG HOME,INR,303.4,2,237570,BIO-CARE ASSOCIATES,25-Aug-2024 07:57 PM,Accepted-AOC,L1 as per Sample acceptance Statement prepared by the Technical Committee,04-Jan-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,237840.0,Shelly Enterprise,INR,358.12,3,237891,DRUG HOME,27-Aug-2024 12:25 PM,Accepted-AOC,L1 as per Sample acceptance Statement prepared by the Technical Committee,04-Jan-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,237815.0,Premier Sales,INR,332.72,4,237606,FREEDOM MEDICAL SERVICES,23-Aug-2024 07:38 PM,Accepted-AOC,L1 as per Sample acceptance Statement prepared by the Technical Committee,04-Jan-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5.0,237784.0,M/S D.K. DRUGS & SURGICAL,INR,"1,716.14",5,237466,Jyoti Pharmaceuticals,27-Aug-2024 11:54 AM,Rejected-Finance,L1 accepted on the basis of Sample Acceptance Statement prepared by the Technical Committee and the Financial committee Decision,04-Jan-2025 05:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6.0,237674.0,M B Traders,INR,"90,720.99",6,237674,M B Traders,27-Aug-2024 12:47 PM,Accepted-AOC,L1 as per Sample acceptance Statement prepared by the Technical Committee,04-Jan-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7.0,237606.0,FREEDOM MEDICAL SERVICES,INR,"2,664.66",7,236763,Medicare Products Inc.,14-Aug-2024 03:06 PM,Accepted-AOC,L1 as per Sample acceptance Statement prepared by the Technical Committee,04-Jan-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8.0,237603.0,PEARL MED SCIENCES INDIA,INR,18.48,8,237784,M/S D.K. DRUGS & SURGICAL,26-Aug-2024 05:10 PM,Accepted-AOC,L1 as per Sample acceptance Statement prepared by the Technical Committee,04-Jan-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9.0,237570.0,BIO-CARE ASSOCIATES,INR,622.94,9,237522,NEW KAVITA DRUGS AND SURGICALS,24-Aug-2024 02:03 PM,Accepted-AOC,L1 as per Sample acceptance Statement prepared by the Technical Committee,04-Jan-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10.0,237522.0,NEW KAVITA DRUGS AND SURGICALS,INR,"5,144.32",10,237635,ortho line,27-Aug-2024 12:03 PM,Rejected-Technical,Sample not presented in front of the Technical Committee,29-Nov-2024 04:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
