Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
National Health Mission||State Programme Management Unit - NHM,377495.0,2024_NHM_37946_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,10-Jul-2024 05:00 PM,01-Aug-2024 03:30 PM,10-Jul-2024 05:00 PM,31-Jul-2024 02:00 PM,NA ,NA ,10-Jul-2024 05:00 PM,31-Jul-2024 02:00 PM,21-Oct-2024 12:10 PM,"1,92,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, NHM","Office of the Mission Director, NHM, Assam","Construction of AYUSH Dispensary (Assam Type) in Cachar District, group.21 (4 nos. of scheme in Cachar District) for FY 2022-23 under NAM, Assam","Construction of AYUSH Dispensary (Assam Type) in Cachar District, group.21 (4 nos. of scheme in Cachar District) for FY 2022-23 under NAM, Assam",Please refer Tender documents. ,NA ,"96,00,000",Civil Works - Building,NA ,Tender,225.0,270.0,Cachar,788005.0,NA ,NA ,NA ,Office of the Mission Director,No ,No,AOC,28-Jan-2025,"INR 8,112,000",270.0,Mousomi Goswami,28-Jan-2025 02:58 PM,cachar21modified.pdf (718.00 KB),1.0,235839.0,SAHJAHAN ALI,INR,"8,112,000",1,235821,Atikur Rahman Laskar,30-Jul-2024 12:19 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,Finance,FINANCIAL BID OPENED,Mousomi Goswami,18-Dec-2024 04:25 PM,,BOQ Comparative Chart,OSD,Internal,,Mousomi Goswami,18-Dec-2024 04:30 PM,finsummary_61666.pdf (64.88 KB),National Health Mission||State Programme Management Unit - NHM,2024_NHM_37946_1,377495.0,"Construction of AYUSH Dispensary (Assam Type) in Cachar District, group.21 (4 nos. of scheme in Cachar District) for FY 2022-23 under NAM, Assam",Technical,technical bid opened,Mousomi Goswami,21-Oct-2024 11:23 AM,,OSD,Internal,,Mousomi Goswami,21-Oct-2024 12:05 PM,21-Oct-2024 12:10 PM,techsummary_61666.pdf (751.00 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Signed copy of SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,235510,BAHAR UDDIN BARBHUIYA,27-Jul-2024 04:12 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,234787,Baharul Islam Mozumder,26-Jul-2024 06:23 PM,Not Admitted-Finance,Not qualified for AOC,18-Dec-2024 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,235874,Beena Infratech,31-Jul-2024 04:48 AM,Not Admitted-Finance,Not qualified for AOC,18-Dec-2024 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,235861,DILWAR HUSSAIN,31-Jul-2024 12:24 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,235833,Dipayan Deb,30-Jul-2024 01:09 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,235660,KORON ENTERPRISE,29-Jul-2024 01:19 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,235885,M/S A K ENTERPRISE,31-Jul-2024 01:07 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,235548,M/S FIRSTTECH CONSTRUCTION,31-Jul-2024 05:17 AM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,235870,NACHIR UDDIN LASKAR,31-Jul-2024 10:18 AM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,234982,Prasanta Narah,30-Jul-2024 06:12 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,235839,SAHJAHAN ALI,31-Jul-2024 01:17 PM,Accepted-AOC,L1,28-Jan-2025 02:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,235888,Sainul Hoque,31-Jul-2024 01:59 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,235811,SAMIM AKHTER CHOUDHURY,29-Jul-2024 11:05 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,15,235662,SARTHAK ASSOCIATE,28-Jul-2024 12:38 PM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,16,235875,Zabed Ali,31-Jul-2024 04:57 AM,Rejected-Technical,Not found responsive,21-Oct-2024 12:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
