Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,DTR_Procurement_FY_24_25,2024_APDCL_41609_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,BID DOCUMENT,23-Dec-2024 06:00 PM,24-Jan-2025 04:00 PM,23-Dec-2024 06:00 PM,20-Jan-2025 03:00 PM,23-Dec-2024 06:00 PM ,30-Dec-2024 12:00 PM ,06-Jan-2025 03:00 PM,20-Jan-2025 03:00 PM,13-Mar-2025 02:00 PM,"25,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum_1,Date,,1.0,SBI Bank,"30,000",Nil,Nil,No,CGM_PPD,Bijulee_Bhawan_Guwahati,DTR_Procurement,DTR_Procurement,Please refer Tender documents. ,NA ,"84,94,04,000",Supply of Materials,NA ,Tender,180.0,NA ,APDCL,781001.0,Bijulee_Bhawan_Guwahati ,Bijulee_Bhawan_Guwahati ,30-Dec-2024 12:00 PM ,Bijulee_Bhawan_Guwahati,No ,No,AOC,20-Sep-2025,"INR 849,256,973.36",210.0,Siddhartha Bora,20-Sep-2025 04:14 PM,merged_compressed.pdf (7203.00 KB),AOC,1.0,255670.0,N.K. POWER,INR,"50,219,998.8",1,255577,AJANTA TRANSFORMERS,19-Jan-2025 03:44 PM,Accepted-AOC,responsive,20-Sep-2025 04:14 PM,Finance,bid opening summary,Siddhartha Bora,20-Sep-2025 01:26 PM,finance_66978.pdf,BOQ Comparative Chart,"MD, APDCL",Internal,TPC-I,Siddhartha Bora,20-Sep-2025 03:42 PM,finsummary_66978.pdf (555.16 KB),Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,2024_APDCL_41609_1,DTR_Procurement_FY_24_25,DTR_Procurement,Technical,Bid opening summary,Bibhuti Sharma,10-Mar-2025 11:57 AM,technical_66978.pdf,TPC - I,Internal,Members of TPC-I,Bibhuti Sharma,11-Mar-2025 05:26 PM,13-Mar-2025 02:00 PM,techsummary_66978.pdf (1313.67 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,Corrigendum_2,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,255620.0,RANGGHAR ELECTROTECH,INR,"115,483,806.4",2,255660,KALITA POWER,19-Jan-2025 11:18 AM,Rejected-Technical,Technically non-responsive,11-Mar-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,255605.0,SHREE SAI ELECTRICALS,INR,"50,721,987.6",3,255310,KAMAKHYA TRANSFORMERS,18-Jan-2025 03:59 PM,Accepted-AOC,responsive,20-Sep-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,255577.0,AJANTA TRANSFORMERS,INR,"112,137,817.68",4,255199,Manoj Kumar Agarwalla,17-Jan-2025 06:52 PM,Accepted-AOC,responsive,20-Sep-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,255550.0,Rhino Moulders,INR,"29,605,960",5,255656,M/S MANAS TRANSFORMER,18-Jan-2025 11:19 PM,Rejected-Technical,Technically non-responsive,11-Mar-2025 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,255316.0,Power Maker Unit II,INR,"105,433,904.4",6,255670,N.K. POWER,20-Jan-2025 12:19 PM,Accepted-AOC,responsive,20-Sep-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,255310.0,KAMAKHYA TRANSFORMERS,INR,"138,729,846",7,254597,NORTH EAST ELECTRICAL INDUSTRY,18-Jan-2025 12:59 PM,Accepted-AOC,responsive,20-Sep-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,255199.0,Manoj Kumar Agarwalla,INR,"14,397,969.2",8,255316,Power Maker Unit II,18-Jan-2025 11:04 AM,Accepted-AOC,responsive,20-Sep-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,254974.0,TECHNOVEL,INR,"159,325,841.68",9,255620,RANGGHAR ELECTROTECH,18-Jan-2025 05:30 PM,Accepted-AOC,responsive,20-Sep-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,254597.0,NORTH EAST ELECTRICAL INDUSTRY,INR,"73,199,841.6",10,255550,Rhino Moulders,18-Jan-2025 08:02 PM,Accepted-AOC,responsive,20-Sep-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
