Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Fisheries||Directorate of Fisheries Assam,AF(S)175/RIDF/23-24/8446-49 DtD 13/3/25,2025_FD_43520_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document as per bid,17-Mar-2025 05:00 PM,08-Apr-2025 01:00 PM,17-Mar-2025 05:00 PM,07-Apr-2025 02:00 PM,NA ,NA ,21-Mar-2025 10:00 AM,07-Apr-2025 02:00 PM,30-May-2025 12:00 PM,"1,05,700",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,100",Nil,Nil,No,Director of Fisheries,"Directorate of Fisheries,Meen Bhawan Assam,Guwahati,",Rejuvenation of Dighirpar,17 Nos of Fish Farm Projects in 11 districts of Assam under RIDF XXIX Rejuvenation of Dighirpar Departmental Fish Seed Farm Darrang District,Please refer bid documents ,NA ,"52,85,000",Civil Works,NA ,Tender,180.0,180.0,Darrang Assam,781016.0,NA ,NA ,NA ,"Directorate of Fisheries, Assam,Guwahati",No ,No,AOC,08-Sep-2025,"INR 5,285,000",180.0,Bobita Rani Medhi,08-Sep-2025 03:53 PM,Dighirpar.pdf (1209.00 KB),Award of Contract,1.0,265188.0,MUNIN DAS,INR,"4,174,831.13",1,265292,DHRUBAJYOTI SAIKIA,07-Apr-2025 01:34 PM,Rejected-Finance,L6 bidder,01-Aug-2025 02:25 PM,Finance,Bid under Evaluation,Sangita Bhattacharyya,30-May-2025 05:15 PM,,BOQ Comparative Chart,"Sri P. K. Borkakati, ACS, Jt. Secretary, Fishery Deptt., Assam",Internal,,Bobita Rani Medhi,01-Aug-2025 02:25 PM,finsummary_69404.pdf (223.15 KB),Department of Fisheries||Directorate of Fisheries Assam,2025_FD_43520_1,AF(S)175/RIDF/23-24/8446-49 DtD 13/3/25,Rejuvenation of Dighirpar,Technical,Bid Under Evaluation.,jugal Thakuria,09-Apr-2025 10:58 AM,,"Jt Secretary to the Govt of Assam,Fishery Department",Internal,Details of the committee mentioned in the mintues,Sangita Bhattacharyya,29-May-2025 12:04 PM,30-May-2025 12:00 PM,techsummary_69404.pdf (1478.02 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,265177,DIPAK DEKA,07-Apr-2025 01:14 PM,Rejected-Technical,Not signed bid documents,29-May-2025 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,265057,Jayanta Das,07-Apr-2025 11:17 AM,Rejected-Finance,L4 bidder,01-Aug-2025 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,265179,KAZIMUDDIN AHMED,07-Apr-2025 11:28 AM,Rejected-Finance,L2 bidder,01-Aug-2025 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,265188,MUNIN DAS,06-Apr-2025 08:36 PM,Accepted-AOC,Most responsive bidder,08-Sep-2025 03:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,265233,NARAYAN PRASAD KHETAWAT,07-Apr-2025 10:33 AM,Rejected-Finance,L5 bidder,01-Aug-2025 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,265216,Partha Sarathi Roy,07-Apr-2025 11:52 AM,Rejected-Technical,Bid documents not submitted and letter of bid doesnot cover all clauses,29-May-2025 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,265247,SAHIL CHOUDHURY,07-Apr-2025 01:53 PM,Rejected-Finance,L3 bidder,01-Aug-2025 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,265061,SRI DHANMANI DEKA,05-Apr-2025 09:59 PM,Rejected-Technical,Not signed bid documents,29-May-2025 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,265110,SRI TIRTHA RAM BORO,06-Apr-2025 05:31 PM,Rejected-Technical,Not signed bid documents,29-May-2025 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
