Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD,DME/Biochemistry/42 /2021/8687 DT 20/02/2021,2021_HFWD_21368_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Prequalification,22-Feb-2021 03:00 PM,30-Jun-2021 05:00 PM,22-Feb-2021 03:00 PM,30-Jun-2021 02:00 PM,NA ,NA ,07-Mar-2021 12:00 PM,30-Jun-2021 02:00 PM,29-Nov-2021 12:00 PM,"4,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum Notice,Date,,1.0,SBI Bank,"5,000",Nil,Nil,Yes,"DME, ASSAM, Sixmile, Khanapara","DME, ASSAM, Sixmile, Khanapara",Supply and installation of Equipment related to BIOCHEMISTRY DEPARTMENT,Supply and installation of Equipment related to BIOCHEMISTRY DEPARTMENT,Please refer Tender documents. ,NA ,,Medical Equipments/Waste,NA ,Rate Contract,365.0,25.0,Medical College Hospitals of Assam,781022.0,"DME, ASSAM, Sixmile, Khanapara ","DME, ASSAM, Sixmile, Khanapara ",06-Mar-2021 11:00 AM ,"DME, ASSAM, Sixmile, Khanapara",No ,No,AOC,08-Jul-2022,INR 0,25.0,Horgobinda Nath,08-Sep-2025 01:51 PM,Biochemistry.pdf (1126.00 KB),1.0,117191.0,Analytical Technologies Limited,INR,0.0,1,117191,Analytical Technologies Limited,04-May-2021 12:24 PM,Accepted-AOC,L1,08-Sep-2025 01:51 PM,Finance,Accepted for financial evaluation,Horgobinda Nath,08-Jul-2022 06:00 PM,finance_33323.pdf,BOQ Comparative Chart,DME ASSAM,Internal,,Horgobinda Nath,08-Jul-2022 06:14 PM,finsummary_33323.pdf (4706.00 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD,2021_HFWD_21368_1,DME/Biochemistry/42 /2021/8687 DT 20/02/2021,Supply and installation of Equipment related to BIOCHEMISTRY DEPARTMENT,Technical,Minutes of the prebid committee meeting,Bhupen Chandra Sarma,17-Jul-2021 12:01 PM,technical_33323.pdf,Madhurima Bora,Internal,,Bhupen Chandra Sarma,20-Nov-2021 05:05 PM,29-Nov-2021 12:00 PM,techsummary_33323.pdf (9225.14 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,117078.0,United Traders,INR,0.0,2,116930,ANANDBROTHERS,22-Mar-2021 01:27 PM,Rejected-Finance,Item to be retendered due to minimum bid submission,08-Jul-2022 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,117064.0,Lawrence And Mayo India Pvt Ltd,INR,0.0,3,116934,BINDESH CORPORATION,22-Mar-2021 02:33 PM,Rejected-Finance,Item to be retendered due to minimum bid submission,08-Jul-2022 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Supplementary BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,116940.0,BSP Diagnostic Systems (P) Ltd,INR,0.0,4,117183,BIOAPPS,04-May-2021 12:45 PM,Rejected-AOC,L2,08-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,117184,BIOLAB EQUIPT PRIVATE LIMITED,04-May-2021 12:51 PM,Rejected-AOC,L3,08-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,117186,Bio Scientific Products,03-May-2021 08:41 PM,Rejected-AOC,L3,08-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,116940,BSP Diagnostic Systems (P) Ltd,02-May-2021 05:33 PM,Accepted-AOC,L1,08-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,117192,Envision Biotech,04-May-2021 09:35 AM,Rejected-AOC,L2,08-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,116847,Imperial Life Sciences Pvt Ltd,09-Apr-2021 05:36 PM,Rejected-AOC,L3,08-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,117064,Lawrence And Mayo India Pvt Ltd,18-May-2021 04:09 PM,Accepted-AOC,L1,08-Sep-2025 01:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
