Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,SIVSAGAR/2022-23/SOPDG-II/I,2023_DoWR_30416_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,07-Apr-2023 06:30 PM,28-Apr-2023 03:00 PM,07-Apr-2023 06:35 PM,28-Apr-2023 02:00 PM,NA ,NA ,17-Apr-2023 10:00 AM,28-Apr-2023 02:00 PM,19-Jun-2023 12:50 PM,"2,99,966",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"3,000",Nil,Nil,No,"Chief Engineer, Water Resources Department, Assam","Office of the Chief Engineer, Water Resources Department, Assam, Basistha, Guwahati 781029",Restoration of damaged portion of Dikhow bund right bank from NH-37 to Dikhowmukh at Bagharchuk,Restoration of damaged portion of Dikhow bund right bank from NH-37 to Dikhowmukh at Bagharchuk,Please refer Tender documents. ,NA ,"1,49,98,282",Civil Works,NA ,Tender,180.0,90.0,SIVSAGAR,785640.0,NA ,NA ,NA ,GUWAHATI,No ,No,AOC,13-Dec-2023,"INR 13,498,454",90.0,Jayanta Kumar Barman,13-Dec-2023 05:34 PM,bagharchuk_sivasagar.pdf (4378.00 KB),Restoration of damaged portion of Dikhow bund right bank from NH-37 to Dikhowmukh at Bagharchuk,1.0,183928.0,DHRUBAJIT CHETIA,INR,"13,498,454",1,184958,ADITYA DOWARAH,28-Apr-2023 07:44 AM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 05:35 PM,Finance,Updated CS may be prepared,Jayanta Kumar Barman,22-Jun-2023 11:56 AM,,BOQ Comparative Chart,Chief Engineer,Internal,,Jayanta Kumar Barman,13-Dec-2023 05:29 PM,finsummary_48833.pdf (544.33 KB),Department of Water Resources||Chief Engineer - DoWR,2023_DoWR_30416_1,SIVSAGAR/2022-23/SOPDG-II/I,Restoration of damaged portion of Dikhow bund right bank from NH-37 to Dikhowmukh at Bagharchuk,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,19-Jun-2023 12:40 PM,,Director Design,Internal,,Jayanta Kumar Barman,19-Jun-2023 12:47 PM,19-Jun-2023 12:50 PM,techsummary_48833.pdf (220.12 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,183928,DHRUBAJIT CHETIA,26-Apr-2023 03:32 PM,Accepted-AOC,PROPER,13-Dec-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,183784,LILAJYOTI PHUKAN,27-Apr-2023 12:38 AM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,184291,M/S EAST INDIA CONSTRUCTION,27-Apr-2023 09:51 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,184960,M/s KALITA CONSTRUCTION,27-Apr-2023 10:18 PM,Rejected-Technical,Non Responsive,19-Jun-2023 12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,184586,POLASH JYOTI SAIKIA,28-Apr-2023 08:43 AM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,184593,Sailendra Kalita,25-Apr-2023 03:04 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,184908,SURESH AGARWALLA,27-Apr-2023 05:04 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,184629,UNF ENGINEERS INDIA PRIVATE LIMITED,28-Apr-2023 08:46 AM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,184728,Utpal Gogoi,28-Apr-2023 07:54 AM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
