Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,CVS/P-6/Tender/2023-24/21,2023_AHVD_30738_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,09-May-2023 11:00 AM,01-Jun-2023 11:00 AM,09-May-2023 01:00 PM,31-May-2023 03:00 PM,NA ,NA ,22-May-2023 11:00 AM,31-May-2023 03:00 PM,26-Jun-2023 03:00 PM,"40,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"17,000",Nil,Nil,No,Directors,"O/o The Director, AH and Veterinary Dept, Chenikuthi, Assam","E-TENDER FOR ENTERING INTO RATE CONTRACT FOR SUPPLY OF VETERINARY MEDICINES, AID MATERIAL, AND SURGICAL ITEMS FOR THE YEAR 2023-24","E-TENDER FOR ENTERING INTO RATE CONTRACT FOR SUPPLY OF VETERINARY MEDICINES, AID MATERIAL, AND SURGICAL ITEMS FOR THE YEAR 2023-24",Please refer Tender documents. ,NA ,,Medicines,NA ,Tender,180.0,365.0,Guwahati,781003.0,"O/o The Director, AH and Veterinary Dept, Assam ","O/o The Director, AH and Veterinary Dept, Chenikuthi, Assam ",12-May-2023 03:00 PM ,"O/o The Director, AH and Veterinary Dept, Assam",No ,No,AOC,19-Dec-2023,"INR 50,262,256",365.0,Makhan Barman,19-Dec-2023 11:36 AM,Award.pdf (3070.00 KB),AOC,1.0,186298.0,SDB AGROCHEM,INR,"712,800",1,186699,Assam Manufacturer Repacking and Distributor,31-May-2023 12:43 PM,Accepted-AOC,Awarded,19-Dec-2023 11:44 AM,Finance,Financial bid has been opened,ARIF AHMED,26-Jun-2023 03:13 PM,,BOQ Comparative Chart,DIRECTOR,Internal,,Makhan Barman,04-Jul-2023 01:26 PM,finsummary_49365.pdf (2401.93 KB),Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,2023_AHVD_30738_1,CVS/P-6/Tender/2023-24/21,"E-TENDER FOR ENTERING INTO RATE CONTRACT FOR SUPPLY OF VETERINARY MEDICINES, AID MATERIAL, AND SURGICAL ITEMS FOR THE YEAR 2023-24",Technical,Technical BID has been opened,Makhan Barman,01-Jun-2023 01:35 PM,,Director,Internal,,Makhan Barman,26-Jun-2023 02:34 PM,26-Jun-2023 03:00 PM,techsummary_49365.pdf (4292.15 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,186318.0,Indian Herbs Specialities Pvt.Ltd.,INR,"6,005,673",2,186433,Ayurvet Limited,31-May-2023 12:08 PM,Accepted-AOC,Awarded,19-Dec-2023 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,186433.0,Ayurvet Limited,INR,"3,105,000",3,186836,BIO-CARE ASSOCIATES,31-May-2023 02:18 PM,Rejected-Finance,"Financially not Qualified, refer to the Financial Minutes",04-Jul-2023 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,186447.0,MS Mayur Pharmaceuticals,INR,"2,071,890",4,186318,Indian Herbs Specialities Pvt.Ltd.,30-May-2023 10:12 AM,Accepted-AOC,Awarded,19-Dec-2023 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,186573.0,M/S KAY AND KAY TRADING CO.,INR,"2,443,254",5,186824,INDO CONS AGE SERVICES,31-May-2023 02:15 PM,Accepted-AOC,Awarded,19-Dec-2023 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,186575.0,M/S RASHMITA TRADING,INR,"1,747,872",6,186670,INDOMA MARINE PVT. LTD.,31-May-2023 02:52 PM,Accepted-AOC,Awarded,19-Dec-2023 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,186669.0,INDO MARKETING SERVICES,INR,"2,684,160",7,186669,INDO MARKETING SERVICES,31-May-2023 01:51 PM,Accepted-AOC,Awarded,19-Dec-2023 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,186670.0,INDOMA MARINE PVT. LTD.,INR,"3,692,142",8,186848,MAINDEOR ENTERPRISE,31-May-2023 02:39 PM,Accepted-AOC,Awarded,19-Dec-2023 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,186699.0,Assam Manufacturer Repacking and Distributor,INR,"292,290",9,186822,M/S A.D. ENTERPRISE,30-May-2023 07:06 PM,Accepted-AOC,Awarded,19-Dec-2023 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,186709.0,P.D. Associates,INR,"1,294,932",10,186842,M/s Guwahati Pharma Vet Agency,31-May-2023 09:20 AM,Accepted-AOC,Awarded,19-Dec-2023 11:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
