Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,JJMA_46_LAB_2022_7370_76,2022_PHED_26204_3,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents as per Bid Document and Bid Security if in the form of BG,05-Jul-2022 10:00 AM,02-Aug-2022 03:00 PM,05-Jul-2022 10:00 AM,01-Aug-2022 04:00 PM,NA ,NA ,05-Jul-2022 11:00 AM,01-Aug-2022 04:00 PM,10-Oct-2022 12:00 PM,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,CE PHE Water Assam,"Hengrabari, Guwahati-36",PKG 3 Rate Contract for supply of Instruments for laboratories under JJM Assam,PKG 3 Rate Contract for supply of different Instruments for water sample test for various water testing laboratories under Jal Jeevan Mission Assam,Please refer Tender documents. ,NA ,0.0,Supply of Materials,NA ,Rate Contract,90.0,365.0,Guwahati,781035.0,NA ,NA ,NA ,O O CE PHE Water Assam,No ,No,AOC,11-Dec-2023,INR 1,365.0,Munmun Das,11-Dec-2023 06:05 PM,AOC_PKG_03.pdf (1846.00 KB),AOC,1.0,154594.0,Luit Construction,INR,1.0,1,154899,ASSAM CHEMICALS & INSTRUMENTS CORPORATION,01-Aug-2022 11:38 AM,Rejected-AOC,Not Empanelled,11-Dec-2023 06:12 PM,Finance,Financial Minutes,Munmun Das,03-Jun-2023 03:10 PM,finance_40508.pdf,BOQ Comparative Chart,D. Duarah,Internal,,Munmun Das,03-Jun-2023 03:55 PM,finsummary_40508.pdf (5584.26 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2022_PHED_26204_3,JJMA_46_LAB_2022_7370_76,PKG 3 Rate Contract for supply of Instruments for laboratories under JJM Assam,Technical,Technical Opening Summary,Milan Kalita,30-Sep-2022 03:16 PM,technical_40508.pdf,D Talukdar,Internal,,Milan Kalita,30-Sep-2022 03:25 PM,10-Oct-2022 12:00 PM,techsummary_40508.pdf (2201.57 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,154925.0,DAL THOMS SCIENTIFIC,INR,1.0,2,154925,DAL THOMS SCIENTIFIC,01-Aug-2022 03:05 PM,Accepted-AOC,Empanelled,11-Dec-2023 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,154938,LAB. SOLUTION,01-Aug-2022 03:55 PM,Rejected-Technical,Technically Non Responsive,30-Sep-2022 03:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,154594,Luit Construction,30-Jul-2022 05:58 PM,Accepted-AOC,Empanelled,11-Dec-2023 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,154839,M. M. Associates,01-Aug-2022 10:08 AM,Rejected-AOC,Not Empanelled,11-Dec-2023 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,154633,Molbiogen,01-Aug-2022 03:35 PM,Rejected-AOC,Not Empanelled,11-Dec-2023 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,154640,PLANTERS,01-Aug-2022 02:59 PM,Rejected-AOC,Not Empanelled,11-Dec-2023 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,154076,r r enterprise,28-Jul-2022 07:41 PM,Rejected-AOC,Not Empanelled,11-Dec-2023 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,154841,S. B. ENTERPRISE,31-Jul-2022 05:43 PM,Rejected-AOC,Not Empanelled,11-Dec-2023 06:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,154894,valency lab equipments private limited,01-Aug-2022 11:23 AM,Rejected-Finance,Debarred,03-Jun-2023 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
