Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Bodoland Territorial Council||Irrigation-BTC,CHDI/ ET-24/2022-23/12,2023_BoTC_30529_2,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid Document,18-Apr-2023 12:00 PM,11-May-2023 03:00 PM,18-Apr-2023 12:00 PM,11-May-2023 02:00 PM,NA ,NA ,24-Apr-2023 10:00 AM,11-May-2023 02:00 PM,09-Jun-2023 06:55 PM,"3,60,976",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"3,700",Nil,Nil,No,"CHD, Irrigation, BTC, Kokrajhar","CHD, Irrigation, BTC, Kokrajhar",Birbal FIS at Bangalipara (Canal System) under PMKSY-HKKP for the year 2021-22,Birbal FIS at Bangalipara (Canal System) under PMKSY-HKKP for the year 2021-22,Please refer Tender documents. ,NA ,"1,80,48,792",Civil Works,NA ,Tender,180.0,365.0,Suklai Serfang Goreswar,781366.0,NA ,NA ,NA ,Kokrajhar,No ,No,AOC,21-Dec-2023,"INR 16,243,912",365.0,Khonghar Basumatary,21-Dec-2023 06:12 PM,BirbalFIN.pdf (573.00 KB),1.0,185618.0,Sri Chandu Prakash Agarwala,INR,"16,243,912",1,185073,AYAN DAIMARI,09-May-2023 04:55 PM,Rejected-Technical,documents not found in order,09-Jun-2023 06:50 PM,Finance,financial bid opened,Ramizuddin Ahmed,13-Jun-2023 09:10 AM,,BOQ Comparative Chart,Sri Binod Deka,Internal,,Khonghar Basumatary,21-Dec-2023 06:09 PM,finsummary_49083.pdf (573.34 KB),Bodoland Territorial Council||Irrigation-BTC,2023_BoTC_30529_2,CHDI/ ET-24/2022-23/12,Birbal FIS at Bangalipara (Canal System) under PMKSY-HKKP for the year 2021-22,Technical,Technical Bid Opened,Khonghar Basumatary,16-May-2023 12:04 PM,,"Binod Deka,CHD",Internal,,Ramizuddin Ahmed,09-Jun-2023 06:50 PM,09-Jun-2023 06:55 PM,techsummary_49083.pdf (309.75 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,185544,CHAND MAHAMMAD,09-May-2023 08:36 PM,Rejected-Finance,Work Order Not Alloted,21-Dec-2023 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,185288,HARESWAR BORO,04-May-2023 11:25 AM,Rejected-Finance,Work Order Not Alloted,21-Dec-2023 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,185508,JINTU MANI SARMA,10-May-2023 10:10 PM,Rejected-Finance,Work Order Not Alloted,21-Dec-2023 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,185577,KAILASH BORO,10-May-2023 11:08 PM,Rejected-Finance,Work Order Not Alloted,21-Dec-2023 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,185372,M/S Saturn Electricals,10-May-2023 12:08 PM,Rejected-Finance,Work Order Not Alloted,21-Dec-2023 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,185159,munindra dutta,07-May-2023 12:40 PM,Rejected-Finance,Work Order Not Alloted,21-Dec-2023 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,185596,OJAH COMMUNICATION & CONTRACTS PRIVATE LIMITED,10-May-2023 04:22 PM,Rejected-Finance,Work Order Not Alloted,21-Dec-2023 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,185618,Sri Chandu Prakash Agarwala,11-May-2023 08:29 AM,Accepted-AOC,Work Order Alloted,21-Dec-2023 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,185632,SRI DHIREN SINGHA,11-May-2023 12:29 PM,Rejected-Finance,Work Order Not Alloted,21-Dec-2023 06:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
