Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,GHY WEST/2022-23/SOPDG-II/II,2023_DoWR_30473_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,12-Apr-2023 06:30 PM,29-Apr-2023 03:00 PM,12-Apr-2023 06:35 PM,29-Apr-2023 02:00 PM,NA ,NA ,21-Apr-2023 10:00 AM,29-Apr-2023 02:00 PM,14-Jun-2023 04:15 PM,"3,79,977",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"4,000",Nil,Nil,No,Chief Engineer Water Resources Department,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29",A/E measures to protect both banks of River Kulshi at different reaches (At Singkhat),A/E measures to protect both banks of River Kulshi at different reaches (At Singkhat),Please refer Tender documents. ,NA ,"1,89,98,858",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI WEST,781009.0,NA ,NA ,NA ,GUWAHATI,No ,No,AOC,13-Dec-2023,"INR 17,098,973",90.0,Jayanta Kumar Barman,13-Dec-2023 06:21 PM,singkhat_ghywest.pdf (3559.00 KB),A/E measures to protect both banks of River Kulshi at different reaches (At Singkhat),1.0,184827.0,Navish Tulshyan,INR,"17,098,973",1,184900,Akhil Kumar Jain,29-Apr-2023 09:58 AM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 06:22 PM,Finance,Updated CS may be prepared,Jayanta Kumar Barman,19-Jun-2023 05:24 PM,,BOQ Comparative Chart,Director Design,Internal,,Jayanta Kumar Barman,13-Dec-2023 06:15 PM,finsummary_49010.pdf (529.21 KB),Department of Water Resources||Chief Engineer - DoWR,2023_DoWR_30473_1,GHY WEST/2022-23/SOPDG-II/II,A/E measures to protect both banks of River Kulshi at different reaches (At Singkhat),Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,14-Jun-2023 04:08 PM,,Chief Engineer,Internal,"S.E. Southern Assam W.R. Circle, S.E. Mukalmua Protection W.R. Circle, Deputy Director (EDRT), Executive Engineer (Construction Cell)",Jayanta Kumar Barman,14-Jun-2023 04:14 PM,14-Jun-2023 04:15 PM,techsummary_49010.pdf (212.16 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,184235,Ashit Roy,25-Apr-2023 05:11 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,184736,JAMIR KHAN,29-Apr-2023 12:49 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,185015,Maa Kamakhya art,29-Apr-2023 01:09 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,184988,M.H. CONSTRUCTION,28-Apr-2023 12:15 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,185033,MS H B Associates,29-Apr-2023 01:07 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,184631,M/S S.A. ENTERPRISE,25-Apr-2023 04:59 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,184827,Navish Tulshyan,27-Apr-2023 01:27 PM,Accepted-AOC,PROPER,13-Dec-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,184852,Nirendu Roy,26-Apr-2023 04:52 PM,Rejected-AOC,Not Qualified for AOC,13-Dec-2023 06:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,184261,NURUDDIN AHMED,25-Apr-2023 05:27 PM,Rejected-Technical,Technically Non-Responsive,14-Jun-2023 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
