Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,APDCL/CGM(PPandD)/SMS GATEWAY/T-78/,2023_APDCL_31987_1,Yes,Open Tender,Turn-key,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,Tender Documents,08-Aug-2023 05:00 PM,21-Sep-2023 03:00 PM,08-Aug-2023 05:15 PM,20-Sep-2023 04:00 PM,NA ,NA ,21-Aug-2023 02:00 PM,20-Sep-2023 04:00 PM,04-Nov-2023 12:00 PM,"25,00,000",Yes,fixed,,Nil,Nil,1.0,Modifications cum extension corrigendum,Date,,1.0,SBI Bank,"20,000",Nil,Nil,Yes,CGM(PPD),"O/o the CGM(PPD),6th Floor,Bijulee Bhawan",Appointment of an agency for providing SMS Gateway Services to APDCL,Appointment of an agency for providing SMS Gateway Services to APDCL,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,1095.0,Guwahati,781001.0,Will be held online ,Will be held online Please check the RfP for meeting link ,14-Aug-2023 12:00 PM ,"O/o the CGM(PPD),6th Floor,Bijulee Bhawan",No ,No,AOC,17-Nov-2023,INR 8.72,1095.0,Chayanika Gogoi,04-Dec-2023 07:17 PM,AOCSMSGATEWAY.pdf (6434.00 KB),1.0,197899.0,ValueFirst Digital Media Private Limited,INR,0.0872,1,197114,ACL Mobile Limited,20-Sep-2023 03:16 PM,Rejected-Finance,L5,09-Nov-2023 02:40 PM,Finance,Financial Bid opened on 04.11.2023,Chayanika Gogoi,09-Nov-2023 01:57 PM,,BOQ Comparative Chart,MD APDCL,Internal,,Chayanika Gogoi,09-Nov-2023 02:40 PM,finsummary_51274.pdf (130.27 KB),Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,2023_APDCL_31987_1,APDCL/CGM(PPandD)/SMS GATEWAY/T-78/,Appointment of an agency for providing SMS Gateway Services to APDCL,Technical,Technical Bid Opening 21.09.2023,Chayanika Gogoi,03-Nov-2023 04:49 PM,technical_51274.pdf,MD APDCL,Internal,,Chayanika Gogoi,03-Nov-2023 04:57 PM,04-Nov-2023 12:00 PM,techsummary_51274.pdf (540.87 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,197709,Bharat Sanchar Nigam Limited,19-Sep-2023 04:15 PM,Rejected-Finance,L8,09-Nov-2023 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,196561,Bharti Airtel Ltd,20-Sep-2023 02:18 PM,Rejected-Finance,L3,09-Nov-2023 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,196824,Go2Market india pvt Ltd,26-Aug-2023 05:01 PM,Rejected-Finance,L2,09-Nov-2023 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,198040,M/S Route Mobile Limited,20-Sep-2023 01:49 PM,Rejected-Finance,L4,09-Nov-2023 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,196472,NETXCELL LIMITED,20-Sep-2023 02:15 PM,Rejected-Technical,Non Responsive,03-Nov-2023 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,201816,NIMBUS ADCOM PVT LTD,20-Sep-2023 02:28 PM,Rejected-Finance,L6,09-Nov-2023 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,198130,Pinnacle Tele services private limited,20-Sep-2023 12:16 PM,Rejected-Technical,Non Responsive,03-Nov-2023 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,198116,Sify Technologies Ltd,20-Sep-2023 03:55 PM,Rejected-Finance,L9,09-Nov-2023 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,198010,Tubelight Communications Limited,20-Sep-2023 01:46 PM,Rejected-Finance,L7,09-Nov-2023 02:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,197899,ValueFirst Digital Media Private Limited,06-Sep-2023 01:11 PM,Accepted-AOC,L1,04-Dec-2023 07:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
