Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,ARC/2016-17/170/Pt.-XXIII/131,2023_HFWD_30166_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,28-Mar-2023 04:00 PM,25-Apr-2023 01:00 PM,28-Mar-2023 04:00 PM,25-Apr-2023 12:00 PM,NA ,NA ,05-Apr-2023 02:00 PM,25-Apr-2023 12:00 PM,17-Aug-2023 04:45 PM,"50,000",No,fixed,,Nil,Nil,1.0,Addendeum and date extension,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,uperintendent cum Member Secretary,Office of the Superintendent,"Supply of consumables and reagents for Microbiology Department under HMS, Gauhati Medical College Hospital, Guwahati","Supply of consumables and reagents for Microbiology Department under HMS, Gauhati Medical College Hospital, Guwahati",Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,365.0,Guwahati,781032.0,"GMCH, Bhangagarh, Guwahati-32 ","Office of the Superintendent, Gauhati Medical College Hospital, Guwahati-32  ",30-Mar-2023 01:00 PM ,Office of the Superintendent,No ,No,AOC,11-Oct-2023,"INR 9,779,048.2",365.0,Lipseeta Deka,11-Oct-2023 04:44 PM,Applst.pdf (18048.00 KB),1.0,182519.0,ANAND BROTHERS,INR,"143,020",1,184568,AAROGYA PHARMACEUTICALS,25-Apr-2023 11:57 AM,Accepted-AOC,L1 as per item wise,11-Oct-2023 04:51 PM,Finance,Financial bids opened for evaluation,Lipseeta Deka,17-Aug-2023 05:22 PM,,BOQ Comparative Chart,Superintendent cum Member Secretary,Internal,,Lipseeta Deka,11-Oct-2023 01:04 PM,finsummary_48459.pdf (7055.86 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,2023_HFWD_30166_1,ARC/2016-17/170/Pt.-XXIII/131,"Supply of consumables and reagents for Microbiology Department under HMS, Gauhati Medical College Hospital, Guwahati",Technical,Technical bid has opened for evaluation,Netra Kamal Borah,28-Apr-2023 04:34 PM,,"Superintendent cum Member Secretary, HMS, GMCH",Internal,,Lipseeta Deka,17-Aug-2023 04:40 PM,17-Aug-2023 04:45 PM,techsummary_48459.pdf (29057.85 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Scanned and signed tender document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,183075.0,Molbiogen,INR,"1,211,303.51",2,182519,ANAND BROTHERS,24-Apr-2023 11:19 AM,Accepted-AOC,L1 as per item wise,11-Oct-2023 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,183114.0,Jyoti Pharmaceuticals,INR,"5,340,404.7",3,183421,Atlantis Healthcare,22-Apr-2023 10:55 PM,Accepted-AOC,L1 as per item wise,11-Oct-2023 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,183380.0,M B Traders,INR,"3,848.8",4,184467,Biogene Scientific,24-Apr-2023 12:15 PM,Accepted-AOC,L1 as per item wise,11-Oct-2023 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5.0,183420.0,U D Scientific,INR,"1,006,161.36",5,182991,GCC BIOTECH INDIA PRIVATE LIMITED,24-Apr-2023 11:56 AM,Rejected-Technical,Technically not qualified,17-Aug-2023 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6.0,183421.0,Atlantis Healthcare,INR,"78,946.36",6,183888,IMPERIAL SURGICALS,24-Apr-2023 05:26 PM,Accepted-AOC,L1 as per item wise,11-Oct-2023 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7.0,183888.0,IMPERIAL SURGICALS,INR,"1,042",7,183114,Jyoti Pharmaceuticals,17-Apr-2023 04:49 PM,Accepted-AOC,L1 as per item wise,11-Oct-2023 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8.0,184467.0,Biogene Scientific,INR,"1,947,985.5",8,183380,M B Traders,24-Apr-2023 07:36 PM,Accepted-AOC,L1 as per item wise,11-Oct-2023 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9.0,184568.0,AAROGYA PHARMACEUTICALS,INR,"28,867.34",9,183075,Molbiogen,24-Apr-2023 12:22 PM,Accepted-AOC,L1 as per item wise,11-Oct-2023 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,183420,U D Scientific,17-Apr-2023 05:54 PM,Accepted-AOC,L1 as per item wise,11-Oct-2023 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
