Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,MCH/HMS/2023/299/29,2023_HFWD_31133_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,08-Jun-2023 05:30 PM,01-Jul-2023 04:00 PM,08-Jun-2023 05:30 PM,01-Jul-2023 02:00 PM,NA ,NA ,22-Jun-2023 02:00 PM,01-Jul-2023 02:00 PM,14-Aug-2023 04:00 PM,"50,000",No,fixed,,Nil,Nil,1.0,Corrigendum cum Addendum Notice,BOQ,,1.0,SBI Bank,"5,000",Nil,Nil,No,"Superintendent cum Member Secretary, HMS, GMCH","GMCH, Bhangagarh, Guwahati- 32","supply of Equipments in the various departments of GMCH under HMS, GMCH","supply of Equipments in the various departments of GMCH under HMS, GMCH",Please refer Tender documents. ,NA ,,Machineries,NA ,Tender,365.0,365.0,"GMCH, Guwahati",781032.0,"Office of the Superintendent, GMCH ","Office of the Superintendent, GMCH ",15-Jun-2023 01:00 PM ,"Office of the Superintendent, GMCH",No ,No,AOC,14-Oct-2023,"INR 53,762,053.84",365.0,Lipseeta Deka,14-Oct-2023 12:53 PM,Applst.pdf (1523.00 KB),1.0,188230.0,Johnson and Johnson Private Limited,INR,"3,727,696",1,188534,365 DEGREE SOLUTIONS VENTURE LLP,30-Jun-2023 08:59 PM,Accepted-AOC,Awarded as per item wise,14-Oct-2023 12:57 PM,Finance,Financial bid has been opened for evaluation,Lipseeta Deka,14-Aug-2023 04:23 PM,,BOQ Comparative Chart,Superintendent cum Member Secretary,Internal,,Lipseeta Deka,14-Oct-2023 12:49 PM,finsummary_49847.pdf (4294.48 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,2023_HFWD_31133_1,MCH/HMS/2023/299/29,"supply of Equipments in the various departments of GMCH under HMS, GMCH",Technical,Technical Bids opened for evaluation,Lipseeta Deka,01-Jul-2023 05:56 PM,,"Superintendent cum Member Secretary, HMS, GMCH",Internal,,Arnab Kumar Sarma,14-Aug-2023 03:37 PM,14-Aug-2023 04:00 PM,techsummary_49847.pdf (323.56 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Document downloaded from the portal,,,,,,,,,,,,,,,,2.0,Extension notice,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,188267.0,Jyoti Pharmaceuticals,INR,"6,805,783.46",2,188550,Alliance Scientific,29-Jun-2023 05:09 PM,Accepted-AOC,Awarded as per item wise,14-Oct-2023 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,3.0,Addendum Notice,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,188350.0,HELIOS MEDICAL SYSTEMS,INR,"251,405.28",3,188647,Arnex Marketing Solutions,01-Jul-2023 01:24 PM,Rejected-Technical,Technically not qualified,14-Aug-2023 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,188534.0,365 DEGREE SOLUTIONS VENTURE LLP,INR,"190,400",4,188624,Biosis Medical Services,30-Jun-2023 12:47 PM,Accepted-AOC,Awarded as per item wise,14-Oct-2023 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5.0,188550.0,Alliance Scientific,INR,"15,021,440",5,188350,HELIOS MEDICAL SYSTEMS,28-Jun-2023 01:18 PM,Accepted-AOC,Awarded as per item wise,14-Oct-2023 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6.0,188552.0,Intermedics Healthcare llp,INR,"6,049,260",6,188658,HIVE OF BORADINCO SERVICES,01-Jul-2023 12:15 PM,Rejected-Technical,Technically not qualified,14-Aug-2023 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7.0,188579.0,Tatvam Enterprise,INR,"5,519,888.27",7,188318,Indian Surgical Equipment Co. Pvt. Ltd,30-Jun-2023 01:59 PM,Rejected-Finance,Not selected,14-Oct-2023 12:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8.0,188586.0,M B Traders,INR,"489,700",8,188552,Intermedics Healthcare llp,28-Jun-2023 03:22 PM,Accepted-AOC,Awarded as per item wise,14-Oct-2023 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9.0,188609.0,M/S NJD TRADERS,INR,"2,500,000.83",9,188230,Johnson and Johnson Private Limited,29-Jun-2023 11:31 AM,Accepted-AOC,Awarded as per item wise,14-Oct-2023 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10.0,188624.0,Biosis Medical Services,INR,"5,960,080",10,188267,Jyoti Pharmaceuticals,30-Jun-2023 12:35 PM,Accepted-AOC,Awarded as per item wise,14-Oct-2023 12:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
