Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
National Health Mission||State Programme Management Unit - NHM,NHM-32049/14/2023-Cons-NHM,2024_NHM_40293_2,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,11-Nov-2024 06:30 PM,27-Nov-2024 03:30 PM,11-Nov-2024 06:30 PM,26-Nov-2024 02:00 PM,NA ,NA ,11-Nov-2024 06:30 PM,26-Nov-2024 02:00 PM,05-Feb-2025 11:55 AM,"2,00,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, NHM, Assam","O/O MD, NHM, Assam","Construction of BPHU at Raniganj PHC and Bagribari Model Hospital in Dhubri District under PM ABHIM for the FY 2025-26 under NHM, Assam on Turnkey Basis Group no-2 (2 nos. of Scheme in Dhubri District)","Construction of BPHU at Raniganj PHC and Bagribari Model Hospital in Dhubri District under PM ABHIM for the FY 2025-26 under NHM, Assam on Turnkey Basis Group no-2 (2 nos. of Scheme in Dhubri District)",Please refer Tender documents. ,NA ,"1,00,00,000",Civil Works - Building,NA ,Tender,180.0,270.0,Dhubri,783301.0,NA ,NA ,NA ,"O/O MD, NHM, Assam",No ,No,AOC,09-Apr-2025,"INR 9,000,000",270.0,Dipankar Saikia,09-Apr-2025 03:38 PM,workorder.pdf (395.00 KB),1.0,248907.0,SOYED LAI,INR,"9,000,000",1,249239,ABDUL MALEK UDDIN,25-Nov-2024 10:10 PM,Rejected-Technical,Not Admitted,05-Feb-2025 11:49 AM,Finance,financial bid opened,Dipankar Saikia,05-Feb-2025 12:02 PM,,BOQ Comparative Chart,OSD,Internal,,Dipankar Saikia,09-Apr-2025 03:37 PM,finsummary_65389.pdf (395.41 KB),National Health Mission||State Programme Management Unit - NHM,2024_NHM_40293_2,NHM-32049/14/2023-Cons-NHM,"Construction of BPHU at Raniganj PHC and Bagribari Model Hospital in Dhubri District under PM ABHIM for the FY 2025-26 under NHM, Assam on Turnkey Basis Group no-2 (2 nos. of Scheme in Dhubri District)",Technical,Technical bid opened,Dipankar Saikia,05-Feb-2025 11:39 AM,,OSD,Internal,,Dipankar Saikia,05-Feb-2025 11:49 AM,05-Feb-2025 11:55 AM,techsummary_65389.pdf (371.21 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,249276,ABDUL MONNAF MONDAL,26-Nov-2024 12:42 PM,Rejected-Technical,Not Admitted,05-Feb-2025 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,EMD and Tender fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,249232,BLUE MOON CREATION & TRADERS,26-Nov-2024 01:49 PM,Rejected-Technical,Not Admitted,05-Feb-2025 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,249208,Dream Enterprise,26-Nov-2024 01:57 PM,Rejected-Technical,Not Admitted,05-Feb-2025 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,249268,ISLAMUDDIN AHMED,26-Nov-2024 11:44 AM,Rejected-Finance,Not Admitted,09-Apr-2025 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,249249,M/S JUPITER ENTERPRISE,26-Nov-2024 12:08 AM,Rejected-Technical,Not Admitted,05-Feb-2025 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,249151,mukshedul islam,26-Nov-2024 09:57 AM,Rejected-Technical,Not Admitted,05-Feb-2025 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,249278,RAGHU MAHATO,26-Nov-2024 12:55 PM,Rejected-Technical,Not Admitted,05-Feb-2025 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,249241,SOFIYAR ROHMAN,25-Nov-2024 09:25 PM,Rejected-Technical,Not Admitted,05-Feb-2025 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,248907,SOYED LAI,26-Nov-2024 01:26 PM,Accepted-AOC,Work Awarded,09-Apr-2025 03:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
