Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Fisheries||Directorate of Fisheries Assam,AF(S)/76/RIDF/2023-24/6237-40 Dated 23/12/2024,2024_FD_41650_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bidding Document,25-Dec-2024 10:00 AM,21-Jan-2025 01:00 PM,25-Dec-2024 10:00 AM,20-Jan-2025 05:00 PM,25-Dec-2024 10:00 AM ,28-Dec-2024 10:00 AM ,28-Dec-2024 10:00 AM,20-Jan-2025 05:00 PM,24-Feb-2025 02:00 PM,"2,10,860",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,200",Nil,Nil,No,Director of Fisheries,"Directorate of Fisheries, Meen Bhawan, Assam",Rejuvenation of Jalah Departmental Fish Farm,23 Fishery Project Additional Infrastructure in Department Farm under RIDF XXVIII Rejuvenation of Jalah Departmental Fish Farm,Please refer Tender documents. ,NA ,"1,05,43,000",Civil Works,NA ,Tender,180.0,370.0,Baksa Assam,781016.0,NA ,NA ,NA ,"Directorate of Fisheries, Meen Bhawan, Assam",No ,No,AOC,02-Apr-2025,"INR 10,543,000",370.0,Sangita Bhattacharyya,08-Apr-2025 02:09 PM,WorkOrderJalah.pdf (1932.00 KB),Award of Contract,1.0,255730.0,MAINUL HAQUE CHOUDHURY,INR,"8,328,411.67",1,255564,Ghanashyam Kakoti,20-Jan-2025 12:12 PM,Rejected-Finance,L7 bidder,26-Mar-2025 01:55 PM,Finance,Financial Bid Opening,jugal Thakuria,26-Feb-2025 09:46 PM,finance_67020.pdf,BOQ Comparative Chart,"Sri P. K. Borkakoti, Joint Secretary, GoA, Fishery Deptt., Dispur",Internal,,Bobita Rani Medhi,26-Mar-2025 01:55 PM,finsummary_67020.pdf (4530.15 KB),Department of Fisheries||Directorate of Fisheries Assam,2024_FD_41650_1,AF(S)/76/RIDF/2023-24/6237-40 Dated 23/12/2024,Rejuvenation of Jalah Departmental Fish Farm,Technical,Technical Evaluation Minutes,Bobita Rani Medhi,21-Feb-2025 04:14 PM,technical_67020.pdf,"Director of Fisheries,Assam",Internal,,Bobita Rani Medhi,21-Feb-2025 04:21 PM,24-Feb-2025 02:00 PM,techsummary_67020.pdf (15327.24 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Press Notice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,255553,JANMI RAM SALOI,20-Jan-2025 02:24 PM,Rejected-Technical,Technically Not Qualified,21-Feb-2025 04:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,255495,Jayanta Das,20-Jan-2025 03:05 PM,Rejected-Finance,L5 bidder,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,255772,Jyoti & Rekha Construction Pvt Ltd,20-Jan-2025 04:31 PM,Rejected-Technical,Technically Not Qualified,21-Feb-2025 04:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,255599,KUSHAN CHOUDHURY,20-Jan-2025 02:03 PM,Rejected-Finance,L4 bidder,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,255588,Maa Kamkhya Traders,20-Jan-2025 12:03 PM,Rejected-Finance,L6 bidder,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,255730,MAINUL HAQUE CHOUDHURY,20-Jan-2025 12:33 PM,Accepted-AOC,Most responsive bidder,08-Apr-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,255754,M/S B.K ASSOCIATES,20-Jan-2025 03:22 PM,Rejected-Finance,L2 bidder,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,255784,MS R C Enterprise,20-Jan-2025 02:51 PM,Rejected-Finance,L3 bidder,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,255616,MUNIN DAS,18-Jan-2025 06:55 PM,Rejected-Finance,L6 bidder,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
