Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Fisheries||Directorate of Fisheries Assam,AF(S)180/RIDF/2023-24/6266-69 Dated 23/12/2024,2024_FD_41691_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bidding Document,28-Dec-2024 05:00 PM,21-Jan-2025 01:00 PM,28-Dec-2024 05:00 PM,20-Jan-2025 05:00 PM,28-Dec-2024 05:00 PM ,31-Dec-2024 05:00 PM ,01-Jan-2025 10:00 AM,20-Jan-2025 05:00 PM,24-Feb-2025 02:00 PM,"3,02,480",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"3,100",Nil,Nil,No,Director of Fisheries,"Directorate of Fisheries, Meen Bhawan, Assam, Guwahati-16",Rejuvination of Borpukhuri Fish Farm at Hojai District,17 nos of Fish Farms Projects in 11 Districts of Assam under RIDF XXIX Rejuvination of Borpukhuri Fish Farm at Hojai District,Please refer Tender documents. ,NA ,"1,51,24,000",Civil Works,NA ,Tender,180.0,530.0,Hojai Assam,781016.0,NA ,NA ,NA ,"Directorate of Fisheries, Meen Bhawan, Assam.",No ,No,AOC,02-Apr-2025,"INR 15,124,000",530.0,Bobita Rani Medhi,08-Apr-2025 12:35 PM,WorkOrderBorpukhuri.pdf (936.00 KB),Award of Contract,1.0,255781.0,SUMAN DAS,INR,"12,223,257.03",1,255480,ARCHNIRMAN PRIVATE LIMITED,20-Jan-2025 03:21 PM,Rejected-Finance,L5 Bidder,26-Mar-2025 04:09 PM,Finance,Financial Bid Opened,jugal Thakuria,26-Feb-2025 08:38 PM,finance_67071.pdf,BOQ Comparative Chart,"Sri P.K Borkakati,Jt Secretary GoA,Fishery Department,Dispur",Internal,,Sangita Bhattacharyya,26-Mar-2025 04:09 PM,finsummary_67071.pdf (5235.45 KB),Department of Fisheries||Directorate of Fisheries Assam,2024_FD_41691_1,AF(S)180/RIDF/2023-24/6266-69 Dated 23/12/2024,Rejuvination of Borpukhuri Fish Farm at Hojai District,Technical,Technical Evaluation Minutes,Bobita Rani Medhi,21-Feb-2025 01:36 PM,technical_67071.pdf,"The Director of Fisheries, Assam",Internal,,Bobita Rani Medhi,21-Feb-2025 01:42 PM,24-Feb-2025 02:00 PM,techsummary_67071.pdf (13226.74 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Press Notice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,255578,HEMANTA KUMAR MAHANTA,20-Jan-2025 02:30 PM,Rejected-Finance,L2 Bidder,26-Mar-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,255734,KESHAB GOGOI,20-Jan-2025 10:52 AM,Rejected-Finance,L3 Bidder,26-Mar-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,255758,M/S BHOWMIK ENTERPRISE,20-Jan-2025 02:13 PM,Rejected-Finance,L4 Bidder,26-Mar-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,255677,M.S. Enterprise,20-Jan-2025 01:33 PM,Rejected-Finance,L4 Bidder,26-Mar-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,254874,MUKUL SAIKIA,09-Jan-2025 03:23 PM,Rejected-Finance,L4 Bidder,26-Mar-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,255791,Nur Islam,20-Jan-2025 03:04 PM,Rejected-Finance,L4 Bidder,26-Mar-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,255554,SRI NABA KANTA BORA,20-Jan-2025 02:08 PM,Rejected-Finance,L4 Bidder,26-Mar-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,255781,SUMAN DAS,20-Jan-2025 04:34 PM,Accepted-AOC,Most Responsive Bidder,08-Apr-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,255796,Y NOT SOLUTIONS,20-Jan-2025 02:08 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Feb-2025 01:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
