Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Dhubri Medical College and Hospital-HFWD,Engagement of CA,2025_HFWD_43222_1,Yes,Open Tender,Works,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,ENGAGEMENT OF CHARTERED ACCOUNTANT/COST ACCOUNTANT FIRM FOR,03-Mar-2025 06:00 PM,21-Mar-2025 11:00 AM,04-Mar-2025 10:00 AM,20-Mar-2025 03:00 PM,NA ,NA ,04-Mar-2025 10:00 AM,20-Mar-2025 03:00 PM,25-Mar-2025 03:00 PM,"2,400",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Other,,1.0,SBI Bank,500.0,Nil,Nil,No,Principal cum Chief Superintendent,"Dhubri Medical College and Hospital, Dhubri, Assam",Engagement of CA,"ENGAGEMENT OF CHARTERED ACCOUNTANT or COST ACCOUNTANT FIRM FOR (PTAX, GST, EPF,TDS CONSULTANCY, RETURNFILING AND INTERNAL AUDIT FOR DHUBRI MEDICAL COLLEGE AND HOSPITAL",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,60.0,NA ,Dhubri Medical College and Hospital,783325.0,NA ,NA ,NA ,Dhubri Medical College and Hospital,No ,No,AOC,08-Apr-2025,"INR 147,777",365.0,Ashim Bhuyan,08-Apr-2025 11:40 AM,AOC.pdf (4243.00 KB),AOC,1.0,261835.0,A JOHN MORIS & CO,INR,"147,777",1,260831,A Arora & Co,12-Mar-2025 12:39 PM,Rejected-Finance,Financial Bid Disqualified due to higher rate quoted,08-Apr-2025 11:29 AM,Finance,Financial Bid Summay,Ashim Bhuyan,26-Mar-2025 03:45 PM,,BOQ Comparative Chart,Dr. Ashim Bhuyan,Internal,"Dr. S.J. Rahman, Dr. Bikash Agarwala, Dr. A. Hakim",Ashim Bhuyan,08-Apr-2025 11:29 AM,finsummary_69070.pdf (772.35 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Dhubri Medical College and Hospital-HFWD,2025_HFWD_43222_1,Engagement of CA,Engagement of CA,Technical,Bid opened,Ashim Bhuyan,21-Mar-2025 11:49 AM,technical_69070.pdf,Dr Ashim Bhuyan,Internal,"Dr Sayeda Jemin Rahman, Dr Abdul Hakim, Dr Bikash Agarwal",Ashim Bhuyan,25-Mar-2025 12:38 PM,25-Mar-2025 03:00 PM,techsummary_69070.pdf (650.00 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,261835,A JOHN MORIS & CO,19-Mar-2025 06:46 PM,Accepted-AOC,Awarded for L1 Bidder,08-Apr-2025 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,260654,AMD & ASSOCIATES,20-Mar-2025 02:29 PM,Rejected-Finance,Financial Bid Disqualified due to higher rate quoted,08-Apr-2025 11:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,261945,Asija and Associates LLP,20-Mar-2025 11:25 AM,Rejected-Finance,Financial Bid Disqualified due to higher rate quoted,08-Apr-2025 11:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,261351,BIJAY AGARWAL AND CO,18-Mar-2025 05:09 PM,Rejected-Finance,Financial Bid Disqualified due to higher rate quoted,08-Apr-2025 11:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,262075,BURMAN SINGH AND ASSOCIATES,20-Mar-2025 01:24 AM,Rejected-Finance,Financial Bid Disqualified due to higher rate quoted,08-Apr-2025 11:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,261484,D PATWARY AND CO,16-Mar-2025 01:30 PM,Rejected-Finance,Financial Bid Disqualified due to higher rate quoted,08-Apr-2025 11:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,261683,K P SARDA AND COMPANY,18-Mar-2025 10:47 AM,Rejected-AOC,Not awarded,08-Apr-2025 11:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,262181,M/s J N Gupta and Co,20-Mar-2025 12:40 PM,Rejected-Technical,Offline Technical Bid documents not submitted,25-Mar-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,261750,M/s Prashant Joshi & Co,18-Mar-2025 07:50 PM,Rejected-Technical,Certificate of Non-blacklist not submitted,25-Mar-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
