Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Assam Medical Services Corporation Limited,4498_28.08.2024 Essential Chemical Items,2024_HFWD_38711_1,Yes,Open Tender,Item Rate,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Court Fee/IPO, Proof of tender processing fee and EMD, Technical Bids.",31-Aug-2024 11:00 AM,27-Sep-2024 04:00 PM,31-Aug-2024 02:00 PM,27-Sep-2024 02:00 PM,02-Sep-2024 11:00 AM ,11-Sep-2024 01:00 PM ,20-Sep-2024 02:00 PM,27-Sep-2024 02:00 PM,09-Oct-2024 05:00 PM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum BOQ,BOQ,,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL",AMSCL,Essential Chemical Items,Tender for supply of essential chemical items by entering into a RC.,Please refer Tender documents. ,NA ,"16,00,00,000",Medicines,Chemical items ,Rate Contract,180.0,60.0,AMSCL,781026.0,AMSCL ,AMSCL ,11-Sep-2024 03:00 PM ,AMSCL,No ,No,AOC,30-Apr-2025,INR 100,60.0,Anirban Talukdar,30-Apr-2025 05:05 PM,ChemicalLOI.pdf (378.00 KB),As per LOI,1.0,241116.0,ARCO LIFESCIENCES INDIA PVT LTD,INR,1.0,1,240449,Ajay Bio-Tech (India) Ltd.,26-Sep-2024 02:22 PM,Rejected-Technical,TNA,08-Oct-2024 05:27 PM,Finance,OPENED,Anirban Talukdar,30-Oct-2024 12:57 PM,,BOQ Comparative Chart,As per minutes,Internal,As per minutes.,Anirban Talukdar,30-Apr-2025 04:54 PM,finsummary_62584.pdf (6232.12 KB),Health and Family Welfare Department||Assam Medical Services Corporation Limited,2024_HFWD_38711_1,4498_28.08.2024 Essential Chemical Items,Essential Chemical Items,Technical,OPENED,Anirban Talukdar,08-Oct-2024 04:41 PM,,As per minutes,Internal,As per minutes,Anirban Talukdar,08-Oct-2024 05:27 PM,09-Oct-2024 05:00 PM,techsummary_62584.pdf (3333.68 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,Date Extension Notice No 2,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,241048.0,Titan Biotech Limited,INR,1.0,2,241051,ALLIANCE FORMULATIONS,27-Sep-2024 12:43 PM,Rejected-Finance,As per minutes.,30-Apr-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Technical Corrigendum No 2,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,240947.0,THE SWASTIK PHARMACEUTICALS,INR,1.0,3,240783,Amkay Products Pvt. Ltd.,25-Sep-2024 01:11 PM,Rejected-Technical,TNA,08-Oct-2024 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,240881.0,UNICURE INDIA LTD,INR,1.0,4,241116,ARCO LIFESCIENCES INDIA PVT LTD,27-Sep-2024 01:22 PM,Accepted-AOC,L1,30-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,240822.0,Heranba Industries Ltd,INR,1.0,5,240431,Babu Ram Om Prakash,27-Sep-2024 11:44 AM,Accepted-AOC,L1,30-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,240819.0,Unijules Life Sciences Ltd,INR,1.0,6,240603,Chemtex Speciality Limited,24-Sep-2024 08:33 PM,Rejected-Technical,TNA,08-Oct-2024 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,240747.0,Unilab Chemicals & Pharmaceuticals Pvt. Ltd,INR,1.0,7,240822,Heranba Industries Ltd,26-Sep-2024 06:12 PM,Accepted-AOC,L1,30-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,240447.0,JODAS EXPOIM PRIVATE LIMITED,INR,1.0,8,240447,JODAS EXPOIM PRIVATE LIMITED,27-Sep-2024 10:12 AM,Accepted-AOC,L1,30-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,240442.0,Sirmaxo Chemicals Pvt. Ltd,INR,1.0,9,240537,M/s Nagindas Hiralal Bhayani,27-Sep-2024 12:33 PM,Rejected-Finance,As per minutes.,30-Apr-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,240431.0,Babu Ram Om Prakash,INR,1.0,10,240750,NANZ MED SCIENCE PHARMA (P) LTD.,26-Sep-2024 04:33 PM,Rejected-Finance,As per minutes.,30-Apr-2025 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
