Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,"CE/DEV/TB/213/2024-25/01 Dtd. Guwahati, 05th September, 2024",2024_PWD_39143_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,23-Sep-2024 03:00 PM,09-Oct-2024 02:30 PM,23-Sep-2024 03:00 PM,09-Oct-2024 02:00 PM,23-Sep-2024 03:00 PM ,30-Sep-2024 12:00 PM ,01-Oct-2024 02:00 PM,09-Oct-2024 02:00 PM,24-Dec-2024 01:30 PM,"2,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum for change in Defect Liability Period,Other,,1.0,SBI Bank,"2,000",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",TE_RIDF_XXX_24_25_45 Construction of Road from Naraincherra Bazar to Hiralal Rabidas House under Balacherra T.E under RIDF-XXX of NABARD for the year 2024-25,TE_RIDF_XXX_24_25_45 Construction of Road from Naraincherra Bazar to Hiralal Rabidas House under Balacherra T.E under RIDF-XXX of NABARD for the year 2024-25,Please refer Tender document. ,NA ,"1,00,00,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Cachar,788001.0,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3 ",30-Sep-2024 12:00 PM ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,AOC,09-Apr-2025,"INR 9,000,000",270.0,Utpal Chakravarty,09-Apr-2025 05:13 PM,TE-45-A.pdf (441.00 KB),1.0,243346.0,M/S. FH Construction,INR,"9,000,000",1,242597,A.J.Enterprise,09-Oct-2024 03:14 AM,Rejected-Finance,Rejected,09-Apr-2025 05:06 PM,Finance,Admitted,Utpal Chakravarty,09-Apr-2025 05:00 PM,,BOQ Comparative Chart,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,09-Apr-2025 05:06 PM,finsummary_63428.pdf (539.07 KB),Public Works Roads Department,2024_PWD_39143_7,"CE/DEV/TB/213/2024-25/01 Dtd. Guwahati, 05th September, 2024",TE_RIDF_XXX_24_25_45 Construction of Road from Naraincherra Bazar to Hiralal Rabidas House under Balacherra T.E under RIDF-XXX of NABARD for the year 2024-25,Technical,Admitted,Utpal Chakravarty,24-Dec-2024 12:49 PM,technical_63428.pdf,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,24-Dec-2024 12:53 PM,24-Dec-2024 01:30 PM,techsummary_63428.pdf (298.66 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,242845,BARAK TRADERS,08-Oct-2024 04:45 PM,Rejected-Finance,Rejected,09-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,243127,BISWAJIT DEB,08-Oct-2024 05:20 PM,Rejected-Finance,Rejected,09-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,243371,GULZAR AHMED LASKAR,09-Oct-2024 01:17 PM,Rejected-Finance,Rejected,09-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,241902,MEHBUB HUSSAIN LASKAR,09-Oct-2024 01:08 PM,Rejected-Finance,Rejected,09-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,242926,Mokbul Ahmed Barbhuiya,09-Oct-2024 12:05 AM,Rejected-Finance,Rejected,09-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,243346,M/S. FH Construction,09-Oct-2024 12:05 PM,Accepted-AOC,Awarded,09-Apr-2025 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,241690,M/S J C CONSTRUCTION,08-Oct-2024 01:30 PM,Rejected-Finance,Rejected,09-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,242184,MUJEFAR HUSSAIN LASKAR,08-Oct-2024 06:19 PM,Rejected-Finance,Rejected,09-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,243005,SAJAL KANTI NATH,08-Oct-2024 04:44 PM,Rejected-Finance,Rejected,09-Apr-2025 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
