Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_09_MM_PB_24_25_T_5804_10,2024_PHED_39072_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document as per Bid document and EMD if in the form of BG,19-Sep-2024 10:00 AM,16-Oct-2024 03:00 PM,19-Sep-2024 10:00 AM,15-Oct-2024 04:00 PM,NA ,NA ,19-Sep-2024 10:00 AM,15-Oct-2024 04:00 PM,06-Nov-2024 04:00 PM,"4,42,580",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"4,500",Nil,Nil,No,"Chief Engineer (PHE) Water, Assam","HENGRABARI, GUWAHATI-36",Work for Source Conversion from Surface (Stagnant) Source to Underground Source at 22 Nos. of PWSS of Majuli PHE Div under SOPD-G,Work for Source Conversion from Surface (Stagnant) Source to Underground Source at 22 Nos. of Piped Water Supply Schemes of Majuli PHE Division under the programme SOPD-G,Please refer Tender documents. ,NA ,"2,21,29,000",Civil Works - Water Works,NA ,Tender,120.0,90.0,MAJULI,785106.0,"O/o the Chief Engineer (PHE) Water, Assam ","HENGRABARI, GUWAHATI-36 ",01-Oct-2024 04:00 PM ,"O/o the Chief Engineer (PHE) Water, Assam",No ,No,AOC,01-Apr-2025,"INR 16,184,527",90.0,Munmun Das,01-Apr-2025 03:39 PM,AOC_NIT_03_24_25_22Nos_DTW_Majuli.pdf (3079.00 KB),AOC for Source Conversion from Surface (Stagnant) Source to Underground Source at 22 Nos. of PWSS of Majuli PHE Division under SOPD-G,1.0,243524.0,BISHNU BORUAH,INR,"16,184,527",1,244378,AJAY DOLEY,15-Oct-2024 11:35 AM,Rejected-Finance,Financially Non Responsive due to non-fulfilment of pre contractual obligation,01-Apr-2025 03:05 PM,Finance,Financial Opening Summery,Milan Kalita,02-Jan-2025 07:25 PM,finance_63314.pdf,BOQ Comparative Chart,P. Das,Internal,,Munmun Das,01-Apr-2025 03:05 PM,finsummary_63314.pdf (927.96 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2024_PHED_39072_1,PHE_09_MM_PB_24_25_T_5804_10,Work for Source Conversion from Surface (Stagnant) Source to Underground Source at 22 Nos. of PWSS of Majuli PHE Div under SOPD-G,Technical,Technical Opening Summery,Munmun Das,02-Nov-2024 03:03 PM,technical_63314.pdf,G. Bhattacharyya,Internal,,Munmun Das,02-Nov-2024 03:49 PM,06-Nov-2024 04:00 PM,techsummary_63314.pdf (476.58 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,243524,BISHNU BORUAH,15-Oct-2024 12:50 PM,Accepted-AOC,Work awarded since L2 bidder consequently accepted the offer in all its form and performed the required pre-contractual obligations.,01-Apr-2025 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Financial Bid Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,244167,DHB MULTIPURPOSE ENGINEERING ENTERPRISE,14-Oct-2024 05:06 PM,Rejected-AOC,Not awarded,01-Apr-2025 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,244517,DILIP KUMAR SAIKIA,15-Oct-2024 03:28 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2024 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,243637,GLOBAL POWER AND ENGINEERS,14-Oct-2024 05:02 PM,Rejected-AOC,Not awarded,01-Apr-2025 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,244433,M/S ARUN ENTERPRISE,14-Oct-2024 09:38 PM,Rejected-AOC,Not awarded,01-Apr-2025 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,244394,M/S NORTHERN GASES,15-Oct-2024 01:25 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2024 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,244364,M/s R A Construction,15-Oct-2024 01:28 PM,Rejected-AOC,Not awarded,01-Apr-2025 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,241192,MUNINDRA BHUYAN,14-Oct-2024 03:51 PM,Rejected-Technical,Technically Non Responsive,02-Nov-2024 03:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,244306,PADMA GOGOI,14-Oct-2024 05:13 PM,Rejected-AOC,Not awarded,01-Apr-2025 03:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
