object_id,total_tender_awarded_value
18-301-00112,63580973.84
18-302-00116,34170859.54
18-303-00122,260810605.64999998
18-304-00128,27872527.96
18-305-00130,10961711.0
18-305-00134,123771168.68
18-306-00139,59300077.989999995
18-307-00145,103490785.99
18-307-00146,32189640.15
18-310-00160,74389405.04
18-310-00161,14264223.45
18-312-00276,246923252.96
18-313-00175,46857406.03
18-317-00189,542720311.2
18-317-00190,110105283.92999999
18-318-00195,74710241.99
18-322-00219,66417343.55
18-323-00226,90358155.96000001
18-325-00238,26784679.17
18-760-00281,47147160.65
