Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Directorate of Agriculture and Assam Seed Corporation,ASC/MKT/e-tender/2023-24/5225 dtd 07/03/2024,2024_DAASC_37034_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,08-Mar-2024 03:00 PM,03-May-2024 04:30 PM,08-Mar-2024 03:00 PM,02-May-2024 05:00 PM,08-Mar-2024 03:00 PM ,13-Mar-2024 05:00 PM ,19-Mar-2024 05:00 PM,02-May-2024 05:00 PM,13-May-2024 11:00 AM,"2,31,39,681",Yes,fixed,,Nil,Nil,1.0,Date Extension Corrigendum,Date,,1.0,SBI Bank,"30,000",Nil,Nil,No,Managing Director ASC Ltd.,"ASC Ltd. Khanapara, Guwahati",procurement of certified seeds and Truthfully leveled seeds for the year 2024-25,Certified and Truthfully leveled seeds for 2024-25,Please refer Tender documents. ,NA ,,Miscellaneous Goods,CS and TL seeds ,Tender,90.0,365.0,All Districts of Assam,781022.0,Momai Tamuli Auditorioum  ,"Momai Tamuli Auditorioum, Director of Horticulture, Khanpara ",14-Mar-2024 11:30 AM ,online,No ,No,AOC,22-May-2024,"INR 2,366,633,005",365.0,Gunjanan Wailung Shyam,19-Jul-2024 07:58 PM,AOC.pdf (1047.00 KB),Issued supply orders for different crop and varities to different responsive bidders.,1,231272,MS AJB Merchantile,INR,0,1,232892,BIO-CARE ASSOCIATES,02-May-2024 04:47 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,Finance,Financial Opened,Gunjanan Wailung Shyam,13-May-2024 01:18 PM,,BOQ Comparative Chart,"Bhaskar Pegu,IAS",Internal,,Gunjanan Wailung Shyam,17-May-2024 04:29 PM,finsummary_60413.pdf (19963.90 KB),Directorate of Agriculture and Assam Seed Corporation,2024_DAASC_37034_1,ASC/MKT/e-tender/2023-24/5225 dtd 07/03/2024,procurement of certified seeds and Truthfully leveled seeds for the year 2024-25,Technical,technical opened,Gunjanan Wailung Shyam,03-May-2024 08:09 PM,,"Sri Bhaskar Pegu, IAS",Internal,Technical bid evaluated,Gunjanan Wailung Shyam,10-May-2024 09:09 PM,13-May-2024 11:00 AM,techsummary_60413.pdf (3246.28 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Additional Document,,,,,,,,,,,,,,,,2.0,Technical Corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,231997,M. M. Associates,INR,0,2,232884,HINDUSTAN INSECTICIDES LTD,02-May-2024 04:38 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,232714,NATIONAL SEEDS CORPORATION LIMITED,INR,0,3,232882,Hindusthan Seeds Corporation Co.,02-May-2024 04:06 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bid Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,232721,Salasar Agro Service,INR,0,4,232885,J.K.COMMERCIAL,02-May-2024 03:21 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,232870,NILANCHAL SEEDS GROWER SOCIETY,INR,0,5,232873,KRISHNA ENTERPRISE,02-May-2024 04:12 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,232871,TALUKDAR SEEDS CO,INR,0,6,232889,LEISURE LANE,02-May-2024 04:02 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,232872,SHREE KRISHNA ENTERPRISE,INR,0,7,232895,MAHALAXMI ENTERPRISE,02-May-2024 04:51 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,232873,KRISHNA ENTERPRISE,INR,0,8,231997,M. M. Associates,02-May-2024 02:45 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,232874,M/s. Shakti Corporation,INR,0,9,231272,MS AJB Merchantile,02-May-2024 04:32 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,232875,M/S J.K ENGINEERING AND AGRO SERVICE,INR,0,10,232883,MS Ganapati Marchantile,02-May-2024 04:28 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
