Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_24_JJM_PB_23_24_T_16028_34,2023_PHED_32790_6,Yes,Open Tender,Works,Works,1.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,06-Oct-2023 12:00 PM,04-Nov-2023 03:00 PM,06-Oct-2023 12:00 PM,03-Nov-2023 04:00 PM,NA ,NA ,06-Oct-2023 12:00 PM,03-Nov-2023 04:00 PM,0.0,No,fixed,,Nil,Nil,1.0,Date Corrigendum_01,Date,,0.0,Nil,Nil,No,CHIEF ENGINEER (PHE) WATER ASSAM,"HENGRABARI, GUWAHATI-36",PKG 06 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER DIBRUGARH CIRCLE TO BE EXECUTED UNDER JJM ASSAM,PKG 06 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PIPED WATER SUPPLY SCHEMES TO BE EXECUTED UNDER JAL JEEVAN MISSION ASSAM FOR PHE DIVISIONS OF DIBRUGARH CIRCLE,Please refer Tender documents.  ,NA ,0.0,Civil Works - Water Works,NA ,Tender,180.0,365.0,DIBRUGARH,786001.0,NA ,NA ,NA ,O O THE CHIEF ENGINEER (PHE) WATER ASSAM,No ,No,AOC,18-Jul-2024,INR 1,365.0,Debarshi Mahanta,18-Jul-2024 10:11 AM,Dibrugarh_pkg06.pdf (6803.00 KB),1,203292,BRAHMAPUTRA COMMERCE AND TRADE,INR,1,1,203292,BRAHMAPUTRA COMMERCE AND TRADE,09-Oct-2023 07:17 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,Finance,Opening Summery,Debarshi Mahanta,10-Jul-2024 01:49 PM,finance_52721.pdf,BOQ Comparative Chart,Chief Engineer,Internal,,Debarshi Mahanta,15-Jul-2024 03:46 PM,finsummary_52721.pdf (4853.02 KB),Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2023_PHED_32790_6,PHE_24_JJM_PB_23_24_T_16028_34,PKG 06 FIXATION OF RATES FOR ADDITIONAL ITEMS OF NEW PWSS UNDER DIBRUGARH CIRCLE TO BE EXECUTED UNDER JJM ASSAM,Chief Engineer,Internal,,Debarshi Mahanta,15-Jul-2024 03:36 PM,techsummary_52721.pdf (4853.02 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,204717,RANJIT BORGOHAIN,INR,1,2,206865,DILIP KUMAR SAIKIA,26-Oct-2023 03:27 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,204850,SAFIR AHMED,INR,1,3,206059,GLOBAL POWER AND ENGINEERS,25-Oct-2023 03:56 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,205378,Power Tools and Engineering,INR,1,4,206073,ILEN GOGOI,25-Oct-2023 12:28 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,205477,KRISHNA ENGINEERINGS,INR,1,5,205477,KRISHNA ENGINEERINGS,20-Oct-2023 04:13 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,205505,YOGYA PROJECTS,INR,1,6,206827,M/S FOREVER,26-Oct-2023 03:03 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,205543,M/S S.D TRADERS,INR,1,7,205543,M/S S.D TRADERS,20-Oct-2023 06:23 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,205796,shoiab khan,INR,1,8,205378,Power Tools and Engineering,20-Oct-2023 01:39 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,206059,GLOBAL POWER AND ENGINEERS,INR,1,9,204717,RANJIT BORGOHAIN,17-Oct-2023 11:28 AM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,206073,ILEN GOGOI,INR,1,10,206193,r r enterprise,25-Oct-2023 04:08 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11,206193,r r enterprise,INR,1,11,206873,SAFIKUL ISLAM,26-Oct-2023 03:28 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12,206729,S H PRODUCTION AND ASSOCIATES,INR,1,12,204850,SAFIR AHMED,17-Oct-2023 05:40 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13,206827,M/S FOREVER,INR,1,13,208312,Saidul Islam,03-Nov-2023 09:41 AM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14,206865,DILIP KUMAR SAIKIA,INR,1,14,205796,shoiab khan,22-Oct-2023 10:21 AM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15,206873,SAFIKUL ISLAM,INR,1,15,206729,S H PRODUCTION AND ASSOCIATES,26-Oct-2023 02:12 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,16,208312,Saidul Islam,INR,1,16,205505,YOGYA PROJECTS,20-Oct-2023 05:14 PM,Accepted-AOC,Awarded,18-Jul-2024 10:11 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
