Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
National Health Mission||State Programme Management Unit - NHM,NHM/32033/3/2023ConstNHM/110,2023_NHM_33369_2,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,31-Oct-2023 03:00 PM,22-Nov-2023 03:30 PM,31-Oct-2023 03:00 PM,21-Nov-2023 02:00 PM,NA ,NA ,31-Oct-2023 03:00 PM,21-Nov-2023 02:00 PM,30-Jan-2024 02:30 PM,"96,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,MD NHM,Office of MD NHM,"Construction of AYUSH Dispensary (Assam Type) in Kamrup(Rural) District, group.29 (2 nos. of scheme in Kamrup(Rural) District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Kamrup(Rural) District, group.29 (2 nos. of scheme in Kamrup(Rural) District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"48,00,000",Civil Works - Building,NA ,Tender,225.0,270.0,Kamrup(Rural),781029.0,NA ,NA ,NA ,Office of MD NHM,No ,No,AOC,18-Jul-2024,"INR 3,897,600",270.0,Mousomi Goswami,18-Jul-2024 01:46 PM,SAIDURWORKORDER.pdf (2232.00 KB),1.0,211506.0,SAIDUR RAHMAN,INR,"3,897,600",1,210694,ARYA ENTERPRISE,21-Nov-2023 10:36 AM,Rejected-Finance,l6,19-Mar-2024 04:50 PM,Finance,10 BIDDER FOUND RESPONSIVE,Mousomi Goswami,19-Mar-2024 04:31 PM,,BOQ Comparative Chart,osd,Internal,,Mousomi Goswami,19-Mar-2024 04:50 PM,finsummary_53949.pdf (100.21 KB),National Health Mission||State Programme Management Unit - NHM,2023_NHM_33369_2,NHM/32033/3/2023ConstNHM/110,"Construction of AYUSH Dispensary (Assam Type) in Kamrup(Rural) District, group.29 (2 nos. of scheme in Kamrup(Rural) District) for FY 2022-23 under NAM, Assam.",Technical,12 nos. bidder found valid,Mousomi Goswami,30-Jan-2024 02:18 PM,,OSD,Internal,,Himangshu Kalita,30-Jan-2024 02:28 PM,30-Jan-2024 02:30 PM,techsummary_53949.pdf (116.36 KB),AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,211484,Daiyaan Islam,21-Nov-2023 01:53 PM,Rejected-Technical,Not found responsive,30-Jan-2024 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,211415,DAL THOMS SCIENTIFIC,21-Nov-2023 12:02 PM,Rejected-Finance,L5,19-Mar-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,211366,downtown enterprises ltd.,20-Nov-2023 06:22 PM,Rejected-Finance,L3,19-Mar-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,211216,HEMANTA KALITA,21-Nov-2023 12:45 PM,Rejected-Finance,l10,19-Mar-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,210611,Maina Enterprise,20-Nov-2023 05:54 PM,Rejected-Finance,l8,19-Mar-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,211049,Merajul Islam,20-Nov-2023 06:59 PM,Rejected-Finance,l9,19-Mar-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,210773,NAZRUL ISLAM MULLAH,21-Nov-2023 12:12 AM,Rejected-Finance,l7,19-Mar-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,210819,North East Supply and Traders,21-Nov-2023 12:55 PM,Rejected-Finance,L1,19-Mar-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,211506,SAIDUR RAHMAN,21-Nov-2023 01:50 PM,Accepted-AOC,L1,18-Jul-2024 01:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
