Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||FAA Medical College and Hospital-Barpeta-HFWD,eT_SNCUPICU/2032/2025-26/185,2025_HFWD_42479_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document,06-Feb-2025 10:00 AM,28-Feb-2025 12:30 PM,06-Feb-2025 10:30 AM,27-Feb-2025 04:30 PM,NA ,NA ,17-Feb-2025 10:30 AM,27-Feb-2025 04:30 PM,21-Mar-2025 10:30 AM,"50,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,500",Nil,Nil,No,"Superintendent, FAAMCH, Barpeta","O/o the Superintendent, FAAMCH, Jatigaon, Jania Road, Barpeta","SUPPLY OF DRUGS, SURGICALS and CONSUMABLES (related to SNCU and PICU)","Tender for entering into the rate contract for SUPPLY OF DRUGS, SURGICALS and CONSUMABLES (related to SNCU and PICU) at Fakhruddin Ali Ahmed Medical College and Hospital, Barpeta, Assam for the financial year 2025-26",Please refer bid document ,NA ,,Miscellaneous Goods,NA ,Rate Contract,180.0,365.0,"FAAMCH, Barpeta",781314.0,"O/o the Superintendent, FAAMCH, Barpeta ","O/o the Superintendent, FAAMCH, Jatigaon, Jania Road, Barpeta ",12-Feb-2025 02:30 PM ,"O/o the Superintendent, FAAMCH, Barpeta",No ,No,AOC,01-Apr-2025,INR 0,365.0,Shyamal Kumar Das,24-Mar-2025 06:50 PM,AOCSNCUPICU.pdf (25081.00 KB),"Rate contract for supply of drugs, surgical items and consumables (related to sncu and picu) at FAAMCH, Barpeta for the financial year 2025-2026",1,259945,B.R.PHARMACEUTICALS,INR,0,1,259607,AAROGYA PHARMACEUTICALS,27-Feb-2025 01:54 PM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,Finance,Financial bids have been opened. After financial evaluation the AOC is/are to be uploaded.,Salma Husneyara,21-Mar-2025 12:53 PM,,BOQ Comparative Chart,Vice Principal,Internal,"Superintendent, Prof and HOD of Paediatrics, Associate Prof of Paediatrics, In charge CMS, Secretary, Financial Adviser",Shyamal Kumar Das,24-Mar-2025 06:39 PM,finsummary_68215.pdf (9113.77 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||FAA Medical College and Hospital-Barpeta-HFWD,2025_HFWD_42479_1,eT_SNCUPICU/2032/2025-26/185,"SUPPLY OF DRUGS, SURGICALS and CONSUMABLES (related to SNCU and PICU)",Technical,"In presence of the members of tender evaluation committee, the online bids were opened and extracted for technical evaluation.Financial evaluation will be done once technical evaluation is finished, and the bidders will be selected",Salma Husneyara,28-Feb-2025 01:12 PM,,Vice Principal,Internal,"Superintendent, Prof and HOD Paediatrics Department, Associate Prof of Paediatrics, In charge CMS, Secretary, Financial Adviser",Shyamal Kumar Das,20-Mar-2025 02:49 PM,21-Mar-2025 10:30 AM,techsummary_68215.pdf (4261.85 KB),AOC
,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,259919,SRL Associates,INR,0,2,258892,ABBOTT HEALTHCARE PVT. LTD.,26-Feb-2025 01:05 PM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Additional Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,259759,Premier Sales,INR,0,3,259141,BIO-CARE ASSOCIATES,26-Feb-2025 03:14 PM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,259734,M B Traders,INR,0,4,259945,B.R.PHARMACEUTICALS,27-Feb-2025 09:24 AM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,259637,HARISH TRADING CO,INR,0,5,259615,FRAANKOO,26-Feb-2025 06:52 PM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,259615,FRAANKOO,INR,0,6,259637,HARISH TRADING CO,25-Feb-2025 09:08 PM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,259607,AAROGYA PHARMACEUTICALS,INR,0,7,259208,IMPERIAL SURGICALS,26-Feb-2025 03:37 PM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,259368,SHREE OMKARNATH ASSOCIATES,INR,0,8,259734,M B Traders,26-Feb-2025 06:49 PM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,259208,IMPERIAL SURGICALS,INR,0,9,258974,M/S New Bharati Drugs Distributor,24-Feb-2025 11:04 PM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,259141,BIO-CARE ASSOCIATES,INR,0,10,259759,Premier Sales,26-Feb-2025 10:12 PM,Accepted-AOC,Financially qualified,24-Mar-2025 06:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
