Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Directorate of Horticulture Assam,A/E/7140/Horti/2023-24/85,2024_DHA_40225_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,06-Nov-2024 11:00 AM,29-Nov-2024 10:00 AM,06-Nov-2024 11:00 AM,28-Nov-2024 04:00 PM,NA ,NA ,12-Nov-2024 11:00 AM,28-Nov-2024 04:00 PM,31-Dec-2024 11:30 AM,"92,768",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Director of Horticulture and FP, Assam","Directorater of Horticulture and Food Processing, Assam, Khanapara, Guwahati","Renovation of Existing Office cum Farmers Hostel (1st Floor) at FTS, Khetri, Kamrup (M)","Renovation of Existing Office cum Farmers Hostel (1st Floor) at FTS, Khetri, Kamrup (M), Assan",Refer as Tender Documents ,NA ,"46,38,438",Construction Works,NA ,Tender,120.0,365.0,"Khetri, Kamrup (M)",781022.0,"Directorate of Horticulture and FP, Assam ","Directorater of Horticulture and Food Processing, Assam, Khanapara, Guwahati ",11-Nov-2024 11:00 AM ,"Directorate of Horticulture and FP, Assam",No ,No,AOC,19-Mar-2025,"INR 3,520,574",30.0,Nripen Das,19-Mar-2025 07:44 PM,Farmers_Hostel.pdf (444.00 KB),1.0,249423.0,MRINMOY JYOTI THOUSEN,INR,"3,520,574",1,249396,B.B. Enterprise,28-Nov-2024 03:54 PM,Rejected-Technical,Rejected,27-Dec-2024 03:55 PM,Finance,Financial Bid opened,Nripen Das,01-Jan-2025 11:45 AM,,BOQ Comparative Chart,"Director of Agriculture, Assam",Internal,,Nripen Das,21-Feb-2025 04:32 PM,finsummary_65303.pdf (561.45 KB),Directorate of Horticulture Assam,2024_DHA_40225_1,A/E/7140/Horti/2023-24/85,"Renovation of Existing Office cum Farmers Hostel (1st Floor) at FTS, Khetri, Kamrup (M)",Technical,Technical Bid Opened,Nripen Das,29-Nov-2024 05:59 PM,,"Director of Agriculture, Assam",Internal,,Nripen Das,27-Dec-2024 03:55 PM,31-Dec-2024 11:30 AM,techsummary_65303.pdf (1174.69 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Tender Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,249364,Deltoid Construction & Developers Pvt. Ltd.,28-Nov-2024 12:51 PM,Rejected-AOC,Not accepted,19-Mar-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,249304,DILIP MAZUMDAR,28-Nov-2024 12:30 PM,Rejected-AOC,Not accepted,19-Mar-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,249430,J.C Enterprise,28-Nov-2024 10:51 AM,Rejected-Technical,Rejected,27-Dec-2024 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,249448,J.K.COMMERCIAL,28-Nov-2024 03:13 PM,Rejected-AOC,Not accepted,19-Mar-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,249339,Manash Goswami,28-Nov-2024 12:07 AM,Rejected-Technical,Rejected,27-Dec-2024 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,249454,MINTU KUMAR BHUYAN,28-Nov-2024 02:06 PM,Rejected-AOC,Not accepted,19-Mar-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,249423,MRINMOY JYOTI THOUSEN,27-Nov-2024 09:22 PM,Accepted-AOC,Accepted,19-Mar-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,248943,M/s B & B Associates,27-Nov-2024 09:50 AM,Rejected-AOC,Not accepted,19-Mar-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,249003,M/S DARSHAN,27-Nov-2024 12:26 PM,Rejected-AOC,Not accepted,19-Mar-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
