Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-III/17/2024/5,2024_PWBNH_37148_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,12-Mar-2024 05:05 PM,30-Mar-2024 03:30 PM,12-Mar-2024 05:05 PM,30-Mar-2024 02:00 PM,NA ,NA ,12-Mar-2024 05:05 PM,30-Mar-2024 02:00 PM,23-Oct-2024 01:30 PM,"18,53,233",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"18,550",Nil,Nil,No,"Spl CE PWD(Bldg), H AND E, Assam, Chandmari, Ghy-3","O/O The CE PWD(Bldg), Assam, Chandmari, Ghy-3","Establishment of New Government Nursing College attached to Nagaon Medical College And Hospital at Nagaon, Assam, on Engineering, Procurement (EPC) Mode-1 Basis)","Establishment of New Government Nursing College attached to Nagaon Medical College And Hospital at Nagaon, Assam, on Engineering, Procurement (EPC) Mode-1 Basis)",Please refer Tender documents. ,NA ,"9,26,61,672",Civil Works - Building,NA ,Tender,180.0,545.0,Nagaon,782001.0,NA ,NA ,NA ,"O/O The CE PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,AOC,10-Mar-2025,"INR 83,395,800",545.0,ABIDUR RAHMAN,10-Mar-2025 03:45 PM,WO_Nagaon.pdf (2475.00 KB),1.0,231384.0,HUSSAIN AHMED MAZUMDER,INR,"83,395,800",1,231357,Bikash Enterprises,30-Mar-2024 01:51 PM,Rejected-Technical,Non-Responsive,23-Oct-2024 01:25 PM,Finance,Summary,Chandana Basumatary,23-Oct-2024 01:35 PM,finance_60554.pdf,BOQ Comparative Chart,CE PWD(Bldg),Internal,,ABIDUR RAHMAN,10-Mar-2025 03:42 PM,finsummary_60554.pdf (2475.30 KB),Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2024_PWBNH_37148_1,CE/TB-III/17/2024/5,"Establishment of New Government Nursing College attached to Nagaon Medical College And Hospital at Nagaon, Assam, on Engineering, Procurement (EPC) Mode-1 Basis)",Technical,Summary,Nayan Jyoti Barman,30-Mar-2024 04:36 PM,technical_60554.pdf,CE PWD(Bldg),Internal,,Nayan Jyoti Barman,23-Oct-2024 01:25 PM,23-Oct-2024 01:30 PM,techsummary_60554.pdf (1695.39 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,231476,Choudhury Enterprise,30-Mar-2024 01:50 PM,Rejected-Technical,Non-Responsive,23-Oct-2024 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,231384,HUSSAIN AHMED MAZUMDER,29-Mar-2024 10:34 PM,Accepted-AOC,Work Order Issued,10-Mar-2025 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,231232,MAHESH KR CHANANI,30-Mar-2024 12:18 PM,Rejected-Technical,Non-Responsive,23-Oct-2024 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,231368,M/s Allied Construction,30-Mar-2024 11:52 AM,Rejected-AOC,L3,10-Mar-2025 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,231393,M/S. M.P. AGARWALLA,30-Mar-2024 01:24 PM,Rejected-Technical,Non-Responsive,23-Oct-2024 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,231221,O.P.GARODIA,29-Mar-2024 12:39 PM,Rejected-Technical,Non-Responsive,23-Oct-2024 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,231165,Ramesh Kr. Agarwalla,29-Mar-2024 08:25 PM,Rejected-Technical,Non-Responsive,23-Oct-2024 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,231308,UCN CONSTRUCTION COMPANY PRIVATE LIMITED,30-Mar-2024 01:39 PM,Rejected-AOC,L2,10-Mar-2025 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,231343,WAHIDUR RAHMAN,30-Mar-2024 01:04 PM,Rejected-Technical,Non-Responsive,23-Oct-2024 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
