Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Directorate of Horticulture Assam,A/E/7140/Horti/2023-24/85,2024_DHA_40228_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Document,06-Nov-2024 11:00 AM,29-Nov-2024 10:00 AM,06-Nov-2024 11:00 AM,28-Nov-2024 04:00 PM,NA ,NA ,12-Nov-2024 11:00 AM,28-Nov-2024 04:00 PM,31-Dec-2024 11:30 AM,"36,380",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Director of Horticulture and FP, Assam","Directorate of Horticulture and Food Processing, Assam, Khanapara, Guwahati","Construction of Approach Road to CoE, Khetri, Kamrup (M) from Gate to Administrative Building","Construction of Approach Road to Centre of Excellence (CoE), Khetri, Kamrup (M) from Gate to Administrative Building",Refer as Tender Document ,NA ,"18,19,000",Civil Works – Roads,NA ,Tender,120.0,365.0,"Khetri, Kamrup (M)",781022.0,"Directorate of Horticulture and FP, Assam ","Directorate of Horticulture and Food Processing, Assam, Khanapara, Guwahati ",11-Nov-2024 11:00 AM ,"Directorate of Horticulture and FP, Assam",No ,No,AOC,19-Mar-2025,"INR 1,432,704",30.0,Nripen Das,19-Mar-2025 07:51 PM,Approach_Road.pdf (449.00 KB),1.0,249415.0,Arihant Sales Corporation,INR,"1,432,704",1,249415,Arihant Sales Corporation,28-Nov-2024 10:42 AM,Accepted-AOC,Accepted,19-Mar-2025 07:51 PM,Finance,Financial Bid opened,Nripen Das,01-Jan-2025 11:49 AM,,BOQ Comparative Chart,"Director of Agriculture, Assam",Internal,,Nripen Das,21-Feb-2025 04:15 PM,finsummary_65309.pdf (628.87 KB),Directorate of Horticulture Assam,2024_DHA_40228_1,A/E/7140/Horti/2023-24/85,"Construction of Approach Road to CoE, Khetri, Kamrup (M) from Gate to Administrative Building",Technical,Technical Bid Opened,Nripen Das,29-Nov-2024 06:18 PM,,"Director of Agriculture, Assam",Internal,,Nripen Das,27-Dec-2024 03:46 PM,31-Dec-2024 11:30 AM,techsummary_65309.pdf (1136.61 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Tender Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,249395,B.B. Enterprise,28-Nov-2024 03:55 PM,Rejected-Technical,Rejected,27-Dec-2024 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,249447,Deltoid Construction & Developers Pvt. Ltd.,28-Nov-2024 02:17 PM,Rejected-AOC,Not accepted,19-Mar-2025 07:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,249302,DILIP MAZUMDAR,28-Nov-2024 12:21 PM,Rejected-Technical,Rejected,27-Dec-2024 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,249452,Jahirul Aziz Ahmed,28-Nov-2024 01:27 PM,Rejected-Technical,Rejected,27-Dec-2024 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,249449,J.K.COMMERCIAL,28-Nov-2024 02:54 PM,Rejected-Technical,Rejected,27-Dec-2024 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,249428,Manash Goswami,28-Nov-2024 06:36 AM,Rejected-Technical,Rejected,27-Dec-2024 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,249453,MINTU KUMAR BHUYAN,28-Nov-2024 02:01 PM,Rejected-Technical,Rejected,27-Dec-2024 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,248942,M/s B & B Associates,26-Nov-2024 05:06 PM,Rejected-AOC,Not accepted,19-Mar-2025 07:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,249000,M/S DARSHAN,27-Nov-2024 12:13 PM,Rejected-Technical,Rejected,27-Dec-2024 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
