Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Industries and Commerce Department||North East Gas Distribution Company Limited,NEGDCL/INERNAL AUDIT/2024-25/08,2024_ICD_38600_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Notice Inviting Tender,22-Aug-2024 04:00 PM,12-Sep-2024 11:00 AM,22-Aug-2024 04:00 PM,11-Sep-2024 02:00 PM,NA ,NA ,03-Sep-2024 11:00 AM,11-Sep-2024 02:00 PM,16-Oct-2024 03:00 PM,"8,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum01,Terms and Conditions,,1.0,SBI Bank,500.0,Nil,Nil,No,CPM,"North East Gas Distribution Company Limited 5th Floor, Central Mall, GS Road, Christian Basti, Kamrup, Assam 781005, India",ENGAGEMENT OF CHARTERED OR COST ACCOUNTANT FIRM,ENGAGEMENT OF CHARTERED ACCOUNTANT/COST ACCOUNTANT FIRM FOR INTERNAL AUDIT OF NEGDCL,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,180.0,730.0,Guwahati,781005.0,Online ,Refer Tender Document ,29-Aug-2024 03:00 PM ,Online,No ,No,AOC,04-Mar-2025,"INR 75,520",730.0,Paramananda Das,04-Mar-2025 01:34 PM,LOA-InternalAudit.pdf (94.00 KB),1.0,238552.0,AMD & ASSOCIATES,INR,"75,520",1,238552,AMD & ASSOCIATES,11-Sep-2024 01:00 PM,Accepted-AOC,L1,04-Mar-2025 01:34 PM,Finance,Technical Bid Evaluation,Paramananda Das,04-Mar-2025 01:14 PM,,BOQ Comparative Chart,CEO,Internal,,Paramananda Das,04-Mar-2025 01:28 PM,finsummary_62450.pdf (264.74 KB),Industries and Commerce Department||North East Gas Distribution Company Limited,2024_ICD_38600_1,NEGDCL/INERNAL AUDIT/2024-25/08,ENGAGEMENT OF CHARTERED OR COST ACCOUNTANT FIRM,Technical,PBO Recommendation,Paramananda Das,15-Oct-2024 01:46 PM,technical_62450.pdf,CPM,Internal,,Paramananda Das,15-Oct-2024 01:50 PM,16-Oct-2024 03:00 PM,techsummary_62450.pdf (2611.81 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,238777,BANDYOPADHYAYA BHAUMIK AND CO,07-Sep-2024 03:36 PM,Rejected-AOC,L11,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,238783,BISWAS DASGUPTA DATTA AND ROY,11-Sep-2024 01:23 PM,Rejected-AOC,L2,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,239103,CHATTERJEE GAZI & ASSOCIATES,11-Sep-2024 07:59 AM,Rejected-AOC,L9,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,238715,D N DOKANIA & ASSOCIATES,11-Sep-2024 10:50 AM,Rejected-AOC,L13,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,239113,GOYAL PARUL AND CO,11-Sep-2024 01:29 PM,Rejected-AOC,L10,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,239114,Komandoor and Co LLP,11-Sep-2024 01:30 PM,Rejected-AOC,L6,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,239066,Manoj Mohan & Associates,11-Sep-2024 12:31 PM,Rejected-AOC,L7,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,238506,RKP ASSOCIATES,06-Sep-2024 01:00 PM,Rejected-AOC,L3,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,238849,R. N. GOYAL AND CO.,11-Sep-2024 12:51 PM,Rejected-AOC,L4,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,238630,SAPA AND CO.,09-Sep-2024 10:29 PM,Rejected-Technical,Not Meeting BEC,15-Oct-2024 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,238944,S K AGRAWAL AND CO,10-Sep-2024 04:32 PM,Rejected-AOC,L12,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13,238658,S Poddar and Co,10-Sep-2024 02:51 PM,Rejected-AOC,L8,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14,238666,SPRKCO,09-Sep-2024 05:14 PM,Rejected-AOC,L5,04-Mar-2025 01:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
