Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,SMEJ/JMCH/2551/21/PTI/24/3549 Date.20/08/2024,2024_HFWD_38602_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,PRE-QUALIFICATIONS,22-Aug-2024 02:30 PM,20-Sep-2024 01:00 PM,22-Aug-2024 02:30 PM,20-Sep-2024 12:00 PM,NA ,NA ,31-Aug-2024 12:00 PM,20-Sep-2024 12:00 PM,13-Nov-2024 12:00 PM,"2,00,000",No,fixed,,Nil,Nil,1.0,DATE EXTENSION NOTICE,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,PRINCIPAL CUM CHIEF SUPERINTENDENT,"O/O. THE PRINCIPAL CUM CHIEF SUPERINTENDENT, ADMIN BLOCK, JMC","SUPPLY OF LABORATORY REAGENTS, CHEMICALS, CONSUMABLES ETC.ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT","SUPPLY OF LABORATORY REAGENTS, CHEMICALS, CONSUMABLES ETC.ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT",PLEASE REFER TENDER DOCUMENT ,NA ,"1,00,00,000",Lab Chemistry Reagents,"Chemical, Reagent, Consumables etc. ",Rate Contract,365.0,7.0,"JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM",785001.0,"COLLEGE COUNCIL HALL, ADMIN BLOCK, JMC ","COLLEGE COUNCIL HALL, ADMIN BLOCK, JMC ",29-Aug-2024 12:00 PM ,"COLLEGE COUNCIL HALL, ADMIN BLOCK, JMC",No ,No,AOC,26-Mar-2025,"INR 10,000,000",7.0,Chao Rochek Buragohain,26-Mar-2025 01:54 PM,AOCREAGENT25.pdf (19425.00 KB),1,240367,Vaishnovi Trading & Co,INR,0,1,240310,AAROGYA PHARMACEUTICALS,19-Sep-2024 08:48 PM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,Finance,FINANCIAL BID WAS OPENED AND PROCEEDED FOR FURTHER FINANCIAL EVALUATION,Prosanta Hazarika,21-Feb-2025 05:36 PM,,BOQ Comparative Chart,Dr.Manab Jyoti Gohain,Internal,,Chao Rochek Buragohain,26-Mar-2025 01:45 PM,finsummary_62453.pdf (16099.07 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,2024_HFWD_38602_1,SMEJ/JMCH/2551/21/PTI/24/3549 Date.20/08/2024,"SUPPLY OF LABORATORY REAGENTS, CHEMICALS, CONSUMABLES ETC.ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT",Technical,BID HAS BEEN DOWNLOADED AND PROCEEDED FOR FURTHER EVALUATION,Prosanta Hazarika,05-Nov-2024 03:47 PM,,Dr.Manab Jyoti Gohain,Internal,,Chao Rochek Buragohain,12-Nov-2024 04:53 PM,13-Nov-2024 12:00 PM,techsummary_62453.pdf (526.63 KB),AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,2.0,FINANCIAL BID CORRIGENDUM NOTICE,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,240310,AAROGYA PHARMACEUTICALS,INR,0,2,239294,ALFA INSTRUMENTS,20-Sep-2024 11:11 AM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,3.0,TECHNICAL BID CORRIGENDUM NOTICE,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,239807,SRL Associates,INR,0,3,239189,ASSAM CHEMICALS AND INSTRUMENTS CORPORATION,20-Sep-2024 11:28 AM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,239736,THE PHARMACO,INR,0,4,239419,BIO-CARE ASSOCIATES,20-Sep-2024 11:45 AM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,239728,vinayak drugs and surgicals,INR,0,5,239435,Biogene Scientific,16-Sep-2024 04:51 PM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,239517,Vijaya Chemical Company,INR,0,6,238884,IMPERIAL SURGICALS,19-Sep-2024 07:55 PM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,239448,M B Traders,INR,0,7,239130,Jaldhara and Company,19-Sep-2024 10:02 PM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,239435,Biogene Scientific,INR,0,8,238820,Jyoti Pharmaceuticals,20-Sep-2024 11:34 AM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,239419,BIO-CARE ASSOCIATES,INR,0,9,239260,KRITARTHA TRADERS,16-Sep-2024 02:40 PM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,239417,Saraj Enterprises,INR,0,10,239448,M B Traders,16-Sep-2024 06:20 PM,Accepted-AOC,ITEM WISE L1 AS RATE CONTRACT BASIS,26-Mar-2025 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
