Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Directorate of Agriculture and Assam Seed Corporation,ASC/ENG/861/RKVY/24/18/2265G2,2024_DAASC_38963_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical document,13-Sep-2024 05:00 PM,01-Oct-2024 03:00 PM,13-Sep-2024 05:00 PM,30-Sep-2024 02:00 PM,13-Sep-2024 05:00 PM ,17-Sep-2024 09:00 AM ,20-Sep-2024 06:00 PM,30-Sep-2024 02:00 PM,18-Dec-2024 04:30 PM,"2,37,080",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,798",Nil,Nil,No,"Managing Director, Assam Seeds Corporation Ltd.","Assam Seeds Corporation Ltd. Khanapara, Guwahati-22",CONSTRUCTION OF 100 MT STORAGE GODOWN AND PARTIALLY COVERED THRESHING FLOOR UNDER ASCL GROUP-2,CONSTRUCTION OF 100 MT STORAGE GODOWN AND PARTIALLY COVERED THRESHING FLOOR UNDER ASCL GROUP2,Please refer Tender documents. ,NA ,,Civil Works - Building,NA ,Tender,90.0,270.0,Assam Seeds Corporation Ltd.,781022.0,Assam Seeds Corporation Ltd. ,"ASSAM SEEDS CORPORATION LTD. KHANAPARA,GUWAHATI ",20-Sep-2024 02:00 PM ,Assam Seeds Corporation Ltd.,No ,No,AOC,27-Mar-2025,"INR 9,898,140.98",270.0,Gunjanan Wailung Shyam,27-Mar-2025 02:55 PM,TRINFRA.pdf (96.00 KB),WORK ORDER,1.0,240843.0,M/S T R Infra Developers,INR,"9,898,140.98",1,240978,Abul Kalam Azad,29-Sep-2024 05:56 PM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:15 PM,Finance,Financial Opened,Gunjanan Wailung Shyam,18-Dec-2024 05:44 PM,,BOQ Comparative Chart,"Sri Bipul Das, ACS",Internal,,Gunjanan Wailung Shyam,27-Mar-2025 02:49 PM,finsummary_63146.pdf (196.45 KB),Directorate of Agriculture and Assam Seed Corporation,2024_DAASC_38963_1,ASC/ENG/861/RKVY/24/18/2265G2,CONSTRUCTION OF 100 MT STORAGE GODOWN AND PARTIALLY COVERED THRESHING FLOOR UNDER ASCL GROUP-2,Technical,Technical bid has been opened,Gunjanan Wailung Shyam,09-Oct-2024 02:48 PM,,"Sri Bipul Das, ACS",Internal,,Gunjanan Wailung Shyam,16-Dec-2024 07:15 PM,18-Dec-2024 04:30 PM,techsummary_63146.pdf (2253.09 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Seal and signed bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,240879,Jintu Das,28-Sep-2024 06:23 PM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,241360,J.K.COMMERCIAL,30-Sep-2024 11:52 AM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,241294,M/S BRAHMAPUTRA AGRO FIRM,30-Sep-2024 11:46 AM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,241291,M/S EVERGREEN ENTERPRISE,30-Sep-2024 12:04 PM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,241025,M/S. F.F.TRADING,30-Sep-2024 01:38 PM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,241297,M/S LAKHIMI,29-Sep-2024 12:19 PM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,241289,M/S SUNRISE ENTERPRISE,28-Sep-2024 09:28 PM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,240843,M/S T R Infra Developers,28-Sep-2024 04:21 PM,Accepted-AOC,Please refer minutes,27-Mar-2025 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,241039,MS Unique Construction,27-Sep-2024 09:39 AM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,240920,R & D ASSOCIATES,28-Sep-2024 02:31 PM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,240849,Suraj Kr. Basumatary,28-Sep-2024 06:15 PM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,241069,T J Biswajit Mahengia,29-Sep-2024 04:58 PM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
