Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,"CE/DEV/TB/213/2024-25/01 Dtd. Guwahati, 05th September, 2024",2024_PWD_39143_23,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,24-Sep-2024 10:00 AM,09-Oct-2024 02:30 PM,24-Sep-2024 10:00 AM,09-Oct-2024 02:00 PM,24-Sep-2024 10:00 AM ,30-Sep-2024 12:00 PM ,01-Oct-2024 02:00 PM,09-Oct-2024 02:00 PM,24-Dec-2024 01:30 PM,"2,00,000",Yes,fixed,,Nil,Nil,1.0,corrigendum for change in defect liability period,Other,,1.0,SBI Bank,"2,000",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",TE_RIDF_XXX_24_25_90 Contruction of Road from sector 5 to sector 6 via graveyard at Maijonga Tea Estate under RIDF-XXX of NABARD for the year 2024-25,TE_RIDF_XXX_24_25_90 Contruction of Road from sector 5 to sector 6 via graveyard at Maijonga Tea Estate under RIDF-XXX of NABARD for the year 2024-25,Please refer Tender document. ,NA ,"1,00,00,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Goalpara,783101.0,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3 ",30-Sep-2024 12:00 PM ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,AOC,20-Mar-2025,"INR 90,000,000",270.0,BHABANANDA DEKA,20-Mar-2025 02:14 PM,MMUPPNA90A.pdf (542.00 KB),1.0,242213.0,Dipa Basumatary,INR,"90,000,000",1,242906,ALIMUDDIN MONDAL,08-Oct-2024 02:05 AM,Rejected-Finance,Awarded to L1 Bidder,20-Mar-2025 02:13 PM,Finance,Admitted,BHABANANDA DEKA,20-Mar-2025 02:08 PM,,BOQ Comparative Chart,CE PWRD,Internal,,BHABANANDA DEKA,20-Mar-2025 02:13 PM,finsummary_63462.pdf (349.20 KB),Public Works Roads Department,2024_PWD_39143_23,"CE/DEV/TB/213/2024-25/01 Dtd. Guwahati, 05th September, 2024",TE_RIDF_XXX_24_25_90 Contruction of Road from sector 5 to sector 6 via graveyard at Maijonga Tea Estate under RIDF-XXX of NABARD for the year 2024-25,Technical,Admitted,Utpal Chakravarty,24-Dec-2024 01:23 PM,technical_63462.pdf,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,24-Dec-2024 01:26 PM,24-Dec-2024 01:30 PM,techsummary_63462.pdf (355.71 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,243283,ANISUR RAHMAN,09-Oct-2024 01:08 AM,Rejected-Finance,Awarded to L1 Bidder,20-Mar-2025 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,243057,Ataur Rahman,08-Oct-2024 08:29 PM,Rejected-Finance,Awarded to L1 Bidder,20-Mar-2025 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,242213,Dipa Basumatary,07-Oct-2024 07:31 PM,Accepted-AOC,Awarded to L1 Bidder,20-Mar-2025 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,243155,HRIDAY JUGAL DAS,08-Oct-2024 07:17 PM,Rejected-Finance,Awarded to L1 Bidder,20-Mar-2025 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,242060,HUSSAIN MOHAMMAD SOFIKUL ISLAM,06-Oct-2024 02:16 PM,Rejected-Finance,Awarded to L1 Bidder,20-Mar-2025 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,243054,Mridul Kalita,09-Oct-2024 02:48 AM,Rejected-Finance,Awarded to L1 Bidder,20-Mar-2025 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,242095,Raghunath Rabha,07-Oct-2024 08:36 PM,Rejected-Finance,Awarded to L1 Bidder,20-Mar-2025 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,241888,RAMESH KUMAR JAJODIA,08-Oct-2024 02:02 PM,Rejected-Finance,Awarded to L1 Bidder,20-Mar-2025 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,242187,SAHAR ALI,09-Oct-2024 12:45 PM,Rejected-Finance,Awarded to L1 Bidder,20-Mar-2025 02:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
