Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Directorate of Agriculture and Assam Seed Corporation,ASC/ENGG/861/RKVY/24/18/2265 DT.6.9.24,2024_DAASC_38915_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document,11-Sep-2024 06:00 PM,30-Sep-2024 02:00 PM,11-Sep-2024 06:00 PM,30-Sep-2024 01:00 PM,11-Sep-2024 06:00 PM ,16-Sep-2024 02:00 PM ,17-Sep-2024 03:00 PM,30-Sep-2024 01:00 PM,18-Dec-2024 04:00 PM,"2,41,380",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,848",Nil,Nil,No,"Managing Director, Assam Seeds Corporation Ltd.","Assam Seeds Corporation Ltd.Khanapara,Guwahti-22",CONSTRUCTION OF 100 MT STORAGE GODOWN AND PARTIALLY COVERED THRESHING FLOOR AT SEED FARMS group 1,"CONSTRUCTION OF 100 MT STORAGE GODOWN AND PARTIALLY COVERED THRESHING FLOOR AT SEED FARMS UNDER ASCL, UNDER RKVY GROUP-1",Please refer Tender documents. ,NA ,,Civil Works - Building,NA ,Tender,90.0,270.0,Assam Seeds Corporation Ltd.,781022.0,NA ,NA ,NA ,Assam Seeds Corporation Ltd.,No ,No,AOC,27-Mar-2025,"INR 9,655,200",270.0,Gunjanan Wailung Shyam,27-Mar-2025 02:41 PM,TJBISWAJIT.pdf (96.00 KB),Work order,1.0,241064.0,T J Biswajit Mahengia,INR,"9,655,200",1,240618,Arsiddh Infraprojects,30-Sep-2024 10:37 AM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:41 PM,Finance,Financial Opened,Gunjanan Wailung Shyam,18-Dec-2024 05:21 PM,,BOQ Comparative Chart,"Sri Bipul Das, ACS",Internal,,Gunjanan Wailung Shyam,27-Mar-2025 02:34 PM,finsummary_63048.pdf (196.44 KB),Directorate of Agriculture and Assam Seed Corporation,2024_DAASC_38915_1,ASC/ENGG/861/RKVY/24/18/2265 DT.6.9.24,CONSTRUCTION OF 100 MT STORAGE GODOWN AND PARTIALLY COVERED THRESHING FLOOR AT SEED FARMS group 1,Technical,Technical bid has been opened,Gunjanan Wailung Shyam,09-Oct-2024 02:55 PM,,"Sri Bipul Das, ACS",Internal,,Gunjanan Wailung Shyam,16-Dec-2024 07:00 PM,18-Dec-2024 04:00 PM,techsummary_63048.pdf (2253.09 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Seal and signed bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,241315,Arup Gogoi,30-Sep-2024 11:41 AM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,241117,Friend Enterprise,30-Sep-2024 10:32 AM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,240880,Jintu Das,28-Sep-2024 06:27 PM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,241362,J.K.COMMERCIAL,30-Sep-2024 11:57 AM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,241292,M/S EVERGREEN ENTERPRISE,29-Sep-2024 12:34 PM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,241026,M/S. F.F.TRADING,30-Sep-2024 12:18 PM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,241314,M/S SAMARTH ENTERPRISES,30-Sep-2024 12:23 PM,Rejected-Technical,Please refer minutes,16-Dec-2024 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,240840,M/S T R Infra Developers,28-Sep-2024 04:34 PM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,241035,MS Unique Construction,27-Sep-2024 09:37 AM,Rejected-AOC,Please refer minutes,27-Mar-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
