Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,MCH/HMS/2022/271/Pt-I/35,2024_HFWD_41351_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification document,17-Dec-2024 05:00 PM,07-Jan-2025 04:00 PM,17-Dec-2024 05:00 PM,07-Jan-2025 02:00 PM,NA ,NA ,30-Dec-2024 01:00 PM,07-Jan-2025 02:00 PM,17-Feb-2025 09:00 AM,"20,000",No,fixed,,Nil,Nil,1.0,Corrigendum notice,BOQ,,1.0,SBI Bank,"2,000",Nil,Nil,No,Superintendent cum Member Secretary,"GMCH, Bhangagarh, Guwahati","supply of Equipments and Consumables related to establishment of Multidisciplinary Research Unit (MRU), GMCH, Guwahati","supply of Equipments and Consumables related to establishment of Multidisciplinary Research Unit (MRU), GMCH, Guwahati",Please refer Tender documents. ,NA ,,Laboratory and scientific equipment,NA ,Tender,365.0,365.0,"GMCH, Bhangagarh, Guwahati",781032.0,"Office of the Superintendent, GMCH ","Office of the Superintendent, GMCH ",23-Dec-2024 01:00 PM ,"Office of the Superintendent, GMCH",No ,No,AOC,28-Mar-2025,"INR 4,911,218.43",365.0,Kumar Partha Pratim,28-Mar-2025 11:40 AM,apprv.pdf (8645.00 KB),1.0,254380.0,Jaldhara and Company,INR,"51,292.62",1,254014,BIO-CARE ASSOCIATES,07-Jan-2025 11:54 AM,Accepted-AOC,L1,28-Mar-2025 11:40 AM,Finance,Financial bid has been opened for evaluation,Kumar Partha Pratim,17-Feb-2025 11:19 AM,,BOQ Comparative Chart,Principal,Internal,Principal Superintendent Deputy Superintendent Financial Advisor,Arun Bikash Hazarika,27-Mar-2025 07:03 PM,finsummary_66607.pdf (23333.91 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,2024_HFWD_41351_1,MCH/HMS/2022/271/Pt-I/35,"supply of Equipments and Consumables related to establishment of Multidisciplinary Research Unit (MRU), GMCH, Guwahati",Technical,Technical bid has been opened for evaluation,Kumar Partha Pratim,18-Jan-2025 12:41 PM,,Dr Ajanta Sarma,Internal,Dr Ajanta Sharma Dr Vaishali Sarma Dr Anima Aziz Dr Kumar Partha Pratim,Kumar Partha Pratim,15-Feb-2025 06:56 PM,17-Feb-2025 09:00 AM,techsummary_66607.pdf (18341.02 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,254364.0,Jyoti Pharmaceuticals,INR,"555,109.16",2,254237,Biogene Scientific,04-Jan-2025 05:11 PM,Accepted-AOC,L1,28-Mar-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,254253.0,PLANTERS,INR,"32,392",3,254380,Jaldhara and Company,06-Jan-2025 03:55 PM,Accepted-AOC,L1,28-Mar-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,254237.0,Biogene Scientific,INR,"874,472",4,254364,Jyoti Pharmaceuticals,07-Jan-2025 12:47 PM,Accepted-AOC,L1,28-Mar-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5.0,254200.0,Shopen Hagen Co,INR,"4,860",5,254079,M B Traders,06-Jan-2025 06:23 PM,Accepted-AOC,L1,28-Mar-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6.0,254182.0,U D Scientific,INR,"857,190.4",6,253743,Molbiogen,07-Jan-2025 11:37 AM,Accepted-AOC,L1,28-Mar-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7.0,254139.0,North East Enterprise,INR,"1,078,333.3",7,254139,North East Enterprise,06-Jan-2025 11:46 PM,Accepted-AOC,L1,28-Mar-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8.0,254079.0,M B Traders,INR,539.5,8,254253,PLANTERS,06-Jan-2025 05:41 PM,Accepted-AOC,L1,28-Mar-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9.0,254014.0,BIO-CARE ASSOCIATES,INR,"120,726.26",9,254473,RAJDOOT,06-Jan-2025 06:36 PM,Rejected-Finance,Not qualified,27-Mar-2025 07:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10.0,253743.0,Molbiogen,INR,"1,138,740.69",10,253666,R V Pharmalab,07-Jan-2025 01:13 PM,Accepted-AOC,L1,28-Mar-2025 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
