Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Irrigation Department||Chief Engineer(Major)-Irrigation Dept,01_RIDF_XXX_2024_25 Date_21_09_2024,2024_ID_39149_31,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,25-Sep-2024 06:00 PM,19-Oct-2024 10:00 AM,25-Sep-2024 06:15 PM,18-Oct-2024 01:00 PM,NA ,NA ,27-Sep-2024 10:00 AM,18-Oct-2024 01:00 PM,24-Dec-2024 12:00 PM,"37,711",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,500.0,Nil,Nil,No,Chief Engineer Minor Irrigation Assam,O_O the Chief Engineer Irrigation Assam Chandmari Guwahati_03,Instruction of Solar Shallow Tube Wells (2 Points) Schemes under Algapur LAC in Hailakandi District under RIDF-XXX (NABARD) for the year 2024-25under Hailakandi-Katlicherra- Algapur Division Package_31,Instruction of Solar Shallow Tube Wells (2 Points) Schemes under Algapur LAC in Hailakandi District under RIDF-XXX (NABARD) for the year 2024-25under Hailakandi-Katlicherra- Algapur Division Package_31,Please refer Tender documents. ,NA ,"18,85,535",Civil Works,NA ,Tender,180.0,180.0,Hailakandi,788151.0,O_O the Chief Engineer Irrigation Assam Chandmari ,O_O the Chief Engineer Irrigation Assam Chandmari Guwahati_03 ,05-Oct-2024 02:00 PM ,ETendering Cell O_O the CEMI,No ,No,AOC,10-Mar-2025,"INR 1,653,614.18",180.0,Manisha Barua,10-Mar-2025 04:16 PM,pjg31aoc.pdf (961.00 KB),AOC,1.0,245073.0,SPECTRUM ENTERPRISE,INR,"826,807",1,244819,Genghis Enterprise,18-Oct-2024 12:17 PM,Rejected-Technical,Not admitted,24-Dec-2024 10:55 AM,Finance,Financial evaluation is under process,Krishna Das,24-Dec-2024 02:10 PM,,BOQ Comparative Chart,Addl CE IMPL MI Assam,Internal,,Manisha Barua,10-Mar-2025 03:48 PM,finsummary_63578.pdf (257.20 KB),Irrigation Department||Chief Engineer(Major)-Irrigation Dept,2024_ID_39149_31,01_RIDF_XXX_2024_25 Date_21_09_2024,Instruction of Solar Shallow Tube Wells (2 Points) Schemes under Algapur LAC in Hailakandi District under RIDF-XXX (NABARD) for the year 2024-25under Hailakandi-Katlicherra- Algapur Division Package_31,Technical,Technical evaluation is in process,Manisha Barua,19-Oct-2024 02:26 PM,,"Bimal Kalita, Addl CE Minor and Micro IMPL,",Internal,,Manisha Barua,24-Dec-2024 10:55 AM,24-Dec-2024 12:00 PM,techsummary_63578.pdf (3750.00 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Bid Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,244615.0,SUJATA KAIRI,INR,"826,807",2,245240,Mehbub Ahmed Laskar,18-Oct-2024 12:53 PM,Rejected-Technical,Not admitted,24-Dec-2024 10:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Pre-Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,244275,MIZANUL HOQUE CHOUDHURY,17-Oct-2024 03:42 PM,Rejected-Technical,Not admitted,24-Dec-2024 10:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,244655,NAZMUL ISLAM LASKAR,17-Oct-2024 03:27 PM,Rejected-Finance,Not Admitted,10-Mar-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,244978,SARIMUL ISLAM BARBHUIYA,17-Oct-2024 09:08 PM,Rejected-Technical,Not admitted,24-Dec-2024 10:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,245049,SHORAB HUSSAIN BARBHUIYA,17-Oct-2024 03:04 PM,Rejected-Technical,Not admitted,24-Dec-2024 10:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,245073,SPECTRUM ENTERPRISE,18-Oct-2024 12:18 PM,Accepted-AOC,Awarded,10-Mar-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,244615,SUJATA KAIRI,17-Oct-2024 01:17 PM,Accepted-AOC,Awarded,10-Mar-2025 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,244957,U G BUILDER AND CONSULTANCY,17-Oct-2024 03:37 PM,Rejected-Technical,Not admitted,24-Dec-2024 10:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,244744,ZARA INFRASTRUCTURE,17-Oct-2024 12:15 PM,Rejected-Technical,Not admitted,24-Dec-2024 10:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
