object_id,SOPD_tenders_awarded_value,timeperiod
18-316-00185,5294019.0,2018_03
18-300-00103,13193625.37,2018_07
18-305-00134,1960879.7,2018_07
18-306-00139,42450000.0,2018_11
18-300-00103,5185638.0,2018_12
18-300-00107,1980000.0,2018_12
18-320-00205,4098873.0,2019_02
18-324-00233,1980000.0,2019_02
18-324-00262,1980316.0,2019_02
18-300-00101,5992012.0,2019_03
18-324-00262,2421122.0,2019_03
18-326-00246,2243197.0,2019_03
18-300-00104,3490666.0,2019_04
18-300-00103,5294101.0,2019_07
18-300-00104,41330772.53,2019_09
18-304-00128,2912278.66,2019_09
18-307-00145,9054449.05,2019_10
18-322-00219,10474524.0,2019_10
18-310-00164,14993649.0,2019_12
18-317-00189,11757800.0,2019_12
18-300-00101,7242724.0,2020_01
18-300-00104,6815487.0,2020_01
18-321-00212,15321480.0,2020_01
18-322-00219,0.0,2020_01
18-300-00104,12063924.8,2020_02
18-302-00115,12076121.75,2020_02
18-303-00122,244692451.7,2020_02
18-304-00128,16396162.32,2020_02
18-305-00134,297145354.78,2020_02
18-310-00160,26874847.59,2020_02
18-312-00276,154683183.74,2020_02
18-317-00189,33038351.47,2020_02
18-322-00219,375350501.45,2020_02
18-323-00226,213959215.41,2020_02
18-324-00262,112688153.61,2020_02
18-325-00239,132483521.05,2020_02
18-326-00246,24439870.0,2020_02
18-326-00247,5285943.0,2020_02
18-300-00104,5580713.0,2020_03
18-303-00122,79398008.04,2020_03
18-304-00128,120031712.19,2020_03
18-305-00134,123313698.19,2020_03
18-308-00152,12336514.8,2020_03
18-316-00185,185775717.56,2020_03
18-317-00189,48149789.6,2020_03
18-322-00219,159864698.4,2020_03
18-322-00267,27324047.43,2020_03
18-325-00238,66430391.83,2020_03
18-325-00239,63368862.83,2020_03
18-325-00269,89532221.95,2020_03
18-308-00150,13316844.54,2020_04
18-301-00112,0.0,2020_05
18-308-00150,15389515.17,2020_05
18-317-00189,38690736.49,2020_05
18-301-00112,63580973.84,2020_06
18-303-00122,183514096.41,2020_06
18-305-00130,10961711.0,2020_06
18-305-00134,71470422.7,2020_06
18-306-00139,33339054.08,2020_06
18-307-00145,3405385.99,2020_06
18-307-00146,32189640.15,2020_06
18-312-00276,246923252.96,2020_06
18-317-00189,542720311.2,2020_06
18-317-00190,110105283.93,2020_06
18-318-00195,74710241.99,2020_06
18-322-00219,19660231.0,2020_06
18-323-00226,73752954.63,2020_06
18-325-00238,26784679.17,2020_06
18-760-00281,47147160.65,2020_06
18-301-00112,43678812.0,2020_07
18-303-00122,32982300.0,2020_07
18-305-00134,9214200.0,2020_07
18-308-00150,4980849.9,2020_07
18-308-00152,7038707.53,2020_07
18-312-00170,9423600.0,2020_07
18-316-00186,17672705.0,2020_07
18-318-00195,95220407.84,2020_07
18-323-00226,46784700.0,2020_07
18-326-00246,51751650.0,2020_07
18-760-00281,30543951.67,2020_07
18-300-00104,27602100.0,2020_08
18-301-00111,12834956.0,2020_08
18-301-00112,152438012.0,2020_08
18-301-00114,19395317.0,2020_08
18-303-00122,53457600.03,2020_08
18-304-00128,12414971.0,2020_08
