object_id,SDRF_sanctions_awarded_value,timeperiod
18-303-00120,3985583.3333333335,2022_03
18-303-00121,3985583.3333333335,2022_03
18-303-00122,3985583.3333333335,2022_03
18-303-00123,3985583.3333333335,2022_03
18-303-00264,3985583.3333333335,2022_03
18-303-00266,3985583.3333333335,2022_03
18-319-00198,2659200.0,2022_03
18-319-00199,2659200.0,2022_03
18-319-00200,2659200.0,2022_03
18-319-00201,2659200.0,2022_03
18-319-00202,2659200.0,2022_03
18-320-00203,3509000.0,2022_03
18-320-00204,3509000.0,2022_03
18-320-00205,3509000.0,2022_03
18-320-00206,3509000.0,2022_03
18-320-00207,3509000.0,2022_03
18-325-00237,1511800.0,2022_03
18-325-00238,1511800.0,2022_03
18-325-00239,1511800.0,2022_03
18-325-00269,1511800.0,2022_03
18-325-00270,1511800.0,2022_03
18-321-00208,273846.1538461539,2022_03
18-321-00209,273846.1538461539,2022_03
18-321-00210,273846.1538461539,2022_03
18-321-00211,273846.1538461539,2022_03
18-321-00212,273846.1538461539,2022_03
18-321-00213,273846.1538461539,2022_03
18-321-00214,273846.1538461539,2022_03
18-321-00215,273846.1538461539,2022_03
18-321-00216,273846.1538461539,2022_03
18-321-00217,273846.1538461539,2022_03
18-321-00218,273846.1538461539,2022_03
18-321-00272,273846.1538461539,2022_03
18-321-00273,273846.1538461539,2022_03
18-300-00101,7799625.0,2022_03
18-300-00102,7799625.0,2022_03
18-300-00103,7799625.0,2022_03
18-300-00104,7799625.0,2022_03
18-300-00105,7799625.0,2022_03
18-300-00106,7799625.0,2022_03
18-300-00107,7799625.0,2022_03
18-300-00108,7799625.0,2022_03
18-305-00130,6191285.714285715,2022_03
18-305-00131,6191285.714285715,2022_03
18-305-00132,6191285.714285715,2022_03
18-305-00133,6191285.714285715,2022_03
18-305-00134,6191285.714285715,2022_03
18-305-00135,6191285.714285715,2022_03
18-305-00136,6191285.714285715,2022_03
18-799-00124,136000.0,2023_03
18-799-00125,136000.0,2023_03
18-799-00265,136000.0,2023_03
18-324-00260,62928.57142857143,2023_03
18-324-00231,62928.57142857143,2023_03
18-324-00232,62928.57142857143,2023_03
18-324-00233,62928.57142857143,2023_03
18-324-00234,62928.57142857143,2023_03
18-324-00262,62928.57142857143,2023_03
18-324-00263,62928.57142857143,2023_03
18-303-00120,141666.66666666666,2023_03
18-303-00121,141666.66666666666,2023_03
18-303-00122,141666.66666666666,2023_03
18-303-00123,141666.66666666666,2023_03
18-303-00264,141666.66666666666,2023_03
18-303-00266,141666.66666666666,2023_03
18-319-00198,280000.0,2023_03
18-319-00199,280000.0,2023_03
18-319-00200,280000.0,2023_03
18-319-00201,280000.0,2023_03
18-319-00202,280000.0,2023_03
18-301-00109,1127000.0,2023_03
18-301-00110,1127000.0,2023_03
18-301-00111,1127000.0,2023_03
18-301-00112,1127000.0,2023_03
18-301-00113,1127000.0,2023_03
18-301-00114,1127000.0,2023_03
18-301-00274,1127000.0,2023_03
18-302-00115,38000.0,2023_03
18-302-00116,38000.0,2023_03
18-302-00117,38000.0,2023_03
18-302-00118,38000.0,2023_03
18-302-00119,38000.0,2023_03
18-321-00208,10615.384615384615,2023_03
18-321-00209,10615.384615384615,2023_03
18-321-00210,10615.384615384615,2023_03
18-321-00211,10615.384615384615,2023_03
18-321-00212,10615.384615384615,2023_03
18-321-00213,10615.384615384615,2023_03
18-321-00214,10615.384615384615,2023_03
18-321-00215,10615.384615384615,2023_03
18-321-00216,10615.384615384615,2023_03
18-321-00217,10615.384615384615,2023_03
18-321-00218,10615.384615384615,2023_03
18-321-00272,10615.384615384615,2023_03
18-321-00273,10615.384615384615,2023_03
18-307-00141,845142.8571428572,2023_03
18-307-00142,845142.8571428572,2023_03
18-307-00143,845142.8571428572,2023_03
18-307-00144,845142.8571428572,2023_03
18-307-00145,845142.8571428572,2023_03
18-307-00146,845142.8571428572,2023_03
18-307-00147,845142.8571428572,2023_03
18-323-00222,46175.0,2023_03
18-323-00223,46175.0,2023_03
18-323-00224,46175.0,2023_03
18-323-00225,46175.0,2023_03
18-323-00226,46175.0,2023_03
18-323-00227,46175.0,2023_03
18-323-00228,46175.0,2023_03
18-323-00230,46175.0,2023_03
18-314-00178,30000.0,2023_09
18-314-00179,30000.0,2023_09
18-759-00255,30000.0,2023_09
18-314-00275,30000.0,2023_09
18-321-00208,2082384.615384615,2023_09
18-321-00209,2082384.615384615,2023_09
18-321-00210,2082384.615384615,2023_09
18-321-00211,2082384.615384615,2023_09
18-321-00212,2082384.615384615,2023_09
18-321-00213,2082384.615384615,2023_09
18-321-00214,2082384.615384615,2023_09
18-321-00215,2082384.615384615,2023_09
18-321-00216,2082384.615384615,2023_09
18-321-00217,2082384.615384615,2023_09
18-321-00218,2082384.615384615,2023_09
18-321-00272,2082384.615384615,2023_09
18-321-00273,2082384.615384615,2023_09
18-300-00101,35000.0,2023_09
18-300-00102,35000.0,2023_09
18-300-00103,35000.0,2023_09
18-300-00104,35000.0,2023_09
18-300-00105,35000.0,2023_09
18-300-00106,35000.0,2023_09
18-300-00107,35000.0,2023_09
18-300-00108,35000.0,2023_09
18-326-00240,17777.777777777777,2023_09
18-326-00241,17777.777777777777,2023_09
18-326-00242,17777.777777777777,2023_09
18-326-00243,17777.777777777777,2023_09
18-326-00244,17777.777777777777,2023_09
18-326-00245,17777.777777777777,2023_09
18-326-00246,17777.777777777777,2023_09
18-326-00247,17777.777777777777,2023_09
18-326-00268,17777.777777777777,2023_09
18-325-00237,373000.0,2024_03
18-325-00238,373000.0,2024_03
18-325-00239,373000.0,2024_03
18-325-00269,373000.0,2024_03
18-325-00270,373000.0,2024_03
18-308-00148,273833.3333333333,2024_03
18-308-00149,273833.3333333333,2024_03
18-308-00150,273833.3333333333,2024_03
18-308-00151,273833.3333333333,2024_03
18-308-00152,273833.3333333333,2024_03
18-308-00153,273833.3333333333,2024_03
18-308-00148,7112200.0,2024_10
18-308-00149,7112200.0,2024_10
18-308-00150,7112200.0,2024_10
18-308-00151,7112200.0,2024_10
18-308-00152,7112200.0,2024_10
18-308-00153,7112200.0,2024_10
18-313-00172,33196333.33333333,2024_10
18-313-00173,33196333.33333333,2024_10
18-313-00174,33196333.33333333,2024_10
18-313-00175,33196333.33333333,2024_10
18-313-00176,33196333.33333333,2024_10
18-313-00177,33196333.33333333,2024_10
18-322-00219,11362500.0,2024_10
