object_id,SDRF_sanctions_awarded_value,timeperiod
18-303-00120,66578.5,2025_10
18-303-00121,66578.5,2025_10
18-303-00122,66578.5,2025_10
18-303-00123,66578.5,2025_10
18-303-00264,66578.5,2025_10
18-303-00266,66578.5,2025_10
18-316-00184,201844.7142857143,2025_10
18-316-00185,201844.7142857143,2025_10
18-316-00186,201844.7142857143,2025_10
18-316-00187,201844.7142857143,2025_10
18-316-00188,201844.7142857143,2025_10
18-758-00256,201844.7142857143,2025_10
18-758-00257,201844.7142857143,2025_10
18-325-00237,80000.0,2025_10
18-325-00238,80000.0,2025_10
18-325-00239,80000.0,2025_10
18-325-00269,80000.0,2025_10
18-325-00270,80000.0,2025_10
18-308-00148,192333.33333333337,2025_10
18-308-00149,192333.33333333337,2025_10
18-308-00150,192333.33333333337,2025_10
18-308-00151,192333.33333333337,2025_10
18-308-00152,192333.33333333337,2025_10
18-308-00153,192333.33333333337,2025_10
18-314-00178,410750.0,2025_10
18-314-00179,410750.0,2025_10
18-759-00255,410750.0,2025_10
18-314-00275,410750.0,2025_10
18-321-00208,329076.92307692306,2025_10
18-321-00209,329076.92307692306,2025_10
18-321-00210,329076.92307692306,2025_10
18-321-00211,329076.92307692306,2025_10
18-321-00212,329076.92307692306,2025_10
18-321-00213,329076.92307692306,2025_10
18-321-00214,329076.92307692306,2025_10
18-321-00215,329076.92307692306,2025_10
18-321-00216,329076.92307692306,2025_10
18-321-00217,329076.92307692306,2025_10
18-321-00218,329076.92307692306,2025_10
18-321-00272,329076.92307692306,2025_10
18-321-00273,329076.92307692306,2025_10
18-300-00101,182075.0,2025_10
18-300-00102,182075.0,2025_10
18-300-00103,182075.0,2025_10
18-300-00104,182075.0,2025_10
18-300-00105,182075.0,2025_10
18-300-00106,182075.0,2025_10
18-300-00107,182075.0,2025_10
18-300-00108,182075.0,2025_10
18-307-00141,186857.14285714287,2025_10
18-307-00142,186857.14285714287,2025_10
18-307-00143,186857.14285714287,2025_10
18-307-00144,186857.14285714287,2025_10
18-307-00145,186857.14285714287,2025_10
18-307-00146,186857.14285714287,2025_10
18-307-00147,186857.14285714287,2025_10
18-760-00280,27667500.0,2025_10
18-760-00281,27667500.0,2025_10
18-304-00126,190000.0,2025_10
18-304-00127,190000.0,2025_10
18-304-00128,190000.0,2025_10
18-304-00129,190000.0,2025_10
18-304-00271,190000.0,2025_10
18-326-00240,135488.88888888888,2025_10
18-326-00241,135488.88888888888,2025_10
18-326-00242,135488.88888888888,2025_10
18-326-00243,135488.88888888888,2025_10
18-326-00244,135488.88888888888,2025_10
18-326-00245,135488.88888888888,2025_10
18-326-00246,135488.88888888888,2025_10
18-326-00247,135488.88888888888,2025_10
18-326-00268,135488.88888888888,2025_10
18-301-00109,1028571.4285714284,2025_04
18-301-00110,1028571.4285714284,2025_04
18-301-00111,1028571.4285714284,2025_04
18-301-00112,1028571.4285714284,2025_04
