Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,2019-20/11/PART-V/462/11,2025_HFWD_44139_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid document downloaded from the portal,29-Apr-2025 06:30 PM,21-May-2025 04:00 PM,29-Apr-2025 06:30 PM,21-May-2025 02:00 PM,NA ,NA ,16-May-2025 11:00 AM,21-May-2025 02:00 PM,27-Jun-2025 12:30 PM,"50,000",No,fixed,,Nil,Nil,1.0,Corrigendum Notice,BOQ,,1.0,SBI Bank,"2,000",Nil,Nil,No,"Superintendent, GMCH","GMCH, Bhangagarh, Guwahati","Supply of medicines, surgical items and consumables for the department of O and G CS and Normal Delivery and Pediatrics NICU and PICU GMCH, Guwahati 32","Supply of medicines, surgical items and consumables for the department of O and G CS and Normal Delivery and Pediatrics NICU and PICU GMCH, Guwahati 32",Please refer Tender documents. ,NA ,,Medicines,NA ,Tender,365.0,365.0,"GMCH, Bhangagarh, Guwahati",781032.0,"Office of the Superintendent, GMCH ","Office of the Superintendent, GMCH ",03-May-2025 11:30 AM ,"Office of the Superintendent, GMCH",No ,No,AOC,10-Jul-2025,"INR 147,475.43",264.0,Arun Bikash Hazarika,10-Jul-2025 02:58 PM,Approvedrate.pdf (15444.00 KB),1.0,268605.0,Biosis Medical Services,INR,"34,809.6",1,268524,AAROGYA PHARMACEUTICALS,21-May-2025 01:29 PM,Accepted-AOC,Awarded,10-Jul-2025 02:59 PM,Finance,Financial bid has been opened for evaluation,Lipseeta Deka,27-Jun-2025 04:25 PM,,BOQ Comparative Chart,"Superintendent, GMCH",Internal,,Arun Bikash Hazarika,10-Jul-2025 02:31 PM,finsummary_70398.pdf (1168.47 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,2025_HFWD_44139_1,2019-20/11/PART-V/462/11,"Supply of medicines, surgical items and consumables for the department of O and G CS and Normal Delivery and Pediatrics NICU and PICU GMCH, Guwahati 32",Technical,Technical bid has been opened for evaluation,Lipseeta Deka,22-May-2025 04:16 PM,,"Superintendent, GMCH",Internal,,Arun Bikash Hazarika,26-Jun-2025 05:01 PM,27-Jun-2025 12:30 PM,techsummary_70398.pdf (33194.91 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical qualification document,,,,,,,,,,,,,,,,2.0,Revisedbiddoc,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,268603.0,SRL Associates,INR,"2,387.21",2,268515,ADELINE PHARAMACEUTICALS PRIVATE LIMITED,21-May-2025 12:13 PM,Accepted-AOC,Awarded,10-Jul-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,268561.0,SIGN ENTERPRISE,INR,232,3,268444,Atlantis Healthcare,19-May-2025 08:40 PM,Accepted-AOC,Awarded,10-Jul-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,268558.0,Premier Sales,INR,"17,072.89",4,268453,BIO-CARE ASSOCIATES,21-May-2025 12:09 PM,Accepted-AOC,Awarded,10-Jul-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5.0,268543.0,M B Traders,INR,372.09,5,268605,Biosis Medical Services,21-May-2025 01:41 PM,Accepted-AOC,Awarded,10-Jul-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6.0,268527.0,B.M. PHARMA & HEALTHCARE PVT.LTD.,INR,"19,975.26",6,268527,B.M. PHARMA & HEALTHCARE PVT.LTD.,20-May-2025 04:56 PM,Accepted-AOC,Awarded,10-Jul-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7.0,268524.0,AAROGYA PHARMACEUTICALS,INR,"3,847.6",7,268608,b.s pharmaceuticlas,21-May-2025 01:56 PM,Rejected-Technical,Technically Disqualified,26-Jun-2025 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8.0,268515.0,ADELINE PHARAMACEUTICALS PRIVATE LIMITED,INR,"3,137.5",8,268439,FREEDOM MEDICAL SERVICES,17-May-2025 12:54 PM,Accepted-AOC,Awarded,10-Jul-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9.0,268504.0,M/S SIKHA DRUGS & SURGICALS,INR,"16,928.96",9,268466,GRD Pharmaceuticals,21-May-2025 10:55 AM,Accepted-AOC,Awarded,10-Jul-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10.0,268467.0,NEW KAVITA DRUGS AND SURGICALS,INR,"2,954.4",10,268465,GRD Pharmaceuticals Unit II,20-May-2025 09:33 PM,Accepted-AOC,Awarded,10-Jul-2025 02:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
