Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
National Health Mission||State Programme Management Unit - NHM,32034/17/2023-Const-NHM/371,2023_NHM_31823_23,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,31-Jul-2023 12:00 PM,22-Aug-2023 03:30 PM,31-Jul-2023 12:00 PM,21-Aug-2023 02:00 PM,NA ,NA ,31-Aug-2025 09:29 AM,21-Aug-2023 02:00 PM,01-Dec-2023 04:00 PM,"1,04,060",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD,NHM","Office of MD,NHM Christian Basti Ghy-05",Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At CHANDIPUR-IV SC in Hailakandi District,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At CHANDIPUR-IV SC in Hailakandi District,Please refer Tender documents. ,NA ,"52,03,000",Civil Works - Building,NA ,Tender,180.0,180.0,Hailakandi,788151.0,NA ,NA ,NA ,"Office of MD,NHM",No ,No,AOC,19-Jul-2025,"INR 4,448,565",180.0,Himangshu Kalita,19-Jul-2025 11:26 AM,WOCHANDIPURIV.pdf (185.00 KB),AOC,1.0,195859.0,Rayhan Uddin Mazumder,INR,"4,448,565",1,195877,HABIBUL HAQUE LASKAR,20-Aug-2023 08:56 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Dec-2023 12:37 PM,Finance,Financial bid is opened,Himangshu Kalita,29-Aug-2024 05:32 PM,,BOQ Comparative Chart,OSD,Internal,,Himangshu Kalita,29-Aug-2024 05:55 PM,finsummary_51033.pdf (263.04 KB),National Health Mission||State Programme Management Unit - NHM,2023_NHM_31823_23,32034/17/2023-Const-NHM/371,Construction of Buildingless Sub-Health Centres at various places of Assam under PM-ABHIM for FY 2022-23 48 nos.of Buildingless Sub-health Centres under NHM on Turnkey Basis. At CHANDIPUR-IV SC in Hailakandi District,Technical,Technical bid is opened,Himangshu Kalita,01-Dec-2023 12:37 PM,,ED,Internal,,Himangshu Kalita,01-Dec-2023 03:59 PM,01-Dec-2023 04:00 PM,techsummary_51033.pdf (420.55 KB),AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,194837,MD Rafiqul Islam,20-Aug-2023 07:17 PM,Rejected-Finance,L5 bidder is not accepted,29-Aug-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of tender and bid security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,194775,M/S RAGHUVEER CONSTRUCTION,20-Aug-2023 06:49 PM,Rejected-Finance,L4 bidder is not accepted,29-Aug-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,194864,MUJIBUR RAHMAN BARBHUIYA,20-Aug-2023 01:31 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Dec-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,196185,NACHIR UDDIN LASKAR,21-Aug-2023 01:48 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Dec-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,196000,PINTU PAUL,20-Aug-2023 11:18 PM,Rejected-Finance,L2 bidder is not accepted,29-Aug-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,195859,Rayhan Uddin Mazumder,20-Aug-2023 08:29 PM,Accepted-AOC,L1 Bidder is awarded,19-Jul-2025 11:26 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,194839,Sahjahan Ali,20-Aug-2023 07:30 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Dec-2023 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,195994,SKYLINE ENTERPRISE,20-Aug-2023 10:29 PM,Rejected-Finance,L2 bidder is not accepted,29-Aug-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,196018,VICTORIA INFRATECH,21-Aug-2023 11:32 AM,Rejected-Finance,L2 bidder is not accepted,29-Aug-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,196017,ZIAUR RAHMAN BARBHUIYA,21-Aug-2023 11:13 AM,Rejected-Finance,L3 bidder is not accepted,29-Aug-2024 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
