Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Nagaon Medical College and Hospital-HFWD,NagaonMC/38/2025/2881,2025_HFWD_44571_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.xls,Item List for Manufacturer,29-May-2025 10:00 AM,20-Jun-2025 01:00 PM,30-May-2025 10:00 AM,19-Jun-2025 05:00 PM,NA ,NA ,01-Jun-2025 10:00 AM,19-Jun-2025 05:00 PM,02-Jul-2025 01:00 PM,"20,000",Yes,fixed,,Nil,Nil,1.0,Extension of Bid Submission,Date,,1.0,SBI Bank,500.0,Nil,Nil,Yes,Principal cum Chief Superintendent,"Nagaon Medical College, Mohkhuli Chariali, Diphalu, Nagaon 782003","Rate Tender for Supply of Laboratory Consumables and Reagents at Nagaon Medical College Nagaon, Assam","Rate Tender for Supply of Laboratory Consumables and Reagents at Nagaon Medical College Nagaon, Assam",Please refer Tender documents. ,NA ,,Lab Chemistry Reagents,NA ,Rate Contract,180.0,NA ,"Nagaon Medical College, Mohkhuli Chariali, Diphalu",782003.0,NA ,NA ,NA ,"Principal Office, Nagaon Medical College",No ,No,AOC,17-Jul-2025,"INR 596,289.99",365.0,Amarjit Borgohain,16-Jul-2025 04:49 PM,AOC.pdf (8515.00 KB),"Rate Contract awarded to as the lowest bid itemwise, as ScienceCom(15), Affigenix(5), Asm Chem(16), Kritartha(53), UDSci(11), Molbio(8), SB Suppl(60), Biogene(9), NE entr(28), Biocare(14), Jyoti(47)",1.0,270402.0,ASSAM CHEMICALS & INSTRUMENTS CORPORATION,INR,"25,716",1,270122,AFFIGENIX BIOSOLUTIONS PRIVATE LIMITED,18-Jun-2025 11:06 AM,Accepted-AOC,Awarded for 5 items,16-Jul-2025 04:49 PM,Finance,"13 Financial Bids were submitted. 12 accepted, as 1 party mentioned that they submitted as trial basis only. Financial Bids wrere downloaded for further evaluation.",Nayan Mani Pathak,16-Jul-2025 01:00 PM,,BOQ Comparative Chart,Dr Uddip Talukdar,Internal,"Dr Nayan Mani Pathak, Dr Rajat Dutta Roy, Dr Kahua Das Thakuria, Dr Prasanjit Debnath, Dr Bipanchi Mahanta, Dr Mandeep Sarma Basishtha",Nayan Mani Pathak,16-Jul-2025 01:19 PM,finsummary_70881.pdf (7730.33 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Nagaon Medical College and Hospital-HFWD,2025_HFWD_44571_1,NagaonMC/38/2025/2881,"Rate Tender for Supply of Laboratory Consumables and Reagents at Nagaon Medical College Nagaon, Assam",Technical,"Out of 14 bidders, one bidder, viz, Oscar Diagnostics did not submit Court Fee and other docs, hence the bidder is rejected. Other 13 bidders are accepted. Items of ThermoFisher will not accepted for NE Enterprise as OEM is not valid.",Nayan Mani Pathak,01-Jul-2025 12:03 PM,technical_70881.pdf,Dr Uddip Talukdar,Internal,"Dr Nayan Mani Pathak, Dr Rajat Dutta Roy, Dr Prasanjit Debnath, Dr Bipanchi Mahanta, Dr Mandeep Sarma Basistha",Nayan Mani Pathak,01-Jul-2025 12:08 PM,02-Jul-2025 01:00 PM,techsummary_70881.pdf (308.60 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,270373.0,SCINECE COM INDIA,INR,503.55,2,270402,ASSAM CHEMICALS & INSTRUMENTS CORPORATION,19-Jun-2025 01:45 PM,Accepted-AOC,Awarded for 15 items,16-Jul-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ for Financial Bid Submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,270122.0,AFFIGENIX BIOSOLUTIONS PRIVATE LIMITED,INR,686,3,269210,BIO-CARE ASSOCIATES,14-Jun-2025 06:47 PM,Accepted-AOC,Awarded for 14 items,16-Jul-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,270029.0,U D Scientific,INR,"4,197",4,269924,Biogene Scientific,14-Jun-2025 01:46 PM,Accepted-AOC,Awarded for 9 items,16-Jul-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,269990.0,S.B Suppliers,INR,"44,833",5,269840,Jyoti Pharmaceuticals,19-Jun-2025 11:02 AM,Accepted-AOC,Awarded for 47 items,16-Jul-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,269989.0,North East Enterprise,INR,"7,384",6,269901,KRITARTHA TRADERS,16-Jun-2025 03:57 PM,Accepted-AOC,Awarded for 52 items,16-Jul-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,269924.0,Biogene Scientific,INR,"175,470",7,269838,lords mark Industries Pvt Ltd,19-Jun-2025 10:15 AM,Not Admitted-Finance,"Others-As notified by email, they have entered sample BOQ",16-Jul-2025 01:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,269901.0,KRITARTHA TRADERS,INR,"30,034",8,269352,Molbiogen,14-Jun-2025 01:33 PM,Accepted-AOC,Awarded for 8 items,16-Jul-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,269840.0,Jyoti Pharmaceuticals,INR,"247,445.8",9,269989,North East Enterprise,16-Jun-2025 12:54 PM,Accepted-AOC,Awarded for 26 items,16-Jul-2025 04:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,269760.0,vinayak drugs and surgicals,INR,"52,304.8",10,269802,OSCAR DIAGNOSTICS,13-Jun-2025 10:25 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,01-Jul-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
