Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,"CE/DEV/TB/213/2024-25/04 Dtd. Guwahati, 20th September, 2024",2024_PWD_39820_138,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,17-Oct-2024 02:00 PM,30-Oct-2024 02:30 PM,17-Oct-2024 02:00 PM,30-Oct-2024 02:00 PM,17-Oct-2024 02:00 PM ,22-Oct-2024 12:00 PM ,23-Oct-2024 02:30 PM,30-Oct-2024 02:00 PM,30-Dec-2024 05:00 PM,"2,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","CE, PWD(Roads), Assam, Chandmari, Ghy-3",TE_RIDF_XXX_24_25_167 Construction of road from Krishnakali T.E Office Gate IB via factory Road under RIDF-XXX of NABARD for the year 2024-25.,TE_RIDF_XXX_24_25_167 Construction of road from Krishnakali T.E Office Gate IB via factory Road under RIDF-XXX of NABARD for the year 2024-25.,Please refer Tender documents. ,NA ,"1,00,00,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Dhubri,783301.0,"CE, PWD(Roads), Assam, Chandmari, Ghy-3 ","CE, PWD(Roads), Assam, Chandmari, Ghy-3 ",22-Oct-2024 12:00 PM ,"CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,AOC,23-Jul-2025,"INR 9,000,000",270.0,BHABANANDA DEKA,23-Jul-2025 04:40 PM,167A.pdf (416.00 KB),1.0,247343.0,Tapan Dey,INR,"9,000,000",1,246721,Akramuz Zaman,30-Oct-2024 12:04 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-Dec-2024 04:42 PM,Finance,Admitted,BHABANANDA DEKA,23-Jul-2025 04:36 PM,,BOQ Comparative Chart,CE PWRD,Internal,,BHABANANDA DEKA,23-Jul-2025 04:38 PM,finsummary_64820.pdf (346.09 KB),Public Works Roads Department,2024_PWD_39820_138,"CE/DEV/TB/213/2024-25/04 Dtd. Guwahati, 20th September, 2024",TE_RIDF_XXX_24_25_167 Construction of road from Krishnakali T.E Office Gate IB via factory Road under RIDF-XXX of NABARD for the year 2024-25.,Technical,Admitted,Utpal Chakravarty,30-Dec-2024 04:42 PM,,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,30-Dec-2024 04:45 PM,30-Dec-2024 05:00 PM,techsummary_64820.pdf (266.36 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,246429,Anand Singhi,27-Oct-2024 07:12 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-Dec-2024 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,246307,BHUPEN CH NATH,30-Oct-2024 10:59 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-Dec-2024 04:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,246147,CHAINO BASUMATARY,29-Oct-2024 04:28 PM,Rejected-Finance,Rejected,23-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,246998,Dhaneswar Kalita,29-Oct-2024 12:14 PM,Rejected-Finance,Rejected,23-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,246857,EUSUF ALI PRAMANIK,30-Oct-2024 12:10 AM,Rejected-Finance,Rejected,23-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,246816,GOBINDA DAS,29-Oct-2024 03:12 PM,Rejected-Finance,Rejected,23-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,247390,M/S PRAGATI SALES AND SUPPLY,30-Oct-2024 11:43 AM,Rejected-Finance,Rejected,23-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,246842,Subarna Kumar Nath,28-Oct-2024 11:44 PM,Rejected-Finance,Rejected,23-Jul-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,247343,Tapan Dey,29-Oct-2024 10:41 PM,Accepted-AOC,Awarded,23-Jul-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
