Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Assam Medical Services Corporation Limited,Essential Surgical Cnosumable Chemical,2024_HFWD_40392_1,Yes,Open Tender,Item Rate,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Court Fee/IPO, Copies of Tender processing fee, EMD and Technical Bids",16-Nov-2024 02:00 PM,30-Dec-2024 04:00 PM,16-Nov-2024 03:00 PM,30-Dec-2024 02:00 PM,16-Nov-2024 04:00 PM ,26-Nov-2024 01:00 PM ,03-Dec-2024 02:00 PM,30-Dec-2024 02:00 PM,22-Jan-2025 02:00 PM,"5,00,000",Yes,fixed,,Nil,Nil,1.0,"Date_Surgical, Consumable, Chemical",Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, AMSCL",AMSCL,"SURGICAL, CONSUMABLE AND CHEMICAL","Supply of Surgical, Chemical and Consumable items",Please refer Tender documents. ,NA ,"30,00,00,000",Medicines,NA ,Rate Contract,180.0,60.0,AMSCL,781026.0,AMSCL ,AMSCL ,26-Nov-2024 03:00 PM ,AMSCL,No ,No,AOC,11-Jul-2025,INR 100,60.0,Siddhartha Bahadur Singh,11-Jul-2025 01:11 PM,LOIDrop.pdf (205.00 KB),LOI,1.0,250014.0,Amkay Products Pvt. Ltd.,INR,1.0,1,250245,Adeshwar Meditex Limited,08-Dec-2024 12:13 PM,Rejected-Finance,As per minutes,11-Jul-2025 01:05 PM,Finance,opened,Siddhartha Bahadur Singh,29-Jan-2025 05:59 PM,,BOQ Comparative Chart,As per minutes,Internal,As per minutes,Siddhartha Bahadur Singh,11-Jul-2025 01:05 PM,finsummary_65491.pdf (7540.41 KB),Health and Family Welfare Department||Assam Medical Services Corporation Limited,2024_HFWD_40392_1,Essential Surgical Cnosumable Chemical,"SURGICAL, CONSUMABLE AND CHEMICAL",Technical,Opened,Biswajit Deka,30-Dec-2024 04:18 PM,,As per minutes,Internal,As per minutes,Anirban Talukdar,20-Jan-2025 01:05 PM,22-Jan-2025 02:00 PM,techsummary_65491.pdf (26872.37 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2.0,"Tech-Corrigendum ( Surgical, Consumable, Chemical)",Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,249987.0,Ajay Bio-Tech (India) Ltd.,INR,1.0,2,249987,Ajay Bio-Tech (India) Ltd.,07-Dec-2024 05:50 PM,Accepted-AOC,As per minutes,11-Jul-2025 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,249917.0,SHRINIWAS POLYFABRICS AND PACKWELL PRIVATE LIMITED,INR,1.0,3,250014,Amkay Products Pvt. Ltd.,11-Dec-2024 12:28 PM,Accepted-AOC,As per minutes,11-Jul-2025 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,250193,Century Polymer Industries,21-Dec-2024 05:55 PM,Rejected-Finance,As per minutes,11-Jul-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,250357,HLL Lifecare Limited,30-Dec-2024 01:47 PM,Rejected-Finance,As per minutes,11-Jul-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,250921,Microgene Diagnostic Systems Pvt. Ltd.,18-Dec-2024 03:44 PM,Rejected-Technical,As per minutes,20-Jan-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,249918,M/S. VAISHALI HYGIENE PRODUCTS,30-Dec-2024 12:30 PM,Rejected-Finance,As per minutes,11-Jul-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,250253,OM SURGICAL INDUSTRIES,23-Dec-2024 02:54 PM,Rejected-Finance,As per minutes,11-Jul-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,249933,SD Biosensor Healthcare Pvt. Ltd.,29-Dec-2024 12:10 PM,Rejected-Finance,As per minutes,11-Jul-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,250102,SHREE RADHE HYGIENE PRODUCTS PVT LTD,30-Dec-2024 01:56 PM,Rejected-Finance,As per minutes,11-Jul-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,249917,SHRINIWAS POLYFABRICS AND PACKWELL PRIVATE LIMITED,30-Dec-2024 11:33 AM,Accepted-AOC,As per minutes,11-Jul-2025 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,250031,zenith corporation,07-Dec-2024 05:59 PM,Rejected-Finance,As per minutes,11-Jul-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
