Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Guwahati Municipal Corporation,GER/CE/2461/2024/131 Date_18/03/2025,2025_GMC_43594_3,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Part,19-Mar-2025 04:00 PM,02-Apr-2025 02:00 PM,19-Mar-2025 04:05 PM,02-Apr-2025 02:00 PM,NA ,NA ,27-Mar-2025 10:00 AM,02-Apr-2025 02:00 PM,23-Apr-2025 04:30 PM,"1,02,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,100",Nil,Nil,No,"The Commissioner,GMC","Office of the Commissioner, GMC, Dispur-Ganeshguri, Guwahati-781006","Cleaning, Desilting and Maintenance of Drains as per package DSLT/D-IV/04 under Mitigation of Urban Flood in Guwahati City under Guwahati Municipal Corporation for the year 2024-25","Cleaning, Desilting and Maintenance of Drains (as packaged) under Mitigation of Urban Flood in Guwahati City under Guwahati Municipal Corporation for the year 2024-25.",Please refer Tender Document  ,NA ,"50,99,000",Miscellaneous Works,NA ,Tender,120.0,NA ,Guwahati,781006.0,Guwahati ,"Office of the Commissioner, GMC, Dispur-Ganeshguri, Guwahati-781006  ",21-Mar-2025 12:00 PM ,"O/o the Commissioner,GMC",No ,No,AOC,28-May-2025,"INR 3,790,596.6",300.0,Chandan Talukdar,28-May-2025 02:49 PM,WO15.pdf (534.00 KB),1.0,263624.0,M/S SAMIA CONSTRUCTION,INR,"3,790,596.6",1,263637,ASHOK KUMAR RAYMEDHI,01-Apr-2025 07:23 PM,Rejected-AOC,Not Awarded,28-May-2025 02:49 PM,Finance,Bid has been opened and admitted for further evaluation,Chandan Talukdar,23-Apr-2025 06:14 PM,,BOQ Comparative Chart,"Addl. Commissioner,GMC",Internal,,Chandan Talukdar,28-May-2025 02:21 PM,finsummary_69511.pdf (1464.94 KB),Guwahati Municipal Corporation,2025_GMC_43594_3,GER/CE/2461/2024/131 Date_18/03/2025,"Cleaning, Desilting and Maintenance of Drains as per package DSLT/D-IV/04 under Mitigation of Urban Flood in Guwahati City under Guwahati Municipal Corporation for the year 2024-25",Technical,Bid has been opened and admitted for further evaluation,Parthajeet Das,03-Apr-2025 06:22 PM,,"Addl. Commissioner,GMC",Internal,,Chandan Talukdar,23-Apr-2025 03:46 PM,23-Apr-2025 04:30 PM,techsummary_69511.pdf (987.22 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Bid Downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,264855,BHARGAB RISHI DAS,01-Apr-2025 10:03 PM,Rejected-AOC,Not Awarded,28-May-2025 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,264675,B R BUILDERS,29-Mar-2025 07:16 PM,Rejected-AOC,Not Awarded,28-May-2025 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,264398,DAL THOMS SCIENTIFIC,02-Apr-2025 12:43 PM,Rejected-Technical,As per updated Minutes,23-Apr-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,264882,DIPAK SARMA,02-Apr-2025 01:23 PM,Rejected-AOC,Not Awarded,28-May-2025 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,263483,HRISHIKESH TALUKDAR,29-Mar-2025 06:10 PM,Rejected-AOC,Not Awarded,28-May-2025 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,264831,Kangkan Pathak,02-Apr-2025 01:15 PM,Rejected-AOC,Not Awarded,28-May-2025 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,263624,M/S SAMIA CONSTRUCTION,02-Apr-2025 01:42 PM,Accepted-AOC,Awarded,28-May-2025 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,264844,Partha Thakuria,01-Apr-2025 07:40 PM,Rejected-AOC,Not Awarded,28-May-2025 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,264875,RAMEN PATOWARY,02-Apr-2025 12:18 PM,Rejected-Technical,As per updated Minutes,23-Apr-2025 03:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
