Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,"CE/DEV/TB/213/2024-25/01 Dtd. Guwahati, 05th September, 2024",2024_PWD_39143_20,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,24-Sep-2024 10:00 AM,09-Oct-2024 02:30 PM,24-Sep-2024 10:00 AM,09-Oct-2024 02:00 PM,24-Sep-2024 10:00 AM ,30-Sep-2024 12:00 PM ,01-Oct-2024 02:00 PM,09-Oct-2024 02:00 PM,29-Jan-2025 03:00 PM,"2,00,000",Yes,fixed,,Nil,Nil,1.0,CORRIGENDUM FOR CHANGE IN NAME OF WORK IN BoQ,BOQ,,1.0,SBI Bank,"2,000",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",TE_RIDF_XXX_24_25_125 Construction of Tea Garden Roads of Rabbania TE from B.A Road to Rabbania T.E. under RIDF-XXX of NABARD for the year 2024-25,TE_RIDF_XXX_24_25_125 Construction of Tea Garden Roads of Rabbania TE from B.A Road to Rabbania T.E. under RIDF-XXX of NABARD for the year 2024-25,Please refer Tender document. ,NA ,"99,98,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Karimganj,788710.0,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3 ",30-Sep-2024 12:00 PM ,"O/O The CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,AOC,17-May-2025,"INR 8,998,200",270.0,BHABANANDA DEKA,17-May-2025 04:33 PM,125A.pdf (427.00 KB),1.0,241544.0,Sazidur Rahman,INR,"8,998,200",1,242250,Abdul Kayum,09-Oct-2024 01:33 AM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,Finance,Admitted,BHABANANDA DEKA,17-May-2025 04:25 PM,,BOQ Comparative Chart,CE PWRD,Internal,,BHABANANDA DEKA,17-May-2025 04:32 PM,finsummary_63459.pdf (503.84 KB),Public Works Roads Department,2024_PWD_39143_20,"CE/DEV/TB/213/2024-25/01 Dtd. Guwahati, 05th September, 2024",TE_RIDF_XXX_24_25_125 Construction of Tea Garden Roads of Rabbania TE from B.A Road to Rabbania T.E. under RIDF-XXX of NABARD for the year 2024-25,Technical,Admitted,Kritika Langthasa,29-Jan-2025 02:32 PM,,CE PWRD,Internal,,Kritika Langthasa,29-Jan-2025 02:37 PM,29-Jan-2025 03:00 PM,techsummary_63459.pdf (291.00 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,2.0,Corrigendum for Change in Defect Liability Period,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,242386,Aysha Parvin Choudhury,09-Oct-2024 01:49 AM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,241973,BISWAJIT NAG CHOUDHURY,08-Oct-2024 07:14 PM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,242789,M/S CHOUDHURY TRADING CO.,09-Oct-2024 12:24 PM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,242258,NANDAN DAS,05-Oct-2024 07:06 PM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,242627,PRITAM DEB,06-Oct-2024 09:57 PM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,242360,RABIJUL ISLAM,07-Oct-2024 05:50 PM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,242518,Sabur Ahmed Laskar,09-Oct-2024 06:10 AM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,241544,Sazidur Rahman,08-Oct-2024 10:39 PM,Accepted-AOC,Awarded to L1 Bidder,17-May-2025 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,242067,Sri Chayan Kr Dutta,08-Oct-2024 03:33 PM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,242622,Taher Ahmed Siddiquey,08-Oct-2024 05:16 PM,Rejected-Finance,Rejected,17-May-2025 04:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
