Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Guwahati Municipal Corporation,GER/CE/2430/2024/8 Dated 03/09/2024,2024_GMC_38840_14,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,05-Sep-2024 03:00 PM,09-Oct-2024 03:00 PM,05-Sep-2024 03:00 PM,09-Oct-2024 02:00 PM,NA ,NA ,05-Sep-2024 03:00 PM,09-Oct-2024 02:00 PM,15-Feb-2025 03:00 PM,"66,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Date,,1.0,SBI Bank,700.0,Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC, GANESHGURI, GHY-05","Road side drain at Upendra Nath Brahma Path, near ISBT","Road side drain at Upendra Nath Brahma Path, near ISBT",Please refer Tender documents. ,NA ,"33,00,000",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781006.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,GANESHGURI, GHY-05",No ,No,AOC,29-May-2025,"INR 2,702,700",90.0,Chandan Talukdar,29-May-2025 05:17 PM,Z.pdf (470.00 KB),1.0,242761.0,DHRUVA NARAYAN SHARMA,INR,"2,702,700",1,240760,Bedanta Choudhury,09-Oct-2024 01:50 PM,Rejected-Technical,As per Minutes,13-Feb-2025 06:45 PM,Finance,Bid has been opened and admitted for further evaluation,Chandan Talukdar,18-Feb-2025 03:00 PM,,BOQ Comparative Chart,"Joint Commissioner,GMC",Internal,,Chandan Talukdar,29-May-2025 10:04 AM,finsummary_62972.pdf (2029.83 KB),Guwahati Municipal Corporation,2024_GMC_38840_14,GER/CE/2430/2024/8 Dated 03/09/2024,"Road side drain at Upendra Nath Brahma Path, near ISBT",Technical,Cost of Bid documents / Bid Security / Technical Bids submitted by the bidders have been considered for further Evaluation.,Nabajyoti Bordoloi,14-Oct-2024 12:44 PM,technical_62972.pdf,"Joint. Commissioner,GMC",Internal,,Chandan Talukdar,13-Feb-2025 06:45 PM,15-Feb-2025 03:00 PM,techsummary_62972.pdf (387.92 KB),AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,2.0,Technical Bid Cl. 4.4.A.c,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,242270,Benudhar Pegu,05-Oct-2024 11:11 PM,Rejected-AOC,Not Awarded,29-May-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,242761,DHRUVA NARAYAN SHARMA,09-Oct-2024 11:40 AM,Accepted-AOC,Awarded,29-May-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,243144,JAGAN DAS,08-Oct-2024 06:00 PM,Rejected-AOC,Not Awarded,29-May-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,242947,Matiur Rahman,08-Oct-2024 07:12 PM,Rejected-AOC,Not Awarded,29-May-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,243205,M/S MAA KALI ENTERPRISE,09-Oct-2024 01:31 PM,Rejected-Technical,As per Minutes,13-Feb-2025 06:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,243201,M/s Sahab Enterprise,08-Oct-2024 07:54 PM,Rejected-Technical,As per Minutes,13-Feb-2025 06:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,243210,PRANAB JYOTI BAISHYA,09-Oct-2024 12:17 PM,Rejected-AOC,Not Awarded,29-May-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,242283,Ranjan Barman,08-Oct-2024 09:06 PM,Rejected-AOC,Not Awarded,29-May-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,242731,SARAT DEKA,08-Oct-2024 06:19 PM,Rejected-AOC,Not Awarded,29-May-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,240801,SRI JYOTI RANJAN KALITA,25-Sep-2024 07:15 PM,Rejected-AOC,Not Awarded,29-May-2025 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
