Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Directorate of Horticulture Assam,HORT.FP/701/TENDER/2021-22/004,2023_DHA_31849_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,29-Jul-2023 05:00 PM,26-Sep-2023 12:30 PM,29-Jul-2023 05:00 PM,20-Sep-2023 05:30 PM,05-Aug-2023 10:00 AM ,09-Aug-2023 05:00 PM ,17-Aug-2023 02:30 PM,20-Sep-2023 05:30 PM,26-Feb-2024 11:00 AM,"13,600",Yes,fixed,,Nil,Nil,1.0,DateCorrigendum,Date,,1.0,SBI Bank,"1,000",Nil,Nil,No,Director,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022",PARALLEL RATE CONTRACT OF AGRO MACHINERIES AND MINOR TOOLS,PARALLEL RATE CONTRACT OF AGRO MACHINERIES AND MINOR TOOLS,Please refer Tender documents. ,NA ,,Machineries,NA ,Tender,90.0,30.0,Guwahati,781001.0,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING ,"DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING, ASSAM, KHANAPARA, GUWAHATI-781022  ",10-Aug-2023 11:30 AM ,DIRECTORATE OF HORTICULTURE AND FOOD PROCESSING,No ,No,AOC,05-May-2025,INR 0,60.0,Nripen Das,05-May-2025 05:23 PM,Financial_Agro_Machinery.pdf (3817.00 KB),1.0,201634.0,Trade Supply India,INR,0.0,1,195601,Anjoplus Machines,21-Aug-2023 05:25 PM,Rejected-Technical,Rejected,23-Feb-2024 08:30 PM,Finance,Financial Bid Opened,Nripen Das,28-Feb-2024 10:55 AM,,BOQ Comparative Chart,"Director of Agriculture, Assam",Internal,,Nripen Das,06-Mar-2024 12:23 PM,finsummary_51078.pdf (3817.19 KB),Directorate of Horticulture Assam,2023_DHA_31849_1,HORT.FP/701/TENDER/2021-22/004,PARALLEL RATE CONTRACT OF AGRO MACHINERIES AND MINOR TOOLS,Technical,Technical bid opened,Nripen Das,05-Oct-2023 01:18 PM,,"Director of Agriculture, Assam",Internal,,Nripen Das,23-Feb-2024 08:30 PM,26-Feb-2024 11:00 AM,techsummary_51078.pdf (5358.94 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,2.0,Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,201465.0,SHALIMAR ASSOCIATES,INR,0.0,2,197091,AXOM AGRO MACHINERY PRIVATE LIMITED,19-Sep-2023 08:41 PM,Rejected-AOC,Not Accepted,05-May-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3.0,201135.0,Salasar Agro Service,INR,0.0,3,200873,D FASHION,15-Sep-2023 02:37 PM,Rejected-Technical,Rejected,23-Feb-2024 08:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4.0,201094.0,J.K.COMMERCIAL,INR,0.0,4,201112,FORTUNE AGRO IMPEX,14-Sep-2023 08:38 PM,Rejected-Technical,Rejected,23-Feb-2024 08:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5.0,200430.0,KRISHNA ENTERPRISE,INR,0.0,5,200424,GARV ENTERPRISE,19-Sep-2023 10:46 PM,Accepted-AOC,Accepted,05-May-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6.0,200424.0,GARV ENTERPRISE,INR,0.0,6,201094,J.K.COMMERCIAL,20-Sep-2023 12:32 PM,Accepted-AOC,Accepted,05-May-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7.0,200369.0,M/s. Shakti Corporation,INR,0.0,7,201317,JYOTI PRAKASH BAISHYA,20-Sep-2023 02:45 PM,Rejected-Technical,Rejected,23-Feb-2024 08:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8.0,200008.0,RAJA ENTERPRISE,INR,0.0,8,200430,KRISHNA ENTERPRISE,19-Sep-2023 11:05 PM,Accepted-AOC,Accepted,05-May-2025 05:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,195755,LOKNATH INSTRUMENT,26-Aug-2023 10:28 PM,Rejected-Technical,Rejected,23-Feb-2024 08:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,201680,MAA KAMAKHYA DISTRIBUTOR,20-Sep-2023 02:29 PM,Rejected-Technical,Rejected,23-Feb-2024 08:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
