Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Guwahati Municipal Corporation,GER/CE/2430/2024/8 Dated 03/09/2024,2024_GMC_38840_16,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,05-Sep-2024 03:00 PM,09-Oct-2024 03:00 PM,05-Sep-2024 03:00 PM,09-Oct-2024 02:00 PM,NA ,NA ,05-Sep-2024 03:00 PM,09-Oct-2024 02:00 PM,15-Feb-2025 03:00 PM,"90,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum,Date,,1.0,SBI Bank,900.0,Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC, GANESHGURI, GHY-05",Drain at Barbakra near Critical Care Hospital.,Drain at Barbakra near Critical Care Hospital.,Please refer Tender documents. ,NA ,"45,00,000",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781006.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,GANESHGURI, GHY-05",No ,No,AOC,26-May-2025,"INR 3,708,000",90.0,Chandan Talukdar,26-May-2025 01:21 PM,WO26.pdf (445.00 KB),1.0,242766.0,DHRUVA NARAYAN SHARMA,INR,"3,708,000",1,242269,Benudhar Pegu,05-Oct-2024 10:56 PM,Rejected-AOC,Not Awarded,26-May-2025 01:21 PM,Finance,Bid has been opened and admitted for further evaluation,Chandan Talukdar,18-Feb-2025 03:07 PM,,BOQ Comparative Chart,"Joint. Commissioner,GMC",Internal,,Chandan Talukdar,26-May-2025 01:14 PM,finsummary_62974.pdf (2029.83 KB),Guwahati Municipal Corporation,2024_GMC_38840_16,GER/CE/2430/2024/8 Dated 03/09/2024,Drain at Barbakra near Critical Care Hospital.,Technical,Cost of Bid documents / Bid Security / Technical Bids submitted by the bidders have been considered for further Evaluation.,Nabajyoti Bordoloi,14-Oct-2024 01:20 PM,technical_62974.pdf,"Joint. Commissioner,GMC",Internal,,Chandan Talukdar,13-Feb-2025 05:02 PM,15-Feb-2025 03:00 PM,techsummary_62974.pdf (387.92 KB),AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,2.0,Technical Bid Cl. 4.4.A.c,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,243337,B.H.P. ENTERPRISE,09-Oct-2024 12:31 PM,Rejected-Technical,As per Minutes,13-Feb-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,240895,BRAHMA TRADERS,04-Oct-2024 04:52 PM,Rejected-AOC,Not Awarded,26-May-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,242766,DHRUVA NARAYAN SHARMA,09-Oct-2024 11:43 AM,Accepted-AOC,Awarded,26-May-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,243131,IMDADUL HAQUE,09-Oct-2024 01:17 PM,Rejected-AOC,Not Awarded,26-May-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,241144,MRIGANKA BHARALI,09-Oct-2024 10:59 AM,Rejected-Technical,As per Minutes,13-Feb-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,243199,M/S BHARALI ASSOCIATES,09-Oct-2024 11:36 AM,Rejected-AOC,Not Awarded,26-May-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,240031,M/S SAMIA CONSTRUCTION,09-Oct-2024 01:32 PM,Rejected-Technical,As per Minutes,13-Feb-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,243138,MS S K ENTERPRISE,09-Oct-2024 12:35 PM,Rejected-Technical,As per Minutes,13-Feb-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,243189,SHAH NIZAMUDDIN AHMED,08-Oct-2024 08:33 PM,Rejected-Technical,As per Minutes,13-Feb-2025 05:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
