Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Axom Sarba Siksha Abhijan Mission,PM-SHRI/CW/Tender/24-25/86/,2025_SSA_42875_16,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Qualification Documents,10-Mar-2025 04:00 PM,20-Mar-2025 03:00 PM,10-Mar-2025 04:00 PM,20-Mar-2025 02:00 PM,10-Mar-2025 04:00 PM ,13-Mar-2025 03:00 PM ,10-Mar-2025 04:00 PM,20-Mar-2025 02:00 PM,06-Jun-2025 03:00 PM,"1,73,862",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,739",Nil,Nil,Yes,"MISSION DIRECTOR, SAMAGRA SHIKSHA, ASSAM","Kahilipara Guwahati, 19",Group-16,Major repairing of PM-Shri Dhupdhara High School under Rongjuli block in Goalpara district,Please refer Tender documents. ,NA ,"86,93,100",Civil Works - Building,NA ,Tender,180.0,180.0,Goalpara,781019.0,"O/O THE MD, SS, ASSAM ","Kahilipara Guwahati, 19 ",13-Mar-2025 03:00 PM ,"O/O THE MD, SS, ASSAM",No ,No,AOC,29-Aug-2025,"INR 7,823,790",180.0,Kamal Das,29-Aug-2025 05:22 PM,Group16.pdf (416.00 KB),1.0,262114.0,Merajul Islam,INR,"7,823,790",1,261614,Alokesh Bhuyan,19-Mar-2025 09:53 PM,Rejected-Technical,Technically non-responsive as per clause 4.3 (vi) of ITB (E),05-Jun-2025 11:17 AM,Finance,Admitted for financial evaluation,Kamal Das,06-Jun-2025 06:48 PM,,BOQ Comparative Chart,Executive Director,Internal,,Kamal Das,29-Aug-2025 05:18 PM,finsummary_69211.pdf (1313.60 KB),Axom Sarba Siksha Abhijan Mission,2025_SSA_42875_16,PM-SHRI/CW/Tender/24-25/86/,Group-16,Technical,Admitted for technical evaluation,Azim Hussain,20-Mar-2025 08:48 PM,,Executive Director,Internal,,Azim Hussain,05-Jun-2025 11:17 AM,06-Jun-2025 03:00 PM,techsummary_69211.pdf (2502.16 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Signed tender document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,261419,Chanmahmud Ali,20-Mar-2025 01:32 PM,Rejected-Technical,Technically non-responsive as per clause 4.3 (vi) of ITB (E),05-Jun-2025 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Tender fee and bid security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,261297,Debadib Das,18-Mar-2025 05:31 PM,Rejected-AOC,Non-responsive,29-Aug-2025 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,262172,MD Rafiqul Islam,20-Mar-2025 01:29 PM,Rejected-Technical,Technically non-responsive as per clause 4.3 (vi) of ITB (E),05-Jun-2025 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,262114,Merajul Islam,20-Mar-2025 11:04 AM,Accepted-AOC,Lowest evaluated responsive bid,29-Aug-2025 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,261819,M/S DAS ENTERPRISE,20-Mar-2025 10:32 AM,Rejected-AOC,Non-responsive,29-Aug-2025 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,262056,M/S MAA KALI ENTERPRISE,19-Mar-2025 07:51 PM,Rejected-Technical,Technically non-responsive as per clause 4.3 (vi) of ITB (E),05-Jun-2025 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,262124,Navadeep Pegu,20-Mar-2025 10:50 AM,Rejected-Technical,Technically non-responsive as per clause 4.3 (vi) of ITB (E),05-Jun-2025 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,261640,SANJIT DEKA,19-Mar-2025 10:18 PM,Rejected-Technical,Technically non-responsive as per clause 4.3 (vi) of ITB (E),05-Jun-2025 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,261366,Sanjoy Roy,18-Mar-2025 04:23 PM,Rejected-Technical,Technically non-responsive as per clause 4.3 (vi) of ITB (E),05-Jun-2025 11:17 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
