Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
National Health Mission||State Programme Management Unit - NHM,NHM/ECF/303290,2024_NHM_39916_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,17-Oct-2024 09:00 AM,05-Nov-2024 03:00 PM,17-Oct-2024 09:00 AM,04-Nov-2024 02:00 PM,NA ,NA ,17-Oct-2024 09:00 AM,04-Nov-2024 02:00 PM,20-Mar-2025 03:15 PM,"51,999",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,520.0,Nil,Nil,No,"Mission Director, NHM, Assam","O/o Mission Director, NHM, Assam",Renovation of Algapur Model Hospital in Hailakandi Dist for functioning as FRU,Renovation of Algapur Model Hospital in Hailakandi Dist for functioning as FRU,Please refer Tender documents. ,NA ,"25,99,934",Civil Works - Building,NA ,Tender,180.0,120.0,Hailakandi,788151.0,NA ,NA ,NA ,"O/o Mission Director, NHM, Assam",No ,No,AOC,27-Aug-2025,"INR 2,131,944",120.0,Anupam Choudhury,27-Aug-2025 07:45 PM,WOAlgapur.pdf (233.00 KB),1.0,247417.0,RUHIT ENTERPRISE,INR,"2,131,944",1,245845,Afzol Hussain Laskar,03-Nov-2024 03:56 PM,Rejected-Technical,Non Responsive,20-Mar-2025 02:57 PM,Finance,opened,Anupam Choudhury,21-Mar-2025 12:14 PM,,BOQ Comparative Chart,OSd,Internal,,Anupam Choudhury,27-Aug-2025 07:40 PM,finsummary_64816.pdf (232.71 KB),National Health Mission||State Programme Management Unit - NHM,2024_NHM_39916_4,NHM/ECF/303290,Renovation of Algapur Model Hospital in Hailakandi Dist for functioning as FRU,Technical,Opened,Anupam Choudhury,21-Jan-2025 01:21 PM,,OSD,Internal,,Anupam Choudhury,20-Mar-2025 02:57 PM,20-Mar-2025 03:15 PM,techsummary_64816.pdf (10169.89 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,247779,AKECON INDIA,04-Nov-2024 01:23 PM,Rejected-AOC,L 5,27-Aug-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,247101,Animesh Paul,03-Nov-2024 12:28 AM,Rejected-Technical,Non Responsive,20-Mar-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,247737,ASHIRBAD HARDWARE,04-Nov-2024 01:43 PM,Rejected-AOC,L 6,27-Aug-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,247569,BAHAR UDDIN BARBHUIYA,04-Nov-2024 12:37 PM,Rejected-Technical,Non Responsive,20-Mar-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,247724,MD Rafiqul Islam,04-Nov-2024 01:17 PM,Rejected-AOC,L 8,27-Aug-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,247698,M/S A K ENTERPRISE,04-Nov-2024 12:27 PM,Rejected-AOC,L 3,27-Aug-2025 07:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,247692,M/S RAGHUVEER CONSTRUCTION,04-Nov-2024 01:39 PM,Rejected-Technical,Non Responsive,20-Mar-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,246673,NERESH CHANDRA ROY,04-Nov-2024 12:08 PM,Rejected-Technical,Non Responsive,20-Mar-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,245158,PRITAM DEB,03-Nov-2024 07:40 PM,Rejected-Technical,Non Responsive,20-Mar-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
