Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-IV/22/2024/7 Dated Guwahati, 01/04/2025",2025_PWBNH_44007_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,05-Apr-2025 12:00 PM,05-May-2025 03:30 PM,05-Apr-2025 12:00 PM,05-May-2025 02:00 PM,NA ,NA ,11-Apr-2025 02:00 PM,05-May-2025 02:00 PM,25-Jun-2025 03:55 PM,"41,75,252",Yes,percentage,2.0%,Nil,Nil,1.0,Corrigendum,Technical Bid,,1.0,SBI Bank,"20,000",Nil,Nil,No,"CE, PWD(B), H AND E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3","Construction of 50 bedded Critical Care Hospital Block (CCB) under PM-ABHIM at Barpeta Medical College and Hospital in Barpeta district, Assam","Construction of 50 bedded Critical Care Hospital Block (CCB) under PM-ABHIM at Barpeta Medical College and Hospital in Barpeta district, Assam",Please refer Tender documents. ,NA ,"20,87,62,620",Civil Works - Building,NA ,Tender,180.0,545.0,Barpeta,781301.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",09-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,AOC,21-Aug-2025,"INR 190,522,020",545.0,Chandana Basumatary,21-Aug-2025 04:46 PM,WOBarpeta.pdf (676.00 KB),1.0,267605.0,HUSSAIN AHMED MAZUMDER,INR,"190,522,020",1,267659,ASM BROTHERS,04-May-2025 08:35 PM,Rejected-Technical,Non-Responsive,25-Jun-2025 03:54 PM,Finance,Summary,Chandana Basumatary,25-Jun-2025 04:21 PM,finance_70152.pdf,BOQ Comparative Chart,CE PWD(Bldg),Internal,,Chandana Basumatary,21-Aug-2025 04:41 PM,finsummary_70152.pdf (675.90 KB),Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44007_1,"CE/TB-IV/22/2024/7 Dated Guwahati, 01/04/2025","Construction of 50 bedded Critical Care Hospital Block (CCB) under PM-ABHIM at Barpeta Medical College and Hospital in Barpeta district, Assam",Technical,Summary,ABIDUR RAHMAN,05-May-2025 03:51 PM,technical_70152.pdf,CE PWD(Bldg),Internal,,ABIDUR RAHMAN,25-Jun-2025 03:54 PM,25-Jun-2025 03:55 PM,techsummary_70152.pdf (1052.98 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,267673,golden traders,05-May-2025 01:03 PM,Rejected-Technical,Non-Responsive,25-Jun-2025 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,267605,HUSSAIN AHMED MAZUMDER,05-May-2025 07:32 AM,Accepted-AOC,Work Order Issued,21-Aug-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,267455,J C Infra corporation Limited,05-May-2025 12:57 PM,Rejected-AOC,L5,21-Aug-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,267589,MR DIPAK SARMA,05-May-2025 01:57 PM,Rejected-Technical,Non-Responsive,25-Jun-2025 03:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,267485,M/s Macrocosm Builders,04-May-2025 02:03 PM,Rejected-AOC,L3,21-Aug-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,267710,M/s M.P. Khaitan,05-May-2025 01:42 PM,Rejected-AOC,L6,21-Aug-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,267549,Puberun Real Estate Pvt. Ltd.,05-May-2025 12:57 PM,Rejected-AOC,L2,21-Aug-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,267599,SHREE GAUTAM CONSTRUCTION CO. LTD.,05-May-2025 12:01 PM,Rejected-AOC,L7,21-Aug-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,267556,VERSHA TECHNOTRADE PVT LTD,05-May-2025 12:15 PM,Rejected-AOC,L4,21-Aug-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
