Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
National Health Mission||State Programme Management Unit - NHM,NHM32033/12/2024CNHM/1/690755,2024_NHM_38919_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,10-Sep-2024 12:00 PM,01-Oct-2024 03:30 PM,10-Sep-2024 12:00 PM,30-Sep-2024 02:00 PM,NA ,NA ,10-Sep-2024 12:00 PM,30-Sep-2024 02:00 PM,08-Jan-2025 04:00 PM,"48,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,"MD, NHM, Assam","Office of the MD, NHM","Construction of AYUSH Dispensary (Assam Type) at South Salmara BPHC in South Salmara District, for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) at South Salmara BPHC in South Salmara District, for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"24,00,000",Civil Works - Building,NA ,Tender,225.0,270.0,South Salmara,783127.0,NA ,NA ,NA ,"Office of the MD, NHM",No ,No,AOC,05-Aug-2025,"INR 1,991,794",270.0,Mousomi Goswami,05-Aug-2025 04:43 PM,LOASOUTHSALMARA.pdf (466.00 KB),1.0,241383.0,SAIDUR RAHMAN,INR,"1,991,794",1,241390,ABDUR RAHMAN,30-Sep-2024 12:41 PM,Rejected-Finance,l4,19-Feb-2025 10:56 AM,Finance,financial bid opened,Mousomi Goswami,19-Feb-2025 10:16 AM,,BOQ Comparative Chart,osd,Internal,,Mousomi Goswami,19-Feb-2025 10:56 AM,finsummary_63070.pdf (2178.72 KB),National Health Mission||State Programme Management Unit - NHM,2024_NHM_38919_1,NHM32033/12/2024CNHM/1/690755,"Construction of AYUSH Dispensary (Assam Type) at South Salmara BPHC in South Salmara District, for FY 2022-23 under NAM, Assam.",Technical,TECHNICAL BID OPENED,Mousomi Goswami,08-Jan-2025 03:37 PM,,OSD,Internal,,Mousomi Goswami,08-Jan-2025 03:47 PM,08-Jan-2025 04:00 PM,techsummary_63070.pdf (217.40 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,241336,ABUL KALAM,30-Sep-2024 01:02 PM,Rejected-Finance,l3,19-Feb-2025 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,240505,Alokesh Bhuyan,27-Sep-2024 10:03 PM,Rejected-Finance,l5,19-Feb-2025 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,241293,Amzad Ali Sheikh,29-Sep-2024 09:18 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jan-2025 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,241313,HAFIZUR RAHMAN,30-Sep-2024 12:46 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jan-2025 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,240932,Hobibar Rahman,30-Sep-2024 12:01 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jan-2025 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,241260,Jakir Hussain,28-Sep-2024 05:20 PM,Rejected-Finance,l2,19-Feb-2025 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,241101,MOYNUL HOQUE,29-Sep-2024 09:25 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jan-2025 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,241006,NUR ALOM TALUKDAR,30-Sep-2024 01:17 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jan-2025 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,241290,SADDAM HUSSAIN SK,30-Sep-2024 12:39 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Jan-2025 03:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
