Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,CE/DEV/TB/08/2023-24/14,2023_PWD_32684_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,27-Sep-2023 06:00 PM,17-Oct-2023 02:00 PM,27-Sep-2023 06:00 PM,17-Oct-2023 02:00 PM,27-Sep-2023 06:00 PM ,09-Oct-2023 12:00 PM ,10-Oct-2023 02:00 PM,17-Oct-2023 02:00 PM,08-Jan-2024 09:00 AM,"5,19,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"5,190",Nil,Nil,No,"Chief Engineer (Roads), PWRD, Assam","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003.",MMNPPNA_23_24_08 (i) Construction of cover drain from Raju Sonar house Aziz Ali house at ward No-2.( Ch-0.00 m to Ch-670.00 m) (ii) Construction of cover drain leading from Lt Kamal Moulick house to Bimal saha Grocery shop via Shymapalli at ward,MMNPPNA_23_24_08 (i) Construction of cover drain from Raju Sonar house Aziz Ali house at ward No-2.( Ch-0.00 m to Ch-670.00 m) (ii) Construction of cover drain leading from Lt Kamal Moulick house to Bimal saha Grocery shop via Shymapalli at ward,Please refer Tender documents. ,NA ,"2,59,66,000",Civil Works,NA ,Tender,180.0,270.0,Barpeta Road MB,781003.0,"O/o the Chief Engineer Roads, PWRD, Assam ","O/o the Chief Engineer Roads, PWRD, Assam, Chandmari, Guwahati, 781003. ",09-Oct-2023 12:00 PM ,"O/o the Chief Engineer Roads, PWRD, Assam",No ,No,AOC,15-May-2024,"INR 23,369,400",270.0,MRIDUL TALUKDAR,15-May-2024 04:16 PM,MMNPPNA08A.pdf (516.00 KB),Awarded as L1 Bidder,1.0,204221.0,BISWADEV DAS,INR,"23,369,400",1,204095,BHUPEN DAIMARY,16-Oct-2023 10:57 PM,Rejected-AOC,Rejected,15-May-2024 04:16 PM,Finance,Financial opened,MRIDUL TALUKDAR,08-Jan-2024 05:51 PM,,BOQ Comparative Chart,"Chief Engineer (Roads), PWRD, Assam",Internal,,MRIDUL TALUKDAR,15-May-2024 04:11 PM,finsummary_52441.pdf (407.25 KB),Public Works Roads Department,2023_PWD_32684_7,CE/DEV/TB/08/2023-24/14,MMNPPNA_23_24_08 (i) Construction of cover drain from Raju Sonar house Aziz Ali house at ward No-2.( Ch-0.00 m to Ch-670.00 m) (ii) Construction of cover drain leading from Lt Kamal Moulick house to Bimal saha Grocery shop via Shymapalli at ward,Technical,Verified,Upendrajit Das,07-Jan-2024 08:59 PM,,"Chief Engineer (Roads), PWRD, Assam",Internal,,Upendrajit Das,07-Jan-2024 09:03 PM,08-Jan-2024 09:00 AM,techsummary_52441.pdf (401.81 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,204221,BISWADEV DAS,16-Oct-2023 08:39 PM,Accepted-AOC,Awarded,15-May-2024 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,204156,CAPITAL FOOD SUPPLY,17-Oct-2023 11:12 AM,Rejected-AOC,Rejected,15-May-2024 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,203449,Dewarshi Das,16-Oct-2023 04:20 PM,Rejected-AOC,Rejected,15-May-2024 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,204376,Dhananjoy Talukdar,17-Oct-2023 07:41 AM,Rejected-AOC,Rejected,15-May-2024 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,204052,GUPTA HARDWARE PRIVATE LIMITED,16-Oct-2023 04:19 PM,Rejected-AOC,Rejected,15-May-2024 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,204448,JINTU DAS,16-Oct-2023 06:33 PM,Rejected-AOC,Rejected,15-May-2024 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,204048,kamalchgoyary,17-Oct-2023 12:48 PM,Rejected-AOC,Rejected,15-May-2024 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,203943,M/S R.K. ENTERPRISE,16-Oct-2023 07:54 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,07-Jan-2024 08:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,204252,TEKLO BORO BASUMATARY,16-Oct-2023 05:29 PM,Rejected-AOC,Rejected,15-May-2024 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
